trade_date,close,vol,close-open,high-low,price_change,pct_chg,MA5,MA10,RSI6,MTM,MACD,prediction,p_change,origin,strategy
20200701,13.12,1697390.01,0.0258014073494918,0.03218210361067505,0.3199999999999985,2.5,12.823999999999995,12.806000000000006,29.555741810510543,-0.3199999999999985,-0.28896011396011423,1,-0.02308265078183176,0.9576642335766421,0.8563039554584022
20200630,12.8,937940.22,-0.0023382696804364273,0.012578616352201269,0.0,0.0,12.727999999999996,12.776000000000005,28.600495205155113,-0.040000000000000924,-0.3519800569800585,1,-0.02439024390243891,0.9343065693430656,0.8354184931301486
20200629,12.8,1038480.06,-0.009287925696594366,0.020456333595594,0.0,0.0,12.727999999999998,12.795000000000005,34.33105977993841,0.049999999999998934,-0.3464529914529876,1,0.0,0.9343065693430656,0.8354184931301486
20200624,12.8,1523220.48,0.012658227848101276,0.022222222222222313,0.20000000000000107,1.5873,12.719999999999999,12.823000000000004,37.026672999495986,0.08999999999999986,-0.3067094017094018,-1,0.0,0.9343065693430656,0.8354184931301486
20200623,12.6,990806.73,-0.00395256916996053,0.01357827476038338,-0.040000000000000924,-0.3165,12.729999999999999,12.892000000000005,34.08820480003559,0.22000000000000064,-0.247920227920233,-1,-0.015625000000000083,0.9197080291970801,0.8484719070853072
20200622,12.64,1319079.79,-0.00784929356357925,0.011093502377179126,-0.16000000000000014,-1.25,12.787999999999998,12.999000000000004,46.46888999135644,0.34999999999999964,-0.1468376068376058,-1,0.003174603174603248,0.9226277372262771,0.8457783454755124
20200619,12.8,1539521.78,0.005498821681068365,0.018239492466296626,0.040000000000000924,0.3135,12.823999999999998,13.097000000000003,52.17583597151694,0.27999999999999936,-0.028205128205126724,-1,0.012658227848101276,0.9343065693430654,0.8350722904694934
20200618,12.76,1119647.8,0.0,0.016679904686259003,-0.08999999999999986,-0.7004,12.861999999999998,13.176000000000002,69.78510159226589,0.7300000000000004,0.09474358974358785,-1,-0.003125000000000072,0.9313868613138683,0.8376818913772106
20200617,12.85,716468.24,-0.003103180760279358,0.012539184952978068,-0.040000000000000924,-0.3103,12.925999999999997,13.257000000000001,74.69403039897018,0.8200000000000003,0.21021367521367573,-1,0.007053291536050146,0.9379562043795617,0.8317734767828572
20200616,12.89,718059.1,-0.0007751937984495958,0.01010886469673412,0.07000000000000028,0.546,13.053999999999997,13.326000000000002,70.85673295225486,0.7299999999999986,0.27487179487179525,-1,0.003112840466926142,0.9408759124087588,0.8291842986450116
20200615,12.82,660313.07,-0.002334630350194503,0.013281249999999994,-0.16999999999999993,-1.3087,13.209999999999997,13.392000000000001,68.32930339415255,0.7699999999999996,0.26819088319088513,-1,-0.005430566330488773,0.9357664233576639,0.8336872389790032
20200612,12.99,1030550.57,0.0069767441860465,0.011655011655011684,-0.08999999999999986,-0.6881,13.37,13.442000000000002,66.43357741072089,0.5800000000000001,0.27950142450142695,-1,0.013260530421216842,0.9481751824817515,0.8226321039847418
20200611,13.08,1349039.82,-0.02242152466367718,0.030000000000000044,-0.41000000000000014,-3.0393,13.49,13.443000000000001,63.27374108356797,0.4599999999999991,0.28205128205128616,-1,0.006928406466512691,0.9547445255474449,0.816932574395933
20200610,13.49,580476.2,-0.016046681254558763,0.023134328358208993,-0.17999999999999972,-1.3168,13.588000000000003,13.441999999999998,63.95943226338397,0.0600000000000005,0.27272079772079866,1,0.031345565749235485,0.9846715328467149,0.791325360672513
20200609,13.67,474300.07,0.0021994134897360233,0.014781966001478276,0.05000000000000071,0.3671,13.598000000000004,13.392999999999997,42.2090619968071,-0.34999999999999964,0.18256410256410405,-1,0.013343217197924367,0.9978102189781018,0.8018841868341923
20200608,13.62,585971.9,-0.004385964912280738,0.019882179675994077,0.02999999999999936,0.2208,13.574000000000003,13.329999999999998,26.9231509270304,-0.6199999999999992,0.03421652421652749,1,-0.0036576444769568918,0.9941605839416054,0.8048171941013255
20200605,13.59,383026.9,-0.0007352941176470432,0.014147431124348436,0.019999999999999574,0.1474,13.514000000000005,13.264,33.26703658090016,-0.5199999999999996,-0.029316239316232506,1,-0.0022026431718061208,0.9919708029197077,0.803044469004186
20200604,13.57,583066.33,0.002956393200295708,0.017151379567486982,0.030000000000001137,0.2216,13.396000000000004,13.196999999999997,30.128453566769505,-0.5700000000000003,-0.09180911680911191,1,-0.0014716703458424998,0.9905109489051093,0.8018626522727598
20200603,13.54,956803.08,-0.007331378299120338,0.028148148148148207,-0.010000000000001563,-0.0738,13.296000000000003,13.179999999999998,34.37404628299161,-0.5,-0.17259259259259235,1,-0.0022107590272661118,0.9883211678832114,0.8000899271756202
20200602,13.55,883458.88,0.019563581640331194,0.026355421686747097,0.23000000000000043,1.7267,13.188000000000006,13.176999999999998,29.99923436344018,-0.5899999999999999,-0.2962108262108241,1,0.0007385524372231584,0.9890510948905109,0.8006808355413335
20200601,13.32,882960.55,0.016793893129771042,0.02370030581039759,0.3200000000000003,2.4615,13.086000000000004,13.157999999999998,27.870940449744275,-0.40000000000000036,-0.43440170940171263,1,-0.016974169741697447,0.9722627737226277,0.7870899431299309
20200529,13.0,457808.22,-0.0007686395080706985,0.009287925696594366,-0.07000000000000028,-0.5356,13.014000000000005,13.145999999999997,64.32093173678906,0.40000000000000036,-0.5764245014245001,-1,-0.024024024024024045,0.948905109489051,0.7681808754271097
20200528,13.07,960760.31,0.015540015540015623,0.028883684621389478,0.2900000000000009,2.2692,12.998000000000005,13.168999999999997,68.67425802474928,0.4399999999999995,-0.6087464387464389,-1,0.005384615384615406,0.9540145985401459,0.7640445168671175
20200527,13.0,482962.94,-0.0038314176245211272,0.01774691358024681,-0.03999999999999915,-0.3067,13.064000000000004,13.191999999999998,57.2448451871299,0.35999999999999943,-0.6095299145299191,-1,-0.0053557765876052245,0.948905109489051,0.7681365686024426
20200526,13.04,396212.4,0.001536098310291826,0.010046367851622936,0.0799999999999983,0.6173,13.166000000000006,13.254999999999999,47.191631655373186,0.16000000000000014,-0.5434900284900309,-1,0.0030769230769230114,0.951824817518248,0.7657730714682813
20200525,12.96,410170.78,-0.0007710100231302842,0.01724137931034488,0.040000000000000924,0.3096,13.230000000000008,13.329999999999998,49.19898323753969,0.2699999999999996,-0.48425925925926216,-1,-0.006134969325153244,0.945985401459854,0.7704710657717677
20200522,12.92,856237.33,-0.0307576894223556,0.03250773993808049,-0.4800000000000004,-3.5821,13.27800000000001,13.433999999999997,54.085796885349545,0.3800000000000008,-0.44102564102565056,-1,-0.0030864197530864907,0.9430656934306568,0.7728490628883472
20200521,13.4,552312.0,-0.008875739644970357,0.015718562874251562,-0.10999999999999943,-0.8142,13.340000000000009,13.536999999999997,70.26647982855594,0.23000000000000043,-0.34789173789174144,-1,0.03715170278637774,0.9781021897810218,0.7441364042051888
20200520,13.51,690851.07,0.009715994020926681,0.026375282592313462,0.15000000000000036,1.1228,13.320000000000007,13.565999999999997,75.3256840174916,0.27999999999999936,-0.25834757834758626,-1,0.008208955223880555,0.9861313868613139,0.738027821782609
20200519,13.36,600368.64,-0.0037285607755406943,0.013564431047475487,0.16000000000000014,1.2121,13.344000000000005,13.591999999999999,80.54058642722833,0.6400000000000006,-0.1320085470085558,-1,-0.011102886750555171,0.9751824817518248,0.7462220611066201
20200518,13.2,637208.57,0.0,0.01676829268292688,-0.030000000000001137,-0.2268,13.430000000000003,13.649000000000001,75.95405888204387,0.75,-0.049273504273508184,-1,-0.011976047904191628,0.9635036496350364,0.7551588522575977
20200515,13.23,756794.47,-0.011949215832710988,0.022070015220700085,-0.07000000000000028,-0.5263,13.590000000000003,13.731000000000003,56.04026564404517,0.4599999999999991,0.05368945868945396,-1,0.002272727272727359,0.9656934306569344,0.7534425821388304
20200514,13.3,944672.09,-0.01845018450184502,0.027987897125567263,-0.33000000000000007,-2.4211,13.734000000000004,13.760000000000005,59.92021677594097,0.46999999999999886,0.14821937321937484,-1,0.005291005291005312,0.9708029197080293,0.7494561134502651
20200513,13.63,640358.79,-0.00872727272727267,0.018477457501847747,-0.15999999999999837,-1.1603,13.812000000000003,13.780000000000005,66.92616593230349,0.29999999999999893,0.22309116809116802,-1,0.024812030075187973,0.9948905109489052,0.7308605858233036
20200512,13.79,558511.14,-0.011469534050179222,0.02405247813411079,-0.21000000000000085,-1.5,13.840000000000003,13.741000000000005,70.41670091082088,0.23000000000000043,0.2809971509971483,-1,0.011738811445341038,1.0065693430656935,0.7222811512134923
20200511,14.0,612862.29,0.005747126436781614,0.01654676258992809,0.05000000000000071,0.3584,13.868000000000006,13.685000000000006,41.33443670054159,-0.4800000000000004,0.3702706552706556,1,0.01522842639593915,1.0218978102189782,0.7112819458650635
20200508,13.95,934781.7,0.013808139534883685,0.024853801169590635,0.2599999999999998,1.8992,13.872000000000005,13.608000000000004,40.530946608416,-0.4499999999999993,0.35941595441595453,1,-0.003571428571428622,1.0182481751824817,0.7087416532012597
20200507,13.69,662749.23,-0.005087209302325602,0.011764705882352951,-0.08000000000000007,-0.581,13.786000000000005,13.558000000000003,31.10002993409251,-0.4499999999999993,0.31860398860399325,1,-0.018637992831541203,0.9992700729927007,0.69553213134948
20200506,13.77,1008998.02,0.0007267441860464961,0.02057310800881713,-0.16000000000000014,-1.1486,13.748000000000005,13.488000000000005,30.76958680712929,-0.5399999999999991,0.2761823361823418,1,0.0058436815193572,1.0051094890510948,0.6995965996115661
20200430,13.93,819540.43,-0.006419400855920104,0.031700288184438,-0.08999999999999986,-0.6419,13.642000000000005,13.400000000000002,30.76958680712929,-0.6999999999999993,0.2775783475783532,1,0.011619462599854767,1.016788321167883,0.7077255361357382
20200429,14.02,1108722.39,0.040059347181008835,0.04832713754646843,0.5,3.6982,13.502000000000004,13.275000000000002,48.20429965133613,-0.5700000000000003,0.2902706552706553,1,0.006460875807609466,1.0233576642335764,0.7122980629305851
20200428,13.52,771564.17,0.005204460966542772,0.02185380557648839,0.019999999999999574,0.1481,13.344000000000005,13.160000000000002,29.539129196640463,-0.5299999999999994,0.2937891737891746,1,-0.03566333808844508,0.9868613138686129,0.6868951362925471
20200427,13.5,936829.9,0.015037593984962351,0.029433962264150987,0.2599999999999998,1.9637,13.330000000000007,13.094000000000003,26.829090185610948,-0.6099999999999994,0.3495156695156665,1,-0.0014792899408283709,0.9854014598540144,0.6858790192270255
20200424,13.24,566001.61,0.005315110098709209,0.0129672006102212,0.009999999999999787,0.0756,13.228000000000005,13.003000000000004,21.791097817590245,-0.5600000000000005,0.4243589743589698,1,-0.019259259259259243,0.9664233576642335,0.6726694973752458
20200423,13.23,646989.63,0.0,0.015255530129672089,0.0,0.0,13.158000000000007,12.958000000000002,35.0357749107181,-0.3600000000000012,0.5039031339031312,1,-0.000755287009063428,0.9656934306569342,0.672161438842485
20200422,13.23,1032802.74,-0.010471204188481586,0.019756838905775058,-0.21999999999999886,-1.6357,13.048000000000005,12.909000000000002,34.66500532541132,-0.370000000000001,0.5619230769230701,1,0.0,0.9656934306569342,0.672161438842485
20200421,13.45,2122448.34,0.011278195488721696,0.030075187969924703,0.4599999999999991,3.5412,12.976000000000004,12.864000000000004,25.813998671188433,-0.8599999999999994,0.5603418803418703,1,0.016628873771730827,0.9817518248175181,0.6833387265632217
20200420,12.99,818455.83,0.01010886469673412,0.02192638997650753,0.09999999999999964,0.7758,12.858000000000004,12.807000000000006,39.53672856192972,-0.20000000000000107,0.551709401709393,1,-0.03420074349442372,0.9481751824817518,0.6599680340562268
20200417,12.89,1331164.77,0.009397024275646124,0.030830039525691605,0.21000000000000085,1.6562,12.778000000000004,12.769000000000007,37.45806072556933,-0.15000000000000036,0.5626780626780545,1,-0.007698229407236308,0.9408759124087591,0.6548874487286193
20200416,12.68,789154.98,-0.00860046911649722,0.019936204146730464,-0.1899999999999995,-1.4763,12.758000000000004,12.777000000000008,40.46304508920704,0.09999999999999964,0.5764387464387408,1,-0.01629169899146632,0.9255474452554744,0.6442182195406433
20200415,12.87,656396.4,0.0007776049766718341,0.011737089201877963,0.009999999999999787,0.0778,12.770000000000003,12.798000000000007,47.963690211640696,0.010000000000001563,0.6294586894586827,1,0.0149842271293375,0.9394160583941604,0.6538713316630976
20200414,12.86,686086.87,0.016600790513833917,0.023070803500397703,0.2699999999999996,2.1446,12.752000000000002,12.791000000000007,34.06064629940539,-0.25,0.7204273504273446,1,-0.0007770007770007605,0.9386861313868612,0.6533632731303369
20200413,12.59,446214.4,-0.006314127861089193,0.01924619085805936,-0.1999999999999993,-1.5637,12.756000000000004,12.799000000000008,54.9528616962926,0.3800000000000008,0.7468091168091167,-1,-0.020995334370139937,0.9189781021897809,0.6396456927457964
20200410,12.79,666674.95,0.0023510971786833354,0.026086956521739136,0.049999999999998934,0.3925,12.760000000000002,12.855000000000008,50.67158742595005,0.10000000000000142,0.7121367521367534,-1,0.01588562351072274,0.9335766423357663,0.6294845220905813
20200409,12.74,408553.77,-0.010869565217391347,0.01336477987421383,-0.03999999999999915,-0.313,12.796000000000003,12.882000000000009,45.849338951639886,0.0600000000000005,0.6416239316239383,1,-0.00390930414386231,0.9299270072992701,0.6319453685412871
20200408,12.78,528716.14,-0.007763975155279613,0.015723270440251517,-0.10000000000000142,-0.7764,12.826000000000002,12.895000000000007,54.01782156645049,0.16000000000000014,0.4693874643874709,-1,0.003139717425431644,0.9328467153284672,0.6339294984268171
20200407,12.88,870313.71,-0.000775795190069805,0.010148321623731383,0.27000000000000135,2.1412,12.830000000000002,12.878000000000005,63.83698987872456,0.2699999999999996,0.3091452991453021,-1,0.0078247261345854,0.94014598540146,0.6289691737129922
20200403,12.61,825348.14,-0.016380655226209115,0.027091633466135447,-0.3600000000000012,-2.7756,12.842000000000002,12.805000000000007,57.52002202987552,0.45000000000000107,0.08256410256410462,-1,-0.02096273291925476,0.9204379562043796,0.642154086515982
20200402,12.97,518365.04,0.017254901960784365,0.024486571879936848,0.08000000000000007,0.6206,12.950000000000003,12.796000000000008,45.99080923733815,-0.10000000000000142,-0.13381766381765914,-1,0.02854877081681215,0.9467153284671534,0.6238213766709579
20200401,12.89,520836.04,0.0023328149300156408,0.024180967238689587,0.08999999999999986,0.7031,12.968000000000004,12.722000000000008,34.60191146144158,-0.28000000000000114,-0.3115099715099652,1,-0.0061680801850424105,0.9408759124087592,0.6276691569434079
20200331,12.8,513370.3,-0.019157088122605363,0.02425665101721444,-0.1399999999999988,-1.0819,12.964000000000004,12.70400000000001,22.678676913670383,-0.6500000000000004,-0.46029914529914207,1,-0.006982156710628383,0.9343065693430658,0.6232866725272009
20200330,12.94,661738.79,0.007003891050583647,0.02194357366771155,-0.21000000000000085,-1.597,12.926000000000005,12.765000000000011,41.976991392268545,-0.41999999999999993,-0.5141452991452955,1,0.010937499999999906,0.9445255474452554,0.6301038705079671
20200327,13.15,653018.88,-0.007547169811320728,0.022935779816513815,0.08999999999999986,0.6891,12.768000000000006,12.846000000000009,33.996467308092875,-0.9199999999999999,-0.5904700854700795,1,0.016228748068006248,0.9598540145985403,0.6403296674791166
20200326,13.06,1075192.43,0.0219092331768389,0.04874213836477981,0.19000000000000128,1.4763,12.642000000000007,12.98300000000001,52.08840909518413,-0.34999999999999964,-0.6859544159544093,1,-0.006844106463878316,0.9532846715328468,0.6359471830629096
20200325,12.87,1136957.74,-0.0007763975155280716,0.029133858267716615,0.2599999999999998,2.0619,12.476000000000004,13.14500000000001,67.62040970209775,0.5400000000000009,-0.7448575498575463,-1,-0.014548238897396728,0.9394160583941605,0.626695271517584
20200324,12.61,1180200.26,0.016935483870967667,0.033414832925835386,0.4599999999999991,3.786,12.444000000000006,13.327000000000009,72.76625072559982,1.1400000000000006,-0.8290170940170888,-1,-0.020202020202020186,0.9204379562043795,0.6393557820532927
20200323,12.15,1071113.64,0.01250000000000003,0.035205364626990775,-0.3699999999999992,-2.9553,12.604000000000008,13.542000000000007,80.98062267934169,2.369999999999999,-0.8040028490028478,-1,-0.036478984932593106,0.8868613138686132,0.662678831993381
20200320,12.52,1578352.96,0.009677419354838646,0.034257748776508966,0.28999999999999915,2.3712,12.924000000000007,13.772000000000006,82.31101675834421,2.16,-0.6410968660968651,-1,0.030452674897119277,0.9138686131386861,0.6424984889614839
20200319,12.23,1891457.13,-0.035488958990536223,0.06968933669185559,-0.4800000000000004,-3.7766,13.324000000000007,14.023000000000005,82.40333248670053,2.459999999999999,-0.5852136752136737,-1,-0.023162939297124534,0.8927007299270073,0.6573806424597929
20200318,12.71,1384784.37,-0.052199850857568925,0.07114624505928856,-0.6999999999999993,-5.22,13.814000000000007,14.339000000000008,83.14234090100598,2.049999999999999,-0.4973504273504261,-1,0.03924775143090764,0.9277372262773724,0.6315799304090406
20200317,13.41,1177849.06,-0.024727272727272716,0.06397562833206397,-0.33999999999999986,-2.4727,14.210000000000008,14.537000000000006,67.97204102155033,1.0399999999999991,-0.4128632478632497,-1,0.055074744295829994,0.9788321167883213,0.5967958272393845
20200316,13.75,1406202.18,-0.048442906574394415,0.051636363636363695,-0.7699999999999996,-5.303,14.48000000000001,14.668000000000006,77.27959452181877,1.2799999999999994,-0.38774928774928735,-1,0.02535421327367635,1.0036496350364965,0.581664538554717
20200313,14.52,1169765.8,0.04460431654676253,0.0489208633093525,-0.16000000000000014,-1.0899,14.62000000000001,14.772000000000006,81.32240195668182,0.870000000000001,-0.28739316239316026,-1,0.055999999999999966,1.0598540145985405,0.5490913243956529
20200312,14.68,986497.11,0.0020477815699658265,0.021335168616655232,-0.009999999999999787,-0.0681,14.722000000000012,14.770000000000005,57.46406732774694,0.009999999999999787,-0.26139601139601054,-1,0.011019283746556485,1.071532846715329,0.5430407312893647
20200311,14.69,814381.64,-0.005416384563304,0.017783857729138274,-0.07000000000000028,-0.4743,14.86400000000001,14.813000000000006,58.09631409082253,0.030000000000001137,-0.20833333333333728,1,0.0006811989100817293,1.072262773722628,0.5426708125350803
20200310,14.76,1167864.97,0.026425591098748192,0.03268428372739909,0.3100000000000005,2.1453,14.86400000000001,14.843000000000007,59.77060969386265,0.02999999999999936,-0.10283475783476427,-1,0.004765146358066731,1.0773722627737228,0.5452567183810609
20200309,14.45,1665793.54,-0.017675050985724104,0.02149791955617202,-0.5800000000000001,-3.8589,14.856000000000009,14.871000000000006,49.865461879779936,0.05000000000000071,0.1324358974358921,1,-0.021002710027100305,1.0547445255474455,0.5567085871275467
20200306,15.03,1228531.03,-0.009881422924901209,0.016644474034620507,-0.3600000000000012,-2.3392,14.92400000000001,14.949000000000007,64.65163265220652,0.08000000000000007,0.3258974358974278,1,0.040138408304498274,1.0970802919708031,0.5790539837042925
20200305,15.39,2686602.34,0.03986486486486485,0.061778682959945694,0.7000000000000011,4.7651,14.818000000000008,15.004000000000008,60.44339546433398,-0.40000000000000036,0.40034188034187446,1,0.023952095808383315,1.1233576642335772,0.5929235402002038
20200304,14.69,862595.23,0.0006811989100817293,0.018607856650585775,-0.030000000000001137,-0.2038,14.76200000000001,15.024000000000006,61.69020619693414,0.34999999999999964,0.4594159544159449,-1,-0.04548408057179994,1.0722627737226282,0.5659549581248208
20200303,14.72,1153584.32,-0.016042780748663114,0.024606971975392987,-0.06999999999999851,-0.4733,14.822000000000008,15.079000000000008,66.50450236216886,0.5099999999999998,0.5931196581196462,-1,0.0020422055820286684,1.074452554744526,0.5647991617501614
20200302,14.79,1116580.66,0.016494845360824635,0.033886583679114686,0.28999999999999915,2.0,14.886000000000006,15.127000000000006,73.78641019602703,0.7900000000000009,0.7012962962962876,-1,0.0047554347826085945,1.0795620437956208,0.5621132961711865
20200228,14.5,1300644.45,-0.023569023569023545,0.04011065006915617,-0.6099999999999994,-4.0371,14.974000000000007,15.185000000000008,73.98035285602673,1.0899999999999999,0.7747293447293385,-1,-0.019607843137254846,1.058394160583942,0.5731351255078765
20200227,15.11,975270.9,0.010026737967914343,0.017461383478844846,0.11999999999999922,0.8005,15.190000000000007,15.238000000000008,56.44170021828685,0.13000000000000078,0.8744444444444421,-1,0.04206896551724134,1.1029197080291973,0.5490239236761658
20200226,14.99,1176599.15,0.014895057549086028,0.038775510204081653,-0.049999999999998934,-0.3324,15.286000000000007,15.192000000000007,54.66441263258754,0.20999999999999908,0.8915099715099748,-1,-0.007941760423560505,1.094160583941606,0.5533841401448051
20200225,15.04,1144575.02,0.0026666666666666098,0.023680649526387106,-0.19000000000000128,-1.2475,15.336000000000007,15.170000000000007,60.93758082602611,0.33000000000000007,0.8274643874643846,-1,0.003335557038025279,1.0978102189781023,0.5515382957814136
20200224,15.23,1191794.5,-0.01487710219922383,0.020462046204620495,-0.34999999999999964,-2.2465,15.368000000000006,15.145000000000007,45.74576146459049,-0.20000000000000107,0.7589173789173824,1,0.012632978723404341,1.1116788321167885,0.5445707242256643
20200221,15.58,995071.02,0.00581020012911555,0.017475728155339893,-0.009999999999999787,-0.0641,15.396000000000006,15.072000000000008,34.282998655016286,-0.9299999999999997,0.654643874643881,1,0.022980958634274434,1.137226277372263,0.5570854815125311
20200220,15.59,1235444.34,0.020956123117223332,0.0344370860927152,0.34999999999999964,2.2966,15.286000000000007,14.976000000000008,39.98200119956753,-0.8200000000000003,0.46961538461538654,1,0.0006418485237483817,1.1379562043795624,0.5574430460064417
20200219,15.24,874106.93,0.009271523178807984,0.019230769230769173,0.040000000000000924,0.2632,15.098000000000008,14.894000000000009,41.005211159954264,-0.45000000000000107,0.19215099715099937,1,-0.02245028864656829,1.1124087591240879,0.5449282887195748
