,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_y,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,MA5,MA10,MA20,MA30
10,399005.SZ,20201030,8967.109,8777.102,9226.666,8691.351,8816.057,151.052,0.0171,14071527515.0,365958427345.69,535.3149999999987,5.97,36595842.73,3659.58,2878.97,780.61,27.11,28789686.21,37370783.37,7249271.16,7806156.519999996,-8581097.159999996,30121512.209999997,27.11,-22.96,415.51,1,8892.614399999999,8881.846499999998,8770.749599999997,8198.725366666662
11,399005.SZ,20201023,8816.057,9153.508,9166.259,8805.919,9071.6,-255.543,-0.0282,11732002849.0,287896862107.07,360.34000000000015,4.09,28789686.21,2878.97,3737.08,-858.11,-22.96,37370783.37,7249271.16,14104476.35,-8581097.159999996,30121512.209999997,-6855205.1899999995,-22.96,415.51,-48.6,0,8810.9998,8890.868499999999,8692.654199999997,8120.914499999996
12,399005.SZ,20201016,9071.6,8995.835,9313.518,8987.58,8936.371,135.229,0.0151,15830435477.0,373707833685.6,325.9380000000001,3.59,37370783.37,3737.08,724.93,3012.15,415.51,7249271.16,14104476.35,26605668.08,30121512.209999997,-6855205.1899999995,-12501191.729999999,415.51,-48.6,-46.99,1,8813.4996,8911.751299999998,8618.532349999998,8045.240066666663
13,399005.SZ,20201009,8936.371,8866.722,8963.004,8843.636,8671.935,264.436,0.0305,2815337268.0,72492711550.8,119.3680000000004,1.34,7249271.16,724.93,1410.45,-685.52,-48.6,14104476.35,26605668.08,30131667.67,-6855205.1899999995,-12501191.729999999,-3525999.5900000036,-48.6,-46.99,-11.7,0,8721.842399999998,8914.184099999997,8514.723099999997,7964.046233333329
14,399005.SZ,20200930,8671.935,8596.665,8755.805,8541.362,8559.036,112.899,0.0132,6019034713.0,141044763526.0,214.44300000000112,2.47,14104476.35,1410.45,2660.57,-1250.12,-46.99,26605668.08,30131667.67,32207147.05,-12501191.729999999,-3525999.5900000036,-2075479.379999999,-46.99,-11.7,-6.44,0,8751.492799999998,8929.332899999998,8414.909399999999,7901.2417666666615
15,399005.SZ,20200925,8559.036,8851.572,8855.605,8525.263,8828.556,-269.52,-0.0305,12103830784.0,266056680796.96,330.34199999999873,3.86,26605668.08,2660.57,3013.17,-352.6,-11.7,30131667.67,32207147.05,37729841.02,-3525999.5900000036,-2075479.379999999,-5522693.9700000025,-11.7,-6.44,-14.64,0,8871.078599999999,8917.653599999996,8339.549949999999,7864.380233333329
16,399005.SZ,20200918,8828.556,8655.672,8828.556,8569.344,8613.314,215.242,0.025,13402927876.0,301316676673.43,259.21200000000135,2.94,30131667.67,3013.17,3220.71,-207.54,-6.44,32207147.05,37729841.02,38882090.07,-2075479.379999999,-5522693.9700000025,-1152249.049999997,-6.44,-14.64,-2.96,0,8970.7372,8937.800599999997,8273.194749999999,7820.96033333333
17,399005.SZ,20200911,8613.314,9064.606,9110.557,8412.044,9084.623,-471.309,-0.0519,15848689262.0,322071470474.51,698.5130000000008,8.11,32207147.05,3220.71,3772.98,-552.27,-14.64,37729841.02,38882090.07,44254774.44,-5522693.9700000025,-1152249.049999997,-5372684.369999997,-14.64,-2.96,-12.14,0,9010.003,8969.913999999997,8186.128299999999,7782.904366666663
18,399005.SZ,20200904,9084.623,9294.859,9324.526,8953.533,9269.864,-185.241,-0.02,16358153469.0,377298410165.32,370.9930000000004,4.08,37729841.02,3772.98,3888.21,-115.23,-2.96,38882090.07,44254774.44,46665362.64,-1152249.049999997,-5372684.369999997,-2410588.200000003,-2.96,-12.14,-5.17,0,9106.5258,8937.372399999997,8095.254049999999,7736.298066666662
19,399005.SZ,20200828,9269.864,9152.269,9279.183,8958.227,9057.329,212.535,0.0235,17805437308.0,388820900727.04,320.95600000000013,3.46,38882090.07,3888.21,4425.48,-537.27,-12.14,44254774.44,46665362.64,58361783.54,-5372684.369999997,-2410588.200000003,-11696420.899999999,-12.14,-5.17,-20.04,0,9107.172999999999,8815.426199999998,7985.405399999999,7666.696066666662
20,399005.SZ,20200821,9057.329,9033.057,9208.125,8860.598,9024.885,32.444,0.0036,21745540104.0,442547744353.03,347.52700000000004,3.84,44254774.44,4425.48,4666.54,-241.06,-5.17,46665362.64,58361783.54,48213984.88,-2410588.200000003,-11696420.899999999,10147798.659999996,-5.17,-20.04,21.05,0,8964.228599999999,8659.652699999999,7857.164799999999,7592.379266666661
21,399005.SZ,20200814,9024.885,9004.96,9208.051,8698.255,9095.928,-71.043,-0.0078,21543261432.0,466653626356.7,509.7960000000003,5.65,46665362.64,4666.54,5836.18,-1169.64,-20.04,58361783.54,48213984.88,58436514.66,-11696420.899999999,10147798.659999996,-10222529.779999994,-20.04,21.05,-17.49,0,8904.864,8494.4399,7735.937499999998,7527.492333333328
22,399005.SZ,20200807,9095.928,9180.765,9318.24,8924.712,9087.859,8.069,0.0009,26970737713.0,583617835440.29,393.52800000000025,4.33,58361783.54,5836.18,4821.4,1014.78,21.05,48213984.88,58436514.66,76994649.0,10147798.659999996,-10222529.779999994,-18558134.340000004,21.05,-17.49,-24.1,1,8929.825,8325.3134,7611.984449999998,7459.365366666661
23,399005.SZ,20200731,9087.859,8610.355,9164.687,8527.002,8555.142,532.717,0.0623,22509869467.0,482139848798.46,637.6849999999995,7.02,48213984.88,4821.4,5843.65,-1022.25,-17.49,58436514.66,76994649.0,79272505.58,-10222529.779999994,-18558134.340000004,-2277856.579999998,-17.49,-24.1,-2.87,0,8768.219000000001,8115.262099999998,7488.977299999999,7383.823233333327
24,399005.SZ,20200724,8555.142,8934.303,9211.549,8512.894,8760.506,-205.364,-0.0234,28017534230.0,584365146647.32,698.6550000000007,8.17,58436514.66,5843.65,7699.46,-1855.81,-24.1,76994649.0,79272505.58,47847997.34,-18558134.340000004,-2277856.579999998,31424508.239999995,-24.1,-2.87,65.68,0,8523.679399999999,7900.485899999998,7387.1961999999985,7297.577399999994
25,399005.SZ,20200717,8760.506,9169.149,9502.295,8602.267,9149.69,-389.184,-0.0425,36653348828.0,769946490021.44,900.0280000000002,10.27,76994649.0,7699.46,7927.25,-227.79,-2.87,79272505.58,47847997.34,24232041.71,-2277856.579999998,31424508.239999995,23615955.630000003,-2.87,65.68,97.46,0,8355.076799999999,7761.446299999999,7337.743549999999,7228.913633333327
26,399005.SZ,20200710,9149.69,8342.485,9273.35,8342.485,8287.898,861.792,0.104,40169785758.0,792725055811.38,930.8649999999998,10.17,79272505.58,7927.25,4784.8,3142.45,65.68,47847997.34,24232041.71,37305313.14,31424508.239999995,23615955.630000003,-13073271.43,65.68,97.46,-35.04,2,8084.015799999999,7608.5889,7262.5402,7148.205333333328
27,399005.SZ,20200703,8287.898,7847.127,8288.618,7773.194,7865.161,422.737,0.0537,23988591877.0,478479973370.85,515.424,6.22,47847997.34,4784.8,2423.2,2361.6,97.46,24232041.71,37305313.14,32508482.8,23615955.630000003,-13073271.43,4796830.34,97.46,-35.04,14.76,1,7720.801799999999,7402.342599999999,7189.39955,7052.8643333333275
28,399005.SZ,20200624,7865.161,7728.576,7897.103,7728.576,7712.129,153.032,0.0198,12160396704.0,242320417106.34,168.52700000000004,2.14,24232041.71,2423.2,3730.53,-1307.33,-35.04,37305313.14,32508482.8,33608308.39,-13073271.43,4796830.34,-1099825.5899999999,-35.04,14.76,-3.27,0,7462.3052,7253.135699999999,7135.760900000001,6979.816933333327
29,399005.SZ,20200619,7712.129,7389.868,7739.053,7361.556,7405.201,306.928,0.0414,18744035777.0,373053131352.52,377.4970000000003,4.89,37305313.14,3730.53,3250.85,479.68,14.76,32508482.8,33608308.39,23081851.02,4796830.34,-1099825.5899999999,10526457.370000001,14.76,-3.27,45.6,1,7277.2924,7155.384599999999,7092.331000000001,6923.497133333328
30,399005.SZ,20200612,7405.201,7384.722,7513.95,7239.214,7333.62,71.581,0.0098,16054704368.0,325084827984.4,274.7359999999999,3.71,32508482.8,3250.85,3360.83,-109.98,-3.27,33608308.39,23081851.02,31090074.55,-1099825.5899999999,10526457.370000001,-8008223.530000001,-3.27,45.6,-25.76,0,7167.815799999999,7054.676899999999,7058.742550000001,6873.010299999995
31,399005.SZ,20200605,7333.62,7066.915,7354.915,7066.915,6995.415,338.205,0.0483,17689430638.0,336083083868.79,288.0,3.93,33608308.39,3360.83,2308.19,1052.64,45.6,23081851.02,31090074.55,31109822.84,10526457.370000001,-8008223.530000001,-19748.289999999106,45.6,-25.76,-0.06,1,7133.161999999999,6977.435099999998,7044.018550000001,6836.470566666661
32,399005.SZ,20200529,6995.415,6922.745,7055.365,6819.751,6940.097,55.318,0.008,11393326055.0,230818510183.84,235.61399999999958,3.37,23081851.02,2308.19,3109.01,-800.82,-25.76,31090074.55,31109822.84,20501943.32,-8008223.530000001,-19748.289999999106,10607879.52,-25.76,-0.06,51.74,0,7083.883399999999,6898.655499999998,7026.391350000001,6799.280266666662
33,399005.SZ,20200522,6940.097,7149.744,7230.291,6902.471,7164.746,-224.649,-0.0314,14855627286.0,310900745545.41,327.8200000000006,4.72,31090074.55,3109.01,3110.98,-1.97,-0.06,31109822.84,20501943.32,23403072.82,-19748.289999999106,10607879.52,-2901129.5,-0.06,51.74,-12.4,0,7043.966199999998,6862.692499999999,7018.1038,6771.564066666661
34,399005.SZ,20200515,7164.746,7260.895,7275.782,7096.778,7231.932,-67.186,-0.0093,15339150731.0,311098228383.02,179.0039999999999,2.5,31109822.84,3110.98,2050.19,1060.79,51.74,20501943.32,23403072.82,27992453.12,10607879.52,-2901129.5,-4589380.300000001,51.74,-12.4,-16.4,1,7033.476799999999,6873.906499999999,6996.123149999999,6741.715133333328
35,399005.SZ,20200508,7231.932,7014.745,7276.059,7010.133,7087.227,144.705,0.0204,11094102012.0,205019433230.57,265.9260000000004,3.68,20501943.32,2050.19,2340.31,-290.12,-12.4,23403072.82,27992453.12,30671020.43,-2901129.5,-4589380.300000001,-2678567.3099999987,-12.4,-16.4,-8.73,0,6941.537999999998,6914.040799999998,6962.647299999999,6706.362133333327
36,399005.SZ,20200430,7087.227,6827.842,7111.853,6687.321,6795.829,291.398,0.0429,13030655987.0,234030728185.53,424.53200000000015,5.99,23403072.82,2340.31,2799.25,-458.94,-16.4,27992453.12,30671020.43,26003195.46,-4589380.300000001,-2678567.3099999987,4667824.969999999,-16.4,-8.73,17.95,0,6821.708199999998,6916.491499999998,6918.013549999999,6665.224533333327
37,399005.SZ,20200424,6795.829,6898.95,6979.46,6769.813,6887.65,-91.821,-0.0133,16095324532.0,279924531197.57,209.64699999999993,3.08,27992453.12,2799.25,3067.1,-267.85,-8.73,30671020.43,26003195.46,31521652.52,-2678567.3099999987,4667824.969999999,-5518457.059999999,-8.73,17.95,-17.51,0,6713.427599999998,6976.456499999998,6878.125199999998,6631.55806666666
38,399005.SZ,20200417,6887.65,6643.186,6959.781,6585.302,6705.052,182.598,0.0272,17630261492.0,306710204278.86,374.47900000000027,5.44,30671020.43,3067.1,2600.32,466.78,17.95,26003195.46,31521652.52,32755838.85,4667824.969999999,-5518457.059999999,-1234186.330000002,17.95,-17.51,-3.77,1,6681.4187999999995,7018.386099999999,6843.157549999998,6613.49406666666
39,399005.SZ,20200410,6705.052,6779.589,6873.766,6680.897,6632.783,72.269,0.0109,14124262635.0,260031954589.58,192.8689999999997,2.88,26003195.46,2600.32,3152.17,-551.85,-17.51,31521652.52,32755838.85,39961405.87,-5518457.059999999,-1234186.330000002,-7205567.019999996,-17.51,-3.77,-18.03,0,6714.3362,7029.277399999999,6807.553399999999,6591.858666666659
40,399005.SZ,20200403,6632.783,6436.933,6711.961,6322.014,6545.824,86.959,0.0133,17026032455.0,315216525211.87,389.9470000000001,5.88,31521652.52,3152.17,3275.58,-123.41,-3.77,32755838.85,39961405.87,44153114.72,-1234186.330000002,-7205567.019999996,-4191708.8500000015,-3.77,-18.03,-9.49,0,6886.543599999999,7062.8081999999995,6782.176999999999,6574.280333333326
41,399005.SZ,20200327,6545.824,6416.143,6697.493,6222.773,6635.785,-89.961,-0.0136,18205069122.0,327558388496.49,474.72000000000025,7.25,32755838.85,3275.58,3996.14,-720.56,-18.03,39961405.87,44153114.72,50944282.78,-7205567.019999996,-4191708.8500000015,-6791168.060000002,-18.03,-9.49,-13.33,0,7011.274799999997,7110.602000000001,6765.988299999999,6549.290566666659
42,399005.SZ,20200320,6635.785,7092.44,7092.44,6381.604,7052.237,-416.452,-0.0591,22076493723.0,399614058701.69,710.8359999999993,10.71,39961405.87,3996.14,4415.31,-419.17,-9.49,44153114.72,50944282.78,61066867.66,-4191708.8500000015,-6791168.060000002,-10122584.879999995,-9.49,-13.33,-16.58,0,7239.485399999998,7154.127200000001,6749.592649999999,6526.599933333327
43,399005.SZ,20200313,7052.237,7429.579,7481.657,6740.693,7566.089,-513.852,-0.0679,24030719488.0,441531147170.08,740.9639999999999,10.51,44153114.72,4415.31,5094.43,-679.12,-13.33,50944282.78,61066867.66,51237238.84,-6791168.060000002,-10122584.879999995,9829628.819999993,-13.33,-16.58,19.18,0,7355.353399999998,7173.515100000001,6725.999849999998,6494.510099999993
44,399005.SZ,20200306,7566.089,7343.303,7755.466,7263.175,7256.439,309.65,0.0427,27252214432.0,509442827843.4,492.29100000000017,6.51,50944282.78,5094.43,6106.69,-1012.26,-16.58,61066867.66,51237238.84,42969130.6,-10122584.879999995,9829628.819999993,8268108.240000002,-16.58,19.18,19.24,0,7344.218599999998,7118.339800000002,6675.619449999998,6441.300033333327
45,399005.SZ,20200228,7256.439,7660.183,7890.761,7229.827,7686.877,-430.438,-0.056,31938697063.0,610668676628.65,660.9340000000002,9.11,61066867.66,6106.69,5123.72,982.97,19.18,51237238.84,42969130.6,44116626.86,9829628.819999993,8268108.240000002,-1147496.259999998,19.18,19.24,-2.6,2,7239.072799999999,7011.253800000003,6602.522799999997,6378.084233333326
46,399005.SZ,20200221,7686.877,7255.216,7764.067,7255.216,7215.125,471.752,0.0654,27665883042.0,512372388403.15,508.85099999999966,6.62,51237238.84,5123.72,4296.91,826.81,19.24,42969130.6,44116626.86,28649185.74,8268108.240000002,-1147496.259999998,15467441.120000001,19.24,-2.6,53.99,1,7209.929199999999,6919.535600000003,6539.591049999997,6329.370133333326
47,399005.SZ,20200214,7215.125,6959.509,7298.951,6944.633,6996.563,218.562,0.0312,23458839676.0,429691306029.72,354.3180000000002,4.91,42969130.6,4296.91,4411.66,-114.75,-2.6,44116626.86,28649185.74,31632008.76,-1147496.259999998,15467441.120000001,-2982823.0200000033,-2.6,53.99,-9.43,0,7068.768999999998,6779.793900000004,6459.108849999997,6260.656499999992
48,399005.SZ,20200207,6996.563,6393.184,7029.79,6310.019,7040.36,-43.797,-0.0062,24864232732.0,441166268634.06,719.7709999999997,10.29,44116626.86,4411.66,2864.92,1546.74,53.99,28649185.74,31632008.76,32979336.06,15467441.120000001,-2982823.0200000033,-1347327.299999997,53.99,-9.43,-4.09,1,6991.676799999998,6667.929000000004,6411.048049999998,6207.678733333324
49,399005.SZ,20200123,7040.36,7118.406,7299.107,6944.946,7110.721,-70.361,-0.0099,15817587195.0,286491857445.08,354.16100000000006,5.03,28649185.74,2864.92,3163.2,-298.28,-9.43,31632008.76,32979336.06,22484912.95,-2982823.0200000033,-1347327.299999997,10494423.11,-9.43,-4.09,46.67,0,6892.4609999999975,6585.829400000004,6373.149299999997,6167.7700999999915
50,399005.SZ,20200117,7110.721,7003.474,7172.514,6974.494,6981.076,129.645,0.0186,18283328626.0,316320087615.89,198.02000000000044,2.78,31632008.76,3163.2,3297.93,-134.73,-4.09,32979336.06,22484912.95,23499013.17,-1347327.299999997,10494423.11,-1014100.2200000025,-4.09,46.67,-4.32,0,6783.434799999997,6501.545800000004,6330.016399999997,6122.382933333325
51,399005.SZ,20200110,6981.076,6790.594,7019.452,6773.227,6829.664,151.412,0.0222,20332824977.0,329793360587.49,246.22500000000036,3.53,32979336.06,3297.93,2248.49,1049.44,46.67,22484912.95,23499013.17,29663913.07,10494423.11,-1014100.2200000025,-6164899.8999999985,46.67,-4.32,-20.78,1,6629.141999999997,6421.374600000005,6268.634849999997,6074.990066666659
52,399005.SZ,20200103,6829.664,6473.351,6853.327,6425.866,6500.484,329.18,0.0506,13916833679.0,224849129450.02,427.46100000000024,6.26,22484912.95,2248.49,2349.9,-101.41,-4.32,23499013.17,29663913.07,21492787.48,-1014100.2200000025,-6164899.8999999985,8171125.59,-4.32,-20.78,38.02,0,6490.818799999996,6345.058100000005,6212.836299999997,6022.840666666659
53,399005.SZ,20191227,6500.484,6462.531,6592.621,6377.044,6495.229,5.255,0.0008,14954644010.0,234990131673.05,215.57700000000023,3.32,23499013.17,2349.9,2966.39,-616.49,-20.78,29663913.07,21492787.48,17881983.46,-6164899.8999999985,8171125.59,3610804.0199999996,-20.78,38.02,20.19,0,6344.181199999997,6278.484600000005,6155.007599999996,5970.61406666666
54,399005.SZ,20191220,6495.229,6364.667,6592.603,6349.011,6339.257,155.972,0.0246,19164841029.0,296639130733.1,243.59199999999964,3.75,29663913.07,2966.39,2149.28,817.11,38.02,21492787.48,17881983.46,17481620.16,8171125.59,3610804.0199999996,400363.30000000075,38.02,20.19,2.29,3,6279.197799999996,6232.899100000005,6102.780149999997,5936.423399999993
55,399005.SZ,20191213,6339.257,6302.571,6349.157,6204.314,6289.46,49.797,0.0079,13149604381.0,214927874770.08,144.84299999999985,2.28,21492787.48,2149.28,1788.2,361.08,20.19,17881983.46,17481620.16,20000230.74,3610804.0199999996,400363.30000000075,-2518610.579999998,20.19,2.29,-12.59,2,6219.656799999997,6193.791800000005,6061.499449999997,5898.493633333327
56,399005.SZ,20191206,6289.46,6108.263,6289.46,6037.428,6096.476,192.984,0.0317,10753107756.0,178819834566.86,252.03200000000015,4.01,17881983.46,1788.2,1748.16,40.04,2.29,17481620.16,20000230.74,18441967.92,400363.30000000075,-2518610.579999998,1558262.8199999966,2.29,-12.59,8.45,1,6213.607199999997,6159.646500000005,6034.2873999999965,5872.062833333327
57,399005.SZ,20191129,6096.476,6166.615,6184.686,6032.518,6175.567,-79.091,-0.0128,10633993738.0,174816201635.08,152.16799999999967,2.5,17481620.16,1748.16,2000.02,-251.86,-12.59,20000230.74,18441967.92,20893331.01,-2518610.579999998,1558262.8199999966,-2451363.09,-12.59,8.45,-11.73,0,6199.297399999998,6138.423800000006,6001.087799999996,5853.845333333327
58,399005.SZ,20191122,6175.567,6183.283,6383.05,6140.249,6197.524,-21.957,-0.0035,12090821621.0,200002307407.25,242.80100000000039,3.93,20000230.74,2000.02,1844.2,155.82,8.45,18441967.92,20893331.01,21297748.84,1558262.8199999966,-2451363.09,-404417.8299999982,8.45,-11.73,-1.9,1,6212.787999999997,6154.167100000005,5977.553599999997,5852.11066666666
59,399005.SZ,20191115,6197.524,6273.977,6294.414,6124.724,6309.009,-111.485,-0.0177,11478932202.0,184419679229.87,169.6899999999996,2.74,18441967.92,1844.2,2089.33,-245.13,-11.73,20893331.01,21297748.84,16222913.5,-2451363.09,-404417.8299999982,5074835.34,-11.73,-1.9,31.28,0,6186.600399999997,6160.469200000005,5958.740449999997,5849.670533333327
60,399005.SZ,20191108,6309.009,6234.146,6390.967,6233.183,6217.911,91.098,0.0147,13210656115.0,208933310098.83,157.78399999999965,2.5,20893331.01,2089.33,2129.77,-40.44,-1.9,21297748.84,16222913.5,18027070.59,-404417.8299999982,5074835.34,-1804157.0899999999,-1.9,31.28,-10.01,0,6167.926799999996,6158.487000000005,5932.801499999996,5860.766799999994
61,399005.SZ,20191101,6217.911,6220.461,6280.035,6114.833,6163.929,53.982,0.0088,14448247316.0,212977488404.91,165.20200000000023,2.66,21297748.84,2129.77,1622.29,507.48,31.28,16222913.5,18027070.59,15040582.68,5074835.34,-1804157.0899999999,2986487.91,31.28,-10.01,19.86,1,6105.685799999997,6115.895100000005,5901.797799999996,5864.17916666666
62,399005.SZ,20191025,6163.929,6045.391,6163.929,6003.277,6044.629,119.3,0.0197,10112639158.0,162229134990.98,160.65200000000004,2.61,16222913.5,1622.29,1802.71,-180.42,-10.01,18027070.59,15040582.68,3233886.45,-1804157.0899999999,2986487.91,11806696.23,-10.01,19.86,365.09,0,6077.550199999996,6080.614500000005,5861.731949999996,5879.006866666661
63,399005.SZ,20191018,6044.629,6167.334,6230.771,6032.912,6104.156,-59.527,-0.0098,11745455359.0,180270705917.49,197.85899999999947,3.27,18027070.59,1802.71,1504.06,298.65,19.86,15040582.68,3233886.45,23185475.61,2986487.91,11806696.23,-19951589.16,19.86,365.09,-86.05,2,6095.546199999996,6031.5306000000055,5816.678799999995,5886.2084666666615
64,399005.SZ,20191011,6104.156,6013.863,6135.535,5900.057,5997.804,106.352,0.0177,9290793951.0,150405826847.55,235.47800000000007,3.86,15040582.68,1504.06,323.39,1180.67,365.09,3233886.45,23185475.61,21403027.9,11806696.23,-19951589.16,1782447.710000001,365.09,-86.05,8.33,1,6134.337999999996,5972.661200000005,5788.185549999995,5896.969733333329
65,399005.SZ,20190930,5997.804,6072.274,6105.346,5997.804,6077.233,-79.429,-0.0131,2061792238.0,32338864530.03,107.54199999999946,1.79,3233886.45,323.39,2318.55,-1995.16,-86.05,23185475.61,21403027.9,20503108.67,-19951589.16,1782447.710000001,899919.2299999967,-86.05,8.33,4.39,0,6149.047199999995,5929.207100000005,5750.844549999994,5900.1164999999955
66,399005.SZ,20190927,6077.233,6231.235,6278.882,5974.327,6253.909,-176.676,-0.0283,14472103032.0,231854756122.35,304.5549999999994,5.01,23185475.61,2318.55,2140.3,178.25,8.33,21403027.9,20503108.67,26142133.07,1782447.710000001,899919.2299999967,-5639024.3999999985,8.33,4.39,-21.57,2,6126.104399999996,5908.928300000004,5728.270999999994,5902.891466666663
67,399005.SZ,20190920,6253.909,6271.907,6289.852,6101.806,6238.588,15.321,0.0025,14184219599.0,214030278967.56,188.04600000000028,3.01,21403027.9,2140.3,2050.31,89.99,4.39,20503108.67,26142133.07,22436806.32,899919.2299999967,-5639024.3999999985,3705326.75,4.39,-21.57,16.51,1,6083.678799999996,5863.751800000004,5711.556099999994,5898.314399999997
68,399005.SZ,20190912,6238.588,6243.659,6300.985,6178.267,6177.702,60.886,0.0099,13720677777.0,205031086672.76,122.71799999999985,1.97,20503108.67,2050.31,2614.21,-563.9,-21.57,26142133.07,22436806.32,22693224.44,-5639024.3999999985,3705326.75,-256418.12000000104,-21.57,16.51,-1.13,0,5967.514999999997,5800.940100000004,5701.082449999994,5879.480066666662
69,399005.SZ,20190906,6177.702,5889.603,6245.227,5883.784,5883.09,294.612,0.0501,17327900926.0,261421330685.71,361.4430000000002,5.85,26142133.07,2614.21,2243.68,370.53,16.51,22436806.32,22693224.44,17161088.83,3705326.75,-256418.12000000104,5532135.610000003,16.51,-1.13,32.24,1,5810.984399999996,5757.011700000005,5694.271199999994,5848.66003333333
70,399005.SZ,20190830,5883.09,5738.24,5978.582,5735.544,5865.105,17.985,0.0031,14837136393.0,224368063183.03,243.03800000000047,4.13,22436806.32,2243.68,2269.32,-25.64,-1.13,22693224.44,17161088.83,16147397.5,-256418.12000000104,5532135.610000003,1013691.3299999982,-1.13,32.24,6.28,0,5709.366999999997,5707.1160000000045,5711.906699999994,5809.55293333333
71,399005.SZ,20190823,5865.105,5737.632,5885.054,5713.303,5673.09,192.015,0.0338,15680471486.0,226932244425.92,171.7510000000002,2.93,22693224.44,2269.32,1716.11,553.21,32.24,17161088.83,16147397.5,15886880.34,5532135.610000003,1013691.3299999982,260517.16000000015,32.24,6.28,1.64,3,5691.752199999996,5687.7005000000045,5738.321199999994,5778.292366666663
