,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_y,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,MA5,MA10,MA20,MA30
10,399005.SZ,20200228,7256.439,6393.184,7890.761,6310.019,7040.36,216.079,0.0307,107927652513.0,1993898639695.58,1580.7420000000002,21.78,199389863.97,19938.99,10576.62,9362.37,88.52,105766184.27,102516956.41,80640775.52,93623679.7,3249227.8599999994,21876180.89,88.52,3.17,27.13,3,6635.111600000004,6200.467199999999,,
11,399005.SZ,20200123,7040.36,6686.605,7299.107,6653.5,6632.684,407.676,0.0615,62077717677.0,1057661842719.4,645.607,9.17,105766184.27,10576.62,10251.7,324.92,3.17,102516956.41,80640775.52,66764689.93,3249227.8599999994,21876180.89,13876085.589999996,3.17,27.13,20.78,3,6383.384600000005,6079.2669,,
12,399005.SZ,20191231,6632.684,6108.263,6632.684,6037.428,6096.476,536.208,0.088,64295053976.0,1025169564122.17,595.2560000000003,8.97,102516956.41,10251.7,8064.08,2187.62,27.13,80640775.52,66764689.93,94467631.7,21876180.89,13876085.589999996,-27702941.770000003,27.13,20.78,-29.33,2,6151.930600000004,6013.2285999999995,,
13,399005.SZ,20191129,6096.476,6129.242,6390.967,6032.518,6149.599,-53.123,-0.0086,49828350538.0,806407755206.03,358.4489999999996,5.88,80640775.52,8064.08,6676.47,1387.61,20.78,66764689.93,94467631.7,85613152.46,13876085.589999996,-27702941.770000003,8854479.24000001,20.78,-29.33,10.34,1,5984.336000000005,5939.329499999999,,
14,399005.SZ,20191031,6149.599,6013.863,6280.035,5900.057,5997.804,151.795,0.0253,43183188922.0,667646899325.93,379.97800000000007,6.18,66764689.93,6676.47,9446.76,-2770.29,-29.33,94467631.7,85613152.46,67932464.74,-27702941.770000003,8854479.24000001,17680687.72,-29.33,10.34,26.03,0,5900.789800000005,5813.343199999998,,
15,399005.SZ,20190930,5997.804,5889.603,6300.985,5883.784,5883.09,114.714,0.0195,61766693572.0,944676316978.41,417.201,6.96,94467631.7,9446.76,8561.32,885.44,10.34,85613152.46,67932464.74,56504835.99,8854479.24000001,17680687.72,11427628.749999993,10.34,26.03,20.22,3,5765.8228000000045,,,
16,399005.SZ,20190830,5883.09,5765.127,5978.582,5372.912,5794.711,88.379,0.0153,57315098995.0,856131524597.61,605.6700000000001,10.3,85613152.46,8561.32,6793.25,1768.07,26.03,67932464.74,56504835.99,65707620.69,17680687.72,11427628.749999993,-9202784.699999996,26.03,20.22,-14.01,2,5775.149200000005,,,
17,399005.SZ,20190731,5794.711,5828.432,5933.325,5520.804,5678.745,115.966,0.0204,45503707339.0,679324647359.99,412.52099999999973,7.12,67932464.74,6793.25,5650.48,1142.77,20.22,56504835.99,65707620.69,112188109.2,11427628.749999993,-9202784.699999996,-46480488.510000005,20.22,-14.01,-41.43,1,5874.526600000006,,,
18,399005.SZ,20190628,5678.745,5504.364,5735.775,5246.377,5474.764,203.981,0.0373,41783033116.0,565048359936.38,489.39799999999923,8.62,56504835.99,5650.48,6570.76,-920.28,-14.01,65707620.69,112188109.2,135518290.88,-9202784.699999996,-46480488.510000005,-23330181.679999992,-14.01,-41.43,-17.22,0,5894.323000000006,,,
19,399005.SZ,20190531,5474.764,5799.457,5820.869,5337.465,6044.436,-569.672,-0.0942,51732015841.0,657076206904.96,483.40399999999954,8.83,65707620.69,6570.76,11218.81,-4648.05,-41.43,112188109.2,135518290.88,74391503.13,-46480488.510000005,-23330181.679999992,61126787.75,-41.43,-17.22,82.17,0,5725.896600000006,,,
20,399005.SZ,20190430,6044.436,6416.951,6739.69,5988.652,6379.977,-335.541,-0.0526,77932793653.0,1121881091963.12,751.0379999999996,12.43,112188109.2,11218.81,13551.83,-2333.02,-17.22,135518290.88,74391503.13,50533756.14,-23330181.679999992,61126787.75,23857746.989999995,-17.22,82.17,47.21,0,,,,
21,399005.SZ,20190329,6379.977,5952.301,6454.081,5842.05,5893.693,486.284,0.0825,98678637398.0,1355182908832.08,612.031,9.59,135518290.88,13551.83,7439.15,6112.68,82.17,74391503.13,50533756.14,,61126787.75,23857746.989999995,,82.17,47.21,,1,,,,
22,399005.SZ,20190228,5893.693,4866.868,6084.568,4866.426,4836.613,1057.08,0.2186,61391598824.0,743915031348.41,1218.1419999999998,20.67,74391503.13,7439.15,5053.38,2385.77,47.21,50533756.14,,,23857746.989999995,,,47.21,,,1,,,,
23,399005.SZ,20190131,4836.613,4716.566,5033.76,4527.953,4703.027,133.586,0.0284,44865394482.0,505337561426.98,505.8069999999998,10.46,50533756.14,5053.38,,,,,,,,,,,,,0,,,,
