,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_w,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,PB,MA5,MA10,MA20,MA30,RSI6,RSI12,RSI24,MTM,CCI,EMA12,EMA26,DIF,DEA,MACD,K,D,J,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER
10,399005.SZ,20201224,9274.8887,9278.9687,9384.4859,9242.7315,9291.1206,-16.2319,-0.1747,147718799.0,182912452.6,141.7543999999998,1.53,18291245.26,1829.12,20881830.47,-2590585.21,-12.41,20881830.47,21395942.84,19700472.91,-2590585.209999997,-514112.37000000104,1695469.9299999997,-12.41,-2.4,8.61,0,4.61,9225.952519999997,9125.774589999997,9148.800889999995,9124.342123333336,17.953222492365374,36.014655469951855,30.379458813728206,-235.78789999999935,80.15291007923237,9125.821316666666,9129.491488461532,-3.6701717948653823,14.912338888896556,-37.16502136752388,66.23556003034618,46.07534465192634,106.55599078718586,9362.438528649242,9148.800889999995,8935.163251350748
11,399005.SZ,20201223,9291.1206,9203.4968,9304.8026,9161.7998,9174.7861,116.3345,1.268,156985827.0,208818304.7,143.0028000000002,1.54,20881830.47,2088.18,21395942.84,-514112.37,-2.4,21395942.84,19700472.91,16496065.8,-514112.37000000104,1695469.9299999997,3204407.1099999994,-2.4,8.61,19.43,0,4.62,9187.186299999998,9109.6876,9132.180649999995,9121.458806666667,22.755388703117667,35.80441313098882,29.56693173349107,-223.86039999999957,67.84162428133183,9125.841766666666,9118.93509615384,6.906670512826167,13.263054629637432,-12.71276823362253,78.2812425038266,62.17629396634032,110.49113957879918,9355.496175755356,9132.180649999995,8908.865124244634
12,399005.SZ,20201222,9174.7861,9261.3256,9352.7493,9168.2228,9292.6835,-117.8974,-1.2687,160103589.0,213959428.4,184.52649999999994,2.01,21395942.84,2139.59,19700472.91,1695469.93,8.61,19700472.91,16496065.8,16548308.36,1695469.9299999997,3204407.1099999994,-52242.55999999866,8.61,19.43,-0.32,2,4.57,9136.782339999998,9094.38465,9115.749154999994,9116.767156666667,19.41456464330307,36.11691150637519,28.27831492512811,-176.5168999999987,37.89863710160246,9123.985675000002,9110.363699999994,13.621975000007296,8.789156552714404,9.665636894585784,88.03352704074467,77.51677652497249,109.06702807228905,9338.227024049327,9115.749154999994,8893.271285950661
13,399005.SZ,20201221,9292.6835,9094.4344,9292.6835,9071.9912,9096.2837,196.3998,2.1591,145510005.0,197004729.1,220.6922999999988,2.37,19700472.91,1970.05,16496065.8,3204407.11,19.43,16496065.8,16548308.36,15191885.2,3204407.1099999994,-52242.55999999866,1356423.1600000001,19.43,-0.32,8.93,1,4.63,9115.277159999998,9104.41945,9112.919799999994,9123.417736666664,16.986569329671287,33.6126469380454,30.8336326283327,-350.387999999999,23.2186865744405,9132.226533333334,9109.416230769224,22.810302564110316,3.234273789181518,39.152057549857595,83.05576947933339,83.12351300796821,82.92028242206376,9333.755733196904,9112.919799999994,8892.083866803085
14,399005.SZ,20201218,9096.2837,9122.7677,9135.1933,9059.2889,9081.0576,15.2261,0.1677,129348698.0,164960658.0,75.90440000000126,0.83,16496065.8,1649.61,16548308.36,-52242.56,-0.32,16548308.36,15191885.2,15007140.71,-52242.55999999866,1356423.1600000001,184744.48999999836,-0.32,8.93,1.23,0,4.53,9056.394299999998,9102.03585,9105.714204999993,9130.222226666665,43.15752671131007,32.547934260014934,33.804132142867765,17.735099999999875,6.14521762225251,9124.996966666668,9103.722492307685,21.274474358982843,-3.2461071224998808,49.041162962965444,76.42282808504997,82.50404153504267,64.26040118506458,9311.510316709835,9105.714204999995,8899.918093290155
15,399005.SZ,20201217,9081.0576,9033.5701,9084.4085,8971.7579,9039.1008,41.9568,0.4642,143398530.0,165483083.6,112.65059999999903,1.24,16548308.36,1654.83,15191885.2,1356423.16,8.93,15191885.2,15007140.71,15073324.35,1356423.1600000001,184744.48999999836,-66183.63999999873,8.93,1.23,-0.44,2,4.53,9025.59666,9119.77512,9107.654084999993,9138.010753333332,46.02020213433751,33.99974164473437,33.70258501376798,57.03349999999955,-55.68315323759635,9131.692508333335,9107.265011538455,24.427496794880426,-9.941191880334978,68.7373773504308,70.78403705924649,76.75421154120994,58.84368809531958,9313.789199490748,9107.654084999995,8901.518970509242
16,399005.SZ,20201216,9039.1008,9096.0144,9106.7649,9022.0323,9067.2602,-28.1594,-0.3106,128726013.0,151918852.0,84.73259999999937,0.94,15191885.2,1519.19,15007140.71,184744.49,1.23,15007140.71,15073324.35,17493371.36,184744.48999999836,-66183.63999999873,-2420047.01,1.23,-0.44,-13.83,1,4.51,9032.188899999997,9132.26223,9107.797924999993,9147.709283333332,59.837908996880316,28.514116984960374,35.31359125139265,236.03329999999914,-92.07298896846251,9141.211100000002,9109.930915384608,31.28018461539432,-17.40929344728708,97.3789561253628,51.54063794524796,66.2491676965148,22.123578442714262,9313.862605997792,9107.797924999995,8901.733244002198
17,399005.SZ,20201215,9067.2602,8996.3677,9080.074,8971.5798,8998.2692,68.991,0.7667,119702235.0,150071407.1,108.494200000001,1.2,15007140.71,1500.71,15073324.35,-66183.64,-0.44,15073324.35,17493371.36,15225171.02,-66183.63999999873,-2420047.01,2268200.34,-0.44,-13.83,14.9,0,4.52,9051.986959999998,9146.01517,9105.864009999994,9153.12020333333,59.006443225841096,28.052858861940127,34.55214048823439,201.58729999999923,-121.74004594898612,9141.491850000002,9122.823326923071,18.668523076930796,-27.741002706546876,92.81905156695535,38.08353037307821,53.469401792524216,7.311787534186195,9315.171750009991,9105.864009999994,8896.556269989997
18,399005.SZ,20201214,8998.2692,8950.8036,9002.2634,8883.4387,8942.2955,55.9737,0.6259,119481925.0,150733243.5,118.82469999999921,1.32,15073324.35,1507.33,17493371.36,-2420047.01,-13.83,17493371.36,15225171.02,17956186.12,-2420047.01,2268200.34,-2731015.1000000015,-13.83,14.9,-15.21,0,4.49,9093.561739999996,9158.81722,9105.914214999993,9155.493826666663,59.524849287007164,25.36525792141563,42.21085905239354,275.40719999999965,-55.03070455402635,9138.236383333335,9139.344788461533,-1.1084051281977736,-37.59711011395464,72.97740997151374,21.732228572169106,37.11879896349842,-9.040912210489523,9315.185371051371,9105.914214999993,8896.643058948615
19,399005.SZ,20201211,8942.2955,9127.3398,9130.7867,8864.5781,9114.0188,-171.7233,-1.8842,141217620.0,174933713.6,266.20859999999993,2.98,17493371.36,1749.34,15225171.02,2268200.34,14.9,15225171.02,17956186.12,15517736.76,2268200.34,-2731015.1000000015,2438449.3600000013,14.9,-15.21,15.71,1,4.3,9147.677399999997,9163.237280000001,9113.508349999993,9157.61347333333,49.07634212441344,27.142685708073966,45.82975530338707,263.6332000000002,-2.584540224206657,9133.587608333335,9152.101338461533,-18.513730128197494,-44.763041096861144,52.4986219373273,25.50723599328587,28.44099831284439,19.63971135416883,9317.56137720975,9113.508349999993,8909.455322790236
20,399005.SZ,20201210,9114.0188,9090.5117,9181.1626,9043.5632,9138.0911,-24.0723,-0.2634,121381239.0,152251710.2,137.59939999999915,1.51,15225171.02,1522.52,17956186.12,-2731015.1,-15.21,17956186.12,15517736.76,16569680.42,-2731015.1000000015,2438449.3600000013,-1051943.6600000001,-15.21,15.71,-6.35,0,4.37,9213.953579999998,9171.827190000002,9123.625889999992,9158.440616666661,44.979038184603695,39.39650080912608,42.0839713646624,62.611399999999776,1.9432491311480458,9135.270541666667,9168.628953846148,-33.35841217948109,-49.292634544154986,31.868444729347786,37.501375111208894,28.246946558887952,56.010232215850785,9312.197695516998,9123.625889999992,8935.054084482987
21,399005.SZ,20201209,9138.0911,9308.5455,9328.009,9137.1608,9275.1341,-137.043,-1.4775,142915676.0,179561861.2,190.84820000000036,2.09,17956186.12,1795.62,15517736.76,2438449.36,15.71,15517736.76,16569680.42,16544289.63,2438449.3600000013,-1051943.6600000001,25390.789999999106,15.71,-6.35,0.15,1,4.38,9232.335559999996,9154.673700000001,9127.344409999994,9160.42467666666,48.277645526734744,41.49053170354638,43.303103480674395,57.1895999999997,-11.344971721310952,9135.618891666667,9171.990861538456,-36.37196987178868,-49.854139387460236,26.964339031343115,56.734323677018786,39.914311593837844,90.37434784338068,9317.934058986031,9127.344409999994,8936.754761013957
22,399005.SZ,20201208,9275.1341,9292.7322,9327.0017,9263.4227,9268.8475,6.2866,0.0678,125723474.0,155177367.6,63.57900000000154,0.69,15517736.76,1551.77,16569680.42,-1051943.66,-6.35,16569680.42,16544289.63,17063353.09,-1051943.6600000001,25390.789999999106,-519063.45999999903,-6.35,0.15,-3.04,0,4.45,9240.043379999997,9137.113659999999,9127.958409999994,9159.963913333328,30.373790909363418,40.80732563436915,39.762057661782826,-232.66429999999855,-63.459725185848285,9136.492266666666,9172.005392307688,-35.51312564102227,-48.82080341879979,26.61535555555504,73.99033228605761,56.07534369142842,109.820309475316,9318.761590628334,9127.958409999994,8937.155229371654
23,399005.SZ,20201207,9268.8475,9277.5872,9310.5869,9242.1761,9273.6764,-4.8289,-0.0521,134675538.0,165696804.2,68.41079999999965,0.74,16569680.42,1656.97,16544289.63,25390.79,0.15,16544289.63,17063353.09,17697923.27,25390.789999999106,-519063.45999999903,-634570.1799999997,0.15,-3.04,-3.59,1,4.45,9224.072699999999,9121.42015,9132.916879999993,9150.924756666658,29.16146626959205,38.20529423163733,38.54805788313667,-240.65289999999914,-79.75998550239275,9124.8212,9163.802488461533,-38.98128846153304,-44.2535615384584,10.544546153850717,75.81345272573428,68.84603622960356,89.74828571799571,9342.946763509377,9132.916879999993,8922.88699649061
24,399005.SZ,20201204,9273.6764,9194.8611,9286.6186,9179.5152,9205.9287,67.7477,0.7359,135113044.0,165442896.3,107.10339999999997,1.15,16544289.63,1654.43,17063353.09,-519063.46,-3.04,17063353.09,17697923.27,17430320.65,-519063.45999999903,-634570.1799999997,267602.62000000104,-3.04,-3.59,1.54,0,4.46,9178.797159999998,9109.392559999998,9144.315414999994,9139.336783333327,22.648329543574405,34.30861066031818,37.10944637407945,-331.192500000001,-23.81035008358598,9109.411775,9152.197192307689,-42.785417307688476,-35.129482834755336,-15.31186894586628,64.8040148190175,71.53593327693646,51.34017790317958,9401.962951404323,9144.315414999994,8886.667878595665
25,399005.SZ,20201203,9205.9287,9172.094,9227.6693,9149.8272,9176.6302,29.2985,0.3193,141857522.0,170633530.9,77.84209999999985,0.85,17063353.09,1706.34,17697923.27,-634570.18,-3.59,17697923.27,17430320.65,18081420.0,-634570.1799999997,267602.62000000104,-651099.3500000015,-3.59,1.54,-3.6,0,4.41,9129.7008,9095.53305,9147.128569999995,9124.082819999992,27.20261701126842,39.75409695069528,35.40428001518679,-243.4380000000001,37.99164749152949,9086.640616666667,9148.345815384611,-61.70519871794386,-23.1844411680888,-77.04151509971013,60.43356767975246,67.0170117415014,47.26667955625456,9411.505204650775,9147.128569999995,8882.751935349215
26,399005.SZ,20201202,9176.6302,9194.8369,9215.5255,9108.0852,9195.2807,-18.6505,-0.2028,141007363.0,176979232.7,107.4403000000002,1.17,17697923.27,1769.79,17430320.65,267602.62,1.54,17430320.65,18081420.0,14678991.92,267602.62000000104,-651099.3500000015,3402428.08,1.54,-3.6,23.18,1,4.4,9077.011840000001,9083.33362,9155.432809999995,9117.154199999994,53.03024093016763,45.68298756755849,41.51396276901308,-58.43119999999908,77.02068077641073,9075.168583333334,9145.205026923073,-70.03644358973906,-6.739357905980796,-126.59417136751654,67.21537170380257,64.15098473419084,73.34414564302602,9436.577467840165,9155.432809999995,8874.288152159825
27,399005.SZ,20201201,9195.2807,9024.8836,9200.1992,9014.1651,9042.4698,152.8109,1.6899,139703610.0,174303206.5,186.03409999999894,2.02,17430320.65,1743.03,18081420.0,-651099.35,-3.6,18081420.0,14678991.92,15449558.43,-651099.3500000015,3402428.08,-770566.5099999998,-3.6,23.18,-4.99,0,4.41,9034.18394,9065.71285,9156.672719999997,9112.22749666666,56.63180762174193,45.35560768921339,40.55850932914853,-46.709100000000035,123.8367889868323,9072.962058333333,9138.563842307689,-65.6017839743563,11.127442948719867,-153.45845384615234,78.50572049939201,68.71821996098235,98.08072157621135,9438.398512422522,9156.672719999995,8874.946927577468
28,399005.SZ,20201130,9042.4698,9063.7784,9118.5864,8988.3762,9028.1946,14.2752,0.1581,141408522.0,180814200.0,130.21019999999953,1.44,18081420.0,1808.14,14678991.92,3402428.08,23.18,14678991.92,15449558.43,18118077.63,3402428.08,-770566.5099999998,-2668519.1999999993,23.18,-4.99,-14.73,1,4.34,9018.767600000001,9053.011209999999,9153.832129999997,9110.520563333326,54.40819893690373,48.55128898581829,38.311907069395765,92.61149999999907,140.83751446161875,9068.742525,9128.022596153842,-59.28007115384207,28.46971873219546,-175.49957977207507,84.96530762766159,76.8954666102854,101.10498966241397,9435.08878662962,9153.832129999995,8872.57547337037
29,399005.SZ,20201127,9028.1946,8966.4965,9028.1946,8917.5075,8942.4839,85.7107,0.9585,121071486.0,146789919.2,110.68710000000101,1.23,14678991.92,1467.9,15449558.43,-770566.51,-4.99,15449558.43,18118077.63,18438683.07,-770566.5099999998,-2668519.1999999993,-320605.44000000134,-4.99,-14.73,-1.74,0,4.33,9039.98796,9063.779419999997,9154.801569999998,9109.630639999992,46.16187593533062,46.000626445782885,36.84701280653437,55.73979999999938,225.28779668613035,9080.902474999999,9119.314430769227,-38.41195576922837,44.414369373220524,-165.6526502848978,71.63187871840374,78.36763561515245,58.160364924906304,9434.646276896958,9154.801569999996,8874.956863103034
30,399005.SZ,20201126,8942.4839,8966.2417,8991.6564,8832.0903,8962.4907,-20.0068,-0.2232,124669828.0,154495584.3,159.5661,1.78,15449558.43,1544.96,18118077.63,-2668519.2,-14.73,18118077.63,18438683.07,19331027.84,-2668519.1999999993,-320605.44000000134,-892344.7699999996,-14.73,-1.74,-4.62,0,4.29,9061.3653,9075.424589999997,9151.747329999998,9111.07749666666,35.592210373143686,59.62883118880998,35.06906539637706,57.938600000001315,219.71129516973954,9091.083849999999,9118.155796153844,-27.071946153844692,56.633251709402735,-167.41039572649487,71.96701880729604,76.1880683844538,63.52491965298054,9438.30538971029,9151.747329999997,8865.189270289704
31,399005.SZ,20201125,8962.4907,9126.5328,9148.8286,8960.0749,9118.199,-155.7083,-1.7077,147093466.0,181180776.3,188.75370000000112,2.11,18118077.63,1811.81,18438683.07,-320605.44,-1.74,18438683.07,19331027.84,16034976.42,-320605.44000000134,-892344.7699999996,3296051.42,-1.74,-4.62,20.56,0,4.3,9089.6554,9100.015119999996,9163.300164999999,9118.420159999992,47.3451481161446,64.91383871902988,40.27440852533255,105.77360000000044,91.88021312993153,9127.068816666664,9121.476765384614,5.592051282050306,68.72228817663907,-126.26047378917752,73.4987911616381,72.36589622911264,75.764581026689,9433.334241173936,9163.300164999997,8893.266088826058
32,399005.SZ,20201124,9118.199,9155.3345,9164.6248,9071.6751,9148.5716,-30.3726,-0.332,145870882.0,184386830.7,92.94969999999921,1.02,18438683.07,1843.87,19331027.84,-892344.77,-4.62,19331027.84,16034976.42,15711031.71,-892344.7699999996,3296051.42,323944.70999999903,-4.62,20.56,2.06,0,4.37,9097.241759999999,9118.803159999998,9171.389039999998,9126.65480999999,58.3528238371963,54.342801971828166,41.1069689817165,31.952900000000227,81.38203023995214,9171.596108333331,9128.460688461537,43.13541987179451,79.01343625356256,-71.7560327635361,78.09985625230085,74.52188874041167,85.25579127607921,9426.136941486122,9171.389039999998,8916.641138513874
33,399005.SZ,20201123,9148.5716,9144.1826,9190.4249,9067.0897,9135.0813,13.4903,0.1477,152265330.0,193310278.4,123.33519999999953,1.35,19331027.84,1933.1,16034976.42,3296051.42,20.56,16034976.42,15711031.71,16249957.29,3296051.42,323944.70999999903,-538925.5799999982,20.56,2.06,-3.32,2,4.39,9087.254819999998,9144.413609999998,9165.677059999998,9132.588636666658,57.38494069161906,56.300122562827546,44.15066540156196,-3.9252999999989697,-11.189163674660508,9189.24115,9124.52119230769,64.71995769231035,85.74223269230909,-42.044549999997486,73.45811209125463,75.01891983506454,70.33649660363483,9429.886611774053,9165.677059999998,8901.467508225944
34,399005.SZ,20201120,9135.0813,9106.1791,9146.8791,9076.2747,9083.9344,51.1469,0.563,123285744.0,160349764.2,70.60440000000017,0.77,16034976.42,1603.5,15711031.71,323944.71,2.06,15711031.71,16249957.29,18323792.58,323944.70999999903,-538925.5799999982,-2073835.289999999,2.06,-3.32,-11.32,1,4.38,9087.57088,9179.238269999998,9154.308894999998,9133.581416666657,63.203919466781976,47.32641053058468,41.65004278114644,53.30789999999979,-44.09215106498253,9207.861308333333,9121.560757692305,86.30055064102817,90.53652022792146,-8.47193917378658,54.701690723533886,68.75321968902979,26.598632792542077,9439.23734587415,9154.308894999998,8869.380444125847
35,399005.SZ,20201119,9083.9344,8993.6332,9105.3217,8937.1609,9000.4225,83.5119,0.9279,124591149.0,157110317.1,168.16079999999965,1.85,15711031.71,1571.1,16249957.29,-538925.58,-3.32,16249957.29,18323792.58,17985611.16,-538925.5799999982,-2073835.289999999,338181.41999999806,-3.32,-11.32,1.88,0,4.35,9089.48388,9198.724089999996,9138.357704999999,9126.957743333323,55.32495998207273,44.47235972800914,43.11300213876117,66.4367000000002,-89.13813459499872,9213.390233333334,9122.625469230767,90.76476410256691,91.24806538461638,-0.9666025640989346,39.28514297615666,55.814981930315064,6.225465067839863,9459.255385623977,9138.357704999999,8817.46002437602
36,399005.SZ,20201118,9000.4225,9035.5742,9062.4443,8945.77,9068.2643,-67.8418,-0.7481,125942739.0,162499572.9,116.67429999999877,1.3,16249957.29,1625.0,18323792.58,-2073835.29,-11.32,18323792.58,17985611.16,15606497.16,-2073835.289999999,338181.41999999806,2379114.0,-11.32,1.88,15.24,0,4.31,9110.37484,9227.531999999996,9134.06449,9113.224453333321,76.25076701840318,41.17612549740245,45.44370731348914,373.8809999999994,-87.06349789828754,9217.934775,9127.456076923076,90.47869807692405,90.89807920228021,-0.8387622507123353,22.577756142160197,38.85486328061692,-9.976458134753244,9460.017458766339,9134.064489999999,8808.111521233659
37,399005.SZ,20201117,9068.2643,9138.2094,9138.2094,8974.2669,9150.1519,-81.8876,-0.8949,132884998.0,183237925.8,163.9424999999992,1.81,18323792.58,1832.38,17985611.16,338181.42,1.88,17985611.16,15606497.16,14585825.93,338181.41999999806,2379114.0,1020671.2300000004,1.88,15.24,7.0,3,4.34,9140.364559999998,9247.632589999997,9135.484820000001,9101.418836666655,81.83639322969323,37.4328177967264,46.61453691720743,428.553899999999,-43.22736488293468,9223.054449999998,9138.832665384614,84.22178461538351,90.37002571225175,-12.296482193736466,12.762188082281275,24.875029066866045,-11.463493886888266,9459.336838152858,9135.48482,8811.632801847141
38,399005.SZ,20201116,9150.1519,9164.7811,9169.3595,9019.9667,9144.6463,5.5056,0.0602,129497820.0,179856111.6,149.39279999999962,1.63,17985611.16,1798.56,15606497.16,2379114.0,15.24,15606497.16,14585825.93,17745573.96,2379114.0,1020671.2300000004,-3159748.030000001,15.24,7.0,-17.81,2,4.39,9201.5724,9254.653049999997,9139.275239999999,9083.987653333323,59.11201541119843,48.54979039919305,48.74216403140925,179.78759999999966,-71.81416731792439,9214.624908333333,9143.066923076922,71.55798525641148,91.46137229344862,-39.80677407407427,19.838857634041936,18.3929339528278,22.73070499647021,9461.662726111648,9139.275239999999,8816.88775388835
39,399005.SZ,20201113,9144.6463,9185.4015,9193.7995,9088.8503,9188.3892,-43.7429,-0.4761,109079420.0,156064971.6,104.94919999999911,1.15,15606497.16,1560.65,14585825.93,1020671.23,7.0,14585825.93,17745573.96,20143532.65,1020671.2300000004,-3159748.030000001,-2397958.6899999976,7.0,-17.81,-11.9,1,4.38,9270.905659999999,9245.823719999997,9132.55625,9064.283816666657,62.280863388375515,46.402933213942305,46.133618036620646,227.36719999999877,-126.91198092587318,9216.573966666665,9134.844584615383,81.7293820512823,94.20067685185333,-24.94258960114206,23.762935262770252,18.78799365969782,33.71281846891512,9459.32842853785,9132.556249999998,8805.784071462145
40,399005.SZ,20201112,9188.3892,9202.2072,9231.7271,9147.2132,9150.3711,38.0181,0.4155,106575022.0,145858259.3,84.51389999999992,0.92,14585825.93,1458.58,17745573.96,-3159748.03,-17.81,17745573.96,20143532.65,23029549.15,-3159748.030000001,-2397958.6899999976,-2886016.5,-17.81,-11.9,-12.53,0,4.4,9307.964299999998,9228.070069999998,9128.90395,9044.413143333322,45.227306833456,41.5132092453622,41.388164543670335,13.039200000001074,-151.13729896588896,9214.875791666667,9116.663407692306,98.21238397436173,96.5150866096885,3.3945947293464656,30.690043110286933,24.763945335699702,42.54223865946139,9456.685266111106,9128.903949999998,8801.12263388889
