,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_w,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,PB,MA5,MA10,MA20,MA30,RSI6,RSI12,RSI24,MTM,CCI,EMA12,EMA26,DIF,DEA,MACD,K,D,J,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER
107,399001.SZ,20200803,13964.5618,13771.7448,13964.5618,13712.982,13637.8826,326.6792,2.3954,568503398.0,761528398.2,251.57979999999952,1.8,76152839.82,7615.28,65020250.53,11132589.29,17.12,65020250.53,61677444.49,59362841.2,11132589.289999992,3342806.039999999,2314603.289999999,17.12,5.42,3.9,3,3.58,13554.818800000003,13454.136080000015,13498.878250000003,13015.260713333328,22.855135035767653,39.33307654973103,36.614939219388624,-1028.8648999999987,118.85285057570042,13425.42903333334,13210.758049999997,214.67098333334252,537.3241832621175,-645.3063998575499,35.37916697468929,52.71605111302116,0.7053986980255473,14184.568373522876,13498.878250000014,12813.188126477153
108,399001.SZ,20200731,13637.8826,13464.207,13748.0338,13399.8592,13466.8549,171.0277,1.27,485599239.0,650202505.3,348.17459999999846,2.55,65020250.53,6502.03,61677444.49,3342806.04,5.42,61677444.49,59362841.2,50808510.84,3342806.039999999,2314603.289999999,8554330.36,5.42,3.9,16.84,3,3.51,13357.279880000006,13402.564820000014,13447.736185000002,12932.92712666666,58.998866800215964,55.57178120609898,34.90296722645377,23.617099999999482,152.1876227910483,13344.74385833334,13128.025980769227,216.71787756411322,618.6124814102646,-803.7892076923029,38.67645777683121,42.677433201862904,30.67450692676782,14139.416472543126,13447.736185000016,12756.055897456907
109,399001.SZ,20200730,13466.8549,13595.7712,13619.4949,13432.1311,13557.4411,-90.5862,-0.6682,469674081.0,616774444.9,187.36379999999917,1.39,61677444.49,6167.74,59362841.2,2314603.29,3.9,59362841.2,50808510.84,52494663.36,2314603.289999999,8554330.36,-1686152.5199999958,3.9,16.84,-3.21,2,3.47,13216.842740000004,13350.270400000014,13387.5053,12859.025589999994,58.79527608766211,59.750759896790065,35.70253863670732,190.17460000000028,140.8800480077395,13352.764375000006,13057.107776923072,295.65659807693373,699.2584814814888,-807.2037668091102,58.580686099793866,44.21210361710479,87.31785106517202,14201.45237932073,13387.505300000015,12573.5582206793
110,399001.SZ,20200729,13557.4411,13117.1882,13557.4411,13085.951,13147.3536,410.0875,3.1192,437296046.0,593628412.0,471.4901000000009,3.48,59362841.2,5936.28,50808510.84,8554330.36,16.84,50808510.84,52494663.36,75054249.39,8554330.36,-1686152.5199999958,-22559586.03,16.84,-3.21,-30.06,1,3.49,13255.771700000003,13303.218880000015,13327.636980000001,12790.095963333328,52.87567152524072,62.019011430909785,35.557117933625605,-21.26759999999922,57.720901961107856,13396.898475000007,12989.245726923073,407.6527480769346,769.2433633903197,-723.1812306267702,86.69036184742617,61.31583524135041,137.4394150595777,14274.688206802775,13327.636980000016,12380.585753197256
111,399001.SZ,20200728,13147.3536,13107.433,13196.6155,13022.8183,12976.8672,170.4864,1.3138,389085726.0,508085108.4,173.79719999999907,1.32,50808510.84,5080.85,52494663.36,-1686152.52,-3.21,52494663.36,75054249.39,69913954.47,-1686152.5199999958,-22559586.03,5140294.920000002,-3.21,-30.06,7.35,0,3.39,13275.689380000005,13320.887650000015,13255.413150000002,12711.257043333328,48.63039304065618,52.01052510644604,34.8620066381353,301.4956000000002,38.926165692945204,13446.207050000006,12916.580038461534,529.6270115384723,825.3301801282103,-591.4063371794759,82.98247065811522,76.08450620177842,96.77839957078879,14332.708262645121,13255.413150000017,12178.118037354912
112,399001.SZ,20200727,12976.8672,13013.7655,13093.8448,12838.8681,12935.6969,41.1703,0.3183,397120542.0,524946633.6,254.97670000000107,1.96,52494663.36,5249.47,75054249.39,-22559586.03,-30.06,75054249.39,69913954.47,65780223.06,-22559586.03,5140294.920000002,4133731.4099999964,-30.06,7.35,6.28,0,3.34,13353.453360000005,13405.798700000018,13197.662810000003,12648.068846666663,35.537981577029,53.44261153383035,34.59757403167565,138.0711999999985,-49.00465760474509,13489.864591666674,12853.010830769228,636.8537608974457,866.1773853276393,-458.6472488603872,76.30452825254669,81.99245358602936,64.92867758558137,14407.603428493374,13197.662810000014,11987.722191506655
113,399001.SZ,20200724,12935.6969,13547.8065,13602.7913,12868.9505,13661.4997,-725.8028,-5.3128,564786344.0,750542493.9,733.8408,5.67,75054249.39,7505.42,69913954.47,5140294.92,7.35,69913954.47,65780223.06,61414867.92,5140294.920000002,4133731.4099999964,4365355.140000001,7.35,6.28,7.11,3,3.33,13447.849760000006,13523.026380000016,13136.437405000004,12590.293829999999,31.87985361449417,47.05193982921931,33.26547510631418,60.642799999999625,-85.69297412757999,13554.687650000007,12793.163496153844,761.5241538461632,887.6733130341911,-252.2983183760557,56.255354613478225,71.84745117471338,25.0711614910079,14499.152533689581,13136.437405000013,11773.722276310446
114,399001.SZ,20200723,13661.4997,13511.4507,13699.5281,13281.5494,13657.0295,4.4702,0.0327,526571743.0,699139544.7,417.97869999999966,3.06,69913954.47,6991.4,65780223.06,4133731.41,6.28,65780223.06,61414867.92,64900051.49,4133731.4099999964,4365355.140000001,-3485183.5700000003,6.28,7.11,-5.37,2,3.51,13483.698060000006,13596.581100000016,13080.328960000003,12536.966019999998,61.47969580082854,43.13659220985917,32.7073972170901,72.62910000000011,-165.64589181701314,13593.910608333339,12734.058465384614,859.8521429487246,887.314892450144,-54.92549900283893,42.56307822402656,58.374320363350485,10.940593945378723,14558.962924257656,13080.328960000012,11601.694995742368
115,399001.SZ,20200722,13657.0295,13507.3531,13816.6712,13459.883,13536.1735,120.856,0.8928,499662234.0,657802230.6,356.78820000000087,2.61,65780223.06,6578.02,61414867.92,4365355.14,7.11,61414867.92,64900051.49,62955351.74,4365355.140000001,-3485183.5700000003,1944699.75,7.11,-5.37,3.09,1,3.52,13350.666060000007,13605.905520000018,12986.954440000005,12457.724106666665,67.5044982943488,39.82190028116365,32.538405388017026,339.4345999999987,-196.83849465317567,13552.450600000004,12639.088226923077,913.3623730769268,867.2191429487187,92.28646025641615,28.552047139388858,42.456826658964545,0.7424881002374804,14540.934801539159,12986.954440000012,11432.974078460866
116,399001.SZ,20200721,13536.1735,13480.39,13572.9345,13396.5817,13448.8492,87.3243,0.6493,472227272.0,614148679.2,176.35279999999875,1.3,61414867.92,6141.49,64900051.49,-3485183.57,-5.37,64900051.49,62955351.74,82664406.0,-3485183.5700000003,1944699.75,-19709054.259999998,-5.37,3.09,-23.84,0,3.49,13366.085920000007,13580.839810000016,12889.225045000005,12376.348456666665,70.70456769309017,33.41409773256217,30.960851423616432,612.9704999999994,-180.18042818276652,13492.84151666667,12546.575850000001,946.265666666668,833.8829783475784,224.7653766381793,18.80295276017755,29.972692707864322,-3.536527135195989,14506.891684168748,12889.22504500001,11271.558405831272
117,399001.SZ,20200720,13448.8492,13303.8024,13448.8492,13032.3959,13114.9384,333.9108,2.546,493547249.0,649000514.9,416.45330000000104,3.1,64900051.49,6490.01,62955351.74,1944699.75,3.09,62955351.74,82664406.0,89676142.16,1944699.75,-19709054.259999998,-7011736.159999996,3.09,-23.84,-7.82,1,3.47,13458.144040000005,13543.620420000016,12795.823030000003,12297.829269999998,51.613321521312,31.62589477623162,31.950784825451134,222.39489999999932,-153.92287342219865,13400.93246666667,12458.40058846154,942.5318782051309,788.9062924501421,307.25117150997744,15.509038895918302,20.954679598494902,4.617757490765101,14468.083239403704,12795.82303000001,11123.562820596317
118,399001.SZ,20200717,13114.9384,13002.8359,13315.436,12916.0802,12996.3397,118.5987,0.9126,475084790.0,629553517.4,399.35579999999936,3.05,62955351.74,6295.54,82664406.0,-19709054.26,-23.84,82664406.0,89676142.16,99714745.29,-19709054.259999998,-7011736.159999996,-10038603.13000001,-23.84,-7.82,-10.07,0,3.39,13598.203000000005,13492.907550000014,12698.108280000004,12220.842846666666,54.20586703209387,29.954542711675607,31.885838053092208,639.8055000000004,-130.92093103815714,13302.652408333337,12377.131873076925,925.5205352564117,738.0112378917371,375.01859472934916,9.410204061255444,14.574065239117095,-0.9175182944678575,14433.513995194457,12698.108280000011,10962.702564805566
119,399001.SZ,20200716,12996.3397,13731.2839,13853.4423,12966.3248,13734.1288,-737.7891,-5.3719,620638144.0,826644060.0,887.1175000000003,6.83,82664406.0,8266.44,89676142.16,-7011736.16,-7.82,89676142.16,99714745.29,95498589.73,-7011736.159999996,-10038603.13000001,4216155.560000002,-7.82,-10.07,4.41,0,3.36,13709.464140000006,13424.740200000018,12613.403185000003,12153.956880000002,42.74069475672402,28.680369335825283,33.49412787093871,410.03269999999975,-119.41974512979958,13219.154583333337,12306.720484615387,912.4340987179494,683.5946964387456,457.6788045584076,8.662927883247143,11.194056946806958,3.6006697561275125,14422.952397942994,12613.403185000014,10803.853972057033
120,399001.SZ,20200715,13734.1288,14017.9304,14077.56,13646.6622,13996.4641,-262.3353,-1.8743,670932922.0,896761421.6,430.8977999999988,3.14,89676142.16,8967.61,99714745.29,-10038603.13,-10.07,99714745.29,95498589.73,90926369.93,-10038603.13000001,4216155.560000002,4572219.799999997,-10.07,4.41,5.03,0,3.55,13861.144980000006,13352.055080000016,12533.534505000003,12091.162106666667,36.32557045840021,26.25619360121954,33.03860989679594,-570.1491999999998,-95.11581194526616,13135.488508333336,12238.236650000003,897.2518583333331,626.0013845441586,542.500947578349,6.169969266567968,8.081033737023512,2.347840325656879,14408.260016018481,12533.534505000012,10658.808993981544
121,399001.SZ,20200714,13996.4641,14121.3303,14150.9966,13698.2688,14149.144,-152.6799,-1.0791,735504940.0,997147452.9,452.72780000000057,3.23,99714745.29,9971.47,95498589.73,4216155.56,4.41,95498589.73,90926369.93,97478017.74,4216155.560000002,4572219.799999997,-6551647.8099999875,4.41,5.03,-6.72,2,3.61,13795.593700000003,13189.938650000016,12406.441740000004,12003.429493333333,31.176671929431844,27.949542123408982,32.42809053643974,-1054.7435999999998,-87.29687733961521,12970.341033333336,12140.023923076924,830.317110256412,565.5181489316229,529.5979226495781,5.912819902470613,6.9152390174285685,3.907981672554701,14283.006778167186,12406.441740000013,10529.87670183284
122,399001.SZ,20200713,14149.144,13699.2226,14149.144,13699.2226,13671.2441,477.8999,3.4957,708385661.0,954985897.3,449.9214000000011,3.18,95498589.73,9549.86,90926369.93,4572219.8,5.03,90926369.93,97478017.74,84576555.3,4572219.799999997,-6551647.8099999875,12901462.439999998,5.03,-6.72,15.25,1,3.64,13629.096800000005,12989.526920000017,12269.203920000004,11895.083236666667,22.443569569379044,27.727902906835176,32.110183359405745,-1715.8791,-80.539592590645,12788.429691666666,12030.131323076926,758.2983685897398,510.2133569800557,496.1700232193681,5.875006722845868,5.985931963961477,5.653156240614649,14060.071694316448,12269.20392000001,10478.336145683574
123,399001.SZ,20200710,13671.2441,13662.3836,13831.6114,13599.0329,13754.7439,-83.4998,-0.6071,696693797.0,909263699.3,232.57849999999962,1.7,90926369.93,9092.64,97478017.74,-6551647.81,-6.72,97478017.74,84576555.3,94616940.37,-6551647.8099999875,12901462.439999998,-10040385.070000008,-6.72,15.25,-10.61,0,3.52,13387.612100000004,12749.848430000016,12123.927555000004,11778.561516666668,20.250947973885577,26.646489168330422,31.72857029051962,-1401.7556000000004,-81.77461745809046,12592.168466666668,11913.178069230771,678.9903974358967,461.30556923076824,435.369656410257,6.274447787738814,6.0207581376850925,6.781827087846256,13744.519232277753,12123.927555000013,10503.335877722273
124,399001.SZ,20200709,13754.7439,13399.4676,13792.6346,13385.426,13406.3724,348.3715,2.5986,759030060.0,974780177.4,407.20859999999993,2.96,97478017.74,9747.8,84576555.3,12901462.44,15.25,84576555.3,94616940.37,84189927.74,12901462.439999998,-10040385.070000008,10427012.63000001,15.25,-10.61,12.39,1,3.53,13140.016260000004,12564.076820000015,12007.158480000002,11678.943300000003,18.210588874098583,26.228376821360516,31.43720333077927,-1641.7793999999994,-92.2722232298582,12428.101591666666,11814.764700000002,613.3368916666641,420.032718304842,386.6083467236442,9.990910385476965,7.380121632020543,15.21248789238981,13496.167846501903,12007.158480000011,10518.149113498119
125,399001.SZ,20200708,13406.3724,13170.2005,13428.9403,13059.2376,13163.9796,242.3928,1.8413,669518605.0,845765553.0,369.7026999999998,2.76,84576555.3,8457.66,94616940.37,-10040385.07,-10.61,94616940.37,84189927.74,63605246.16,-10040385.070000008,10427012.63000001,20584681.58,-10.61,12.39,32.36,0,3.44,12842.965180000005,12368.003360000013,11883.633400000002,11580.966190000003,16.658526448431978,24.13793365983815,31.5250617034195,-1414.0256000000008,-97.75390012245701,12254.217366666666,11712.741873076924,541.4754935897417,385.1556797008535,312.63962777777647,10.959237275714344,9.074865149643369,14.727981527856294,13168.088814795005,11883.633400000012,10599.177985205019
126,399001.SZ,20200707,13163.9796,13084.6499,13407.1927,12997.1671,12941.7205,222.2591,1.7174,754514989.0,946169403.7,410.02559999999903,3.11,94616940.37,9461.69,84189927.74,10427012.63,12.39,84189927.74,63605246.16,60169777.05,10427012.63000001,20584681.58,3435469.1099999994,12.39,32.36,5.71,3,3.39,12584.283600000006,12197.610280000014,11774.102780000005,11487.181923333335,13.841841602777894,23.278361171532232,31.41999507351376,-1411.620500000001,-98.19313342110571,12094.899183333335,11610.422796153849,484.47638717948576,355.97912293447166,256.9945284900282,13.425080682255208,11.4584094478155,17.358423151134627,12881.939432664632,11774.102780000012,10666.266127335392
127,399001.SZ,20200706,12941.7205,12519.4965,12945.7121,12519.4965,12433.2649,508.4556,4.0895,691662553.0,841899277.4,426.21560000000136,3.29,84189927.74,8418.99,63605246.16,20584681.58,32.36,63605246.16,60169777.05,53738644.66,20584681.58,3435469.1099999994,6431132.390000001,32.36,5.71,11.97,3,3.33,12349.957040000007,12048.025640000014,11674.933695000003,11401.88146666667,18.07849123680663,23.01312574039923,28.061347909141805,-1128.1924999999992,-117.68311098142958,11949.637258333336,11513.865596153848,435.771662179488,331.18625306267654,209.17081823362287,12.304136228478038,12.229484728815857,12.453439227802402,12608.776354590062,11674.933695000012,10741.091035409963
128,399001.SZ,20200703,12433.2649,12295.6197,12433.6843,12232.704,12269.4885,163.7764,1.3348,512872021.0,636052461.6,200.98030000000108,1.62,63605246.16,6360.52,60169777.05,3435469.11,5.71,60169777.05,53738644.66,44932254.88,3435469.1099999994,6431132.390000001,8806389.779999994,5.71,11.97,19.6,3,3.2,12112.084760000007,11903.309010000015,11584.810495000003,11332.00399666667,17.74438199784819,20.59390945114893,27.270433665993266,-639.2556000000004,-123.60400305708353,11821.074391666669,11426.980100000002,394.0942916666663,309.7422638176619,168.7040556980088,8.635839464902714,11.455018791878649,2.9974808109508437,12343.76609168637,11584.810495000012,10825.854898313655
129,399001.SZ,20200702,12269.4885,12095.8495,12278.8293,12055.9523,12112.9645,156.524,1.2922,476968052.0,601697770.5,222.8769999999986,1.82,60169777.05,6016.98,53738644.66,6431132.39,11.97,53738644.66,44932254.88,42238048.89,6431132.390000001,8806389.779999994,2694205.990000002,11.97,19.6,6.38,3,3.16,11988.137380000007,11802.066170000016,11518.565220000002,11282.511070000004,16.07223226193619,23.128820285960813,27.938976052751375,-567.0468999999994,-88.98327159425918,11717.658441666668,11364.755703846156,352.9027378205119,290.76303653845935,124.27940256410511,14.587652685866665,11.842542793082467,20.07787247143506,12196.714175329795,11518.565220000011,10840.416264670228
130,399001.SZ,20200701,12112.9645,12024.8398,12130.3018,11945.8921,11992.3468,120.6177,1.0058,393967637.0,537386446.6,184.40970000000016,1.52,53738644.66,5373.86,44932254.88,8806389.78,19.6,44932254.88,42238048.89,43171105.22,8806389.779999994,2694205.990000002,-933056.3299999982,19.6,6.38,-2.16,2,3.12,11893.041540000007,11715.013930000016,11460.715620000003,11241.956373333338,15.418938995862902,23.019685650410757,30.9491335101737,-444.8312999999998,-69.88221957048454,11632.843375000002,11300.269392307695,332.57398269230725,274.61778539885785,115.91239458689881,19.821235365029256,14.348242505266208,30.767221084555356,12066.273963446289,11460.715620000012,10855.157276553735
131,399001.SZ,20200630,11992.3468,11828.5269,12013.6012,11827.7638,11752.3591,239.9877,2.042,326309197.0,449322548.8,185.83739999999852,1.55,44932254.88,4493.23,42238048.89,2694205.99,6.38,42238048.89,43171105.22,45293843.15,2694205.990000002,-933056.3299999982,-2122737.9299999997,6.38,-2.16,-4.69,1,3.09,11810.936960000006,11622.944830000015,11410.174915000003,11202.22906666667,12.367008694512432,27.28699981496039,28.840983181072787,-497.79259999999886,-73.80432728973459,11560.397725000003,11242.26944615385,318.12827884615217,259.5124452991422,117.23166709401994,34.5315822869545,22.980156779283472,57.634433302296564,11955.254302774227,11410.174915000012,10865.095527225798
132,399001.SZ,20200629,11752.3591,11780.6503,11814.641,11695.4506,11813.528,-61.1689,-0.5178,325204253.0,422380488.9,119.1903999999995,1.01,42238048.89,4223.8,43171105.22,-933056.33,-2.16,43171105.22,45293843.15,48250611.82,-933056.3299999982,-2122737.9299999997,-2956768.670000002,-2.16,-4.69,-6.13,0,3.03,11746.094240000006,11548.880920000014,11347.861395000004,11167.980573333336,11.233817180544543,26.393819402286585,29.115359584461693,-331.52260000000024,-70.24739167738373,11505.690708333335,11198.155969230775,307.5347391025607,241.80316566951237,131.46314686609668,38.350312217169694,30.901043289717816,53.24885007207346,11897.406831397653,11347.86139500001,10798.315958602368
133,399001.SZ,20200624,11813.528,11813.3637,11854.9899,11760.4693,11794.0093,19.5187,0.1655,318732822.0,431711052.2,94.52059999999983,0.8,43171105.22,4317.11,45293843.15,-2122737.93,-4.69,45293843.15,48250611.82,45976359.49,-2122737.9299999997,-2956768.670000002,2274252.329999998,-4.69,-6.13,4.95,0,3.04,11694.533260000006,11498.006680000015,11292.918060000002,11141.640180000004,10.878929435368018,25.200021822920316,34.35425804066299,-414.5619000000006,-95.76002700305109,11466.680975000003,11167.237430769235,299.44354423076766,221.09716417378593,156.69276011396346,42.41162238683055,38.43117229698492,50.37252256652182,11887.586949378941,11292.91806000001,10698.24917062108
134,399001.SZ,20200623,11794.0093,11711.2774,11796.4107,11651.8262,11702.4416,91.5677,0.7825,347381202.0,452938431.5,144.58450000000084,1.23,45293843.15,4529.38,48250611.82,-2956768.67,-6.13,48250611.82,45976359.49,46920711.31,-2956768.670000002,2274252.329999998,-944351.8200000003,-6.13,4.95,-2.01,0,3.03,11615.994960000007,11450.240140000013,11236.376540000003,11117.008996666671,8.009388332679363,24.577364931640034,36.45531710872712,-601.7358000000004,-99.35462931132982,11416.866975000003,11137.980492307697,278.88648269230544,197.68149707976914,162.40997122507258,41.84819293143126,40.8700425118105,43.804493770672764,11837.30097293199,11236.376540000012,10635.452107068035
135,399001.SZ,20200622,11702.4416,11680.4052,11756.8556,11658.8057,11668.1332,34.3084,0.294,375418584.0,482506118.2,98.04989999999998,0.84,48250611.82,4825.06,45976359.49,2274252.33,4.95,45976359.49,46920711.31,46084524.58,2274252.329999998,-944351.8200000003,836186.7300000042,4.95,-2.01,1.81,1,3.01,11536.986320000007,11399.263440000013,11187.447605000003,11091.060633333338,15.68355644965315,23.822390645713295,38.53382510107719,-450.73389999999927,-90.5447414419112,11365.749358333334,11104.408800000005,261.3405583333297,174.1254259259236,174.43026481481218,39.588296792186405,41.28270403681608,36.19948230292705,11757.344305507359,11187.447605000012,10617.550904492666
136,399001.SZ,20200619,11668.1332,11505.6855,11694.8896,11500.53,11494.5542,173.579,1.5101,359285018.0,459763594.9,194.35959999999977,1.67,45976359.49,4597.64,46920711.31,-944351.82,-2.01,46920711.31,46084524.58,44147512.1,-944351.8200000003,836186.7300000042,1937012.4799999967,-2.01,1.81,4.39,0,3.0,11434.952700000007,11350.595280000012,11131.967745000004,11066.62197666667,15.47269327316486,23.240340465855898,36.94271479003074,-424.5164999999997,-105.62219152183874,11318.817266666667,11076.041507692311,242.775758974356,148.26339009971343,189.02473774928512,34.14390021516704,38.52679664626157,25.378107352977963,11706.543258826176,11131.967745000013,10557.39223117385
137,399001.SZ,20200618,11494.5542,11416.0779,11503.3827,11397.5729,11420.8365,73.7177,0.6455,379111989.0,469207113.1,105.8098000000009,0.92,46920711.31,4692.07,46084524.58,836186.73,1.81,46084524.58,44147512.1,46614852.97,836186.7300000042,1937012.4799999967,-2467340.8699999973,1.81,4.39,-5.29,2,2.95,11351.66760000001,11301.84175000001,11078.809380000002,11044.40351666667,28.605232176747514,23.513318539839346,37.83244290525779,-158.6916000000001,-146.80114536882644,11272.169450000001,11048.888203846158,223.2812461538433,121.46540747863118,203.63167735042427,29.056819340746852,34.26300544936677,18.644447123507007,11641.735026875684,11078.809380000012,10515.88373312434
138,399001.SZ,20200617,11420.8365,11421.028,11421.028,11330.3687,11398.9661,21.8704,0.1919,382760432.0,460845245.8,90.65929999999935,0.79,46084524.58,4608.45,44147512.1,1937012.48,4.39,44147512.1,46614852.97,42491732.64,1937012.4799999967,-2467340.8699999973,4123120.329999998,4.39,-5.29,9.7,1,2.93,11301.48010000001,11266.311980000011,11046.351490000003,11023.361220000003,25.902809739389898,23.287382961706136,37.79752739238929,-136.59419999999955,-266.98137099757474,11240.331308333334,11032.735830769236,207.59547756409847,96.4580905270648,222.27477407406735,33.32117787855235,32.173965811488756,35.61560201267953,11583.9375744483,11046.351490000012,10508.765405551723
139,399001.SZ,20200616,11398.9661,11312.8069,11398.9661,11293.904,11192.2735,206.6926,1.8467,358969342.0,441475121.0,105.06209999999919,0.92,44147512.1,4414.75,46614852.97,-2467340.87,-5.29,46614852.97,42491732.64,43194886.73,-2467340.8699999973,4123120.329999998,-703154.0899999961,-5.29,9.7,-1.63,0,2.93,11284.485320000009,11235.064270000012,11022.733520000002,11005.440613333338,22.516357491972567,17.11346555929038,40.15847389070368,-183.20609999999942,-221.28079144838867,11213.774133333334,11017.148211538468,196.62592179486637,74.15730641025604,244.93723076922066,31.585387923669128,31.321128380989453,32.11390700902847,11533.258386060019,11022.73352000001,10512.208653940002
140,399001.SZ,20200615,11192.2735,11241.2557,11353.1637,11192.2735,11251.7077,-59.4342,-0.5282,389226931.0,466148529.7,160.89019999999982,1.44,46614852.97,4661.49,42491732.64,4123120.33,9.7,42491732.64,43194886.73,37113563.99,4123120.329999998,-703154.0899999961,6081322.739999995,9.7,-1.63,16.39,1,2.88,11261.54056000001,11206.41731000001,11005.427595000003,10982.867730000004,20.837830625400784,15.91652489856389,39.34045504890486,-11.675599999998667,-134.0536505940998,11159.366658333334,11000.62189615385,158.7447621794836,55.33422941595442,206.82106552705835,28.427317213198375,31.111294338473297,23.059362962648528,11486.373370963602,11005.427595000012,10524.481819036422
141,399001.SZ,20200612,11251.7077,11017.1459,11306.1396,11003.3191,11243.6167,8.091,0.072,354659283.0,424917326.4,302.8204999999998,2.69,42491732.64,4249.17,43194886.73,-703154.09,-1.63,43194886.73,37113563.99,36889885.25,-703154.0899999961,6081322.739999995,223678.7400000021,-1.63,16.39,0.61,0,2.89,11266.237860000012,11197.40500000001,10991.871185000002,10960.264383333337,18.854740953900752,17.89271692344868,38.69570726278968,-112.45120000000134,-95.47233278499736,11114.468233333335,10993.287507692312,121.18072564102295,41.31283276353295,159.73578575498,19.951205642255587,26.654636926374376,6.544343074018009,11466.225648472253,10991.87118500001,10517.516721527769
142,399001.SZ,20200611,11243.6167,11328.0975,11405.0092,11180.7541,11335.8626,-92.2459,-0.8138,356854713.0,431948867.3,224.2551000000003,1.99,43194886.73,4319.49,37113563.99,6081322.74,16.39,37113563.99,36889885.25,40967393.46,6081322.739999995,223678.7400000021,-4077508.210000001,16.39,0.61,-9.95,2,2.81,11252.01590000001,11146.841870000011,10977.530400000001,10935.24569666667,17.372037208166223,26.46187808398299,39.41877722953027,-135.25730000000112,-120.4411384219538,11067.050725000003,10978.348184615386,88.70254038461644,32.21519337606878,112.97469401709532,27.742190172044108,25.37357100916603,32.479428497800264,11436.694964113507,10977.53040000001,10518.365835886514
143,399001.SZ,20200610,11335.8626,11296.1349,11338.236,11249.4346,11284.2423,51.6203,0.4575,319350339.0,371135639.9,88.80140000000029,0.78,37113563.99,3711.36,36889885.25,223678.74,0.61,36889885.25,40967393.46,37838658.53,223678.7400000021,-4077508.210000001,3128734.9299999997,0.61,-9.95,8.27,1,2.83,11231.143860000011,11087.829440000012,10963.456930000002,10908.86416666667,18.403057579062708,22.219586729017212,37.44541748377719,-223.3661000000011,-80.83542285303038,11031.368550000005,10964.48670769231,66.88184230769548,27.973906837607096,77.81587094017677,25.993536599821596,24.562310804707106,28.855988190050574,11406.093113394167,10963.456930000011,10520.820746605856
144,399001.SZ,20200609,11284.2423,11238.4418,11303.5381,11195.003,11215.76,68.4823,0.6106,329979840.0,368898852.5,108.53509999999915,0.96,36889885.25,3688.99,40967393.46,-4077508.21,-9.95,40967393.46,37838658.53,39632533.76,-4077508.210000001,3128734.9299999997,-1793875.2299999967,-9.95,8.27,-4.53,0,2.82,11185.64322000001,11022.512940000011,10950.393425000002,10878.450820000004,17.73881500975146,22.953390687403925,37.91289096027596,-182.09189999999944,-11.58797431081648,10969.450366666671,10940.868130769233,28.582235897438295,29.731349501424322,-2.2982272079720545,23.656211599963196,25.79731279060964,19.374009218670302,11362.676333416506,10950.393425000011,10538.110516583516
145,399001.SZ,20200608,11215.76,11266.9349,11340.0297,11195.8492,11180.5979,35.1621,0.3145,357209054.0,409673934.6,144.18049999999857,1.29,40967393.46,4096.74,37838658.53,3128734.93,8.27,37838658.53,39632533.76,47736337.79,3128734.9299999997,-1793875.2299999967,-8103804.030000001,8.27,-4.53,-16.98,1,2.8,11151.294060000011,10975.63177000001,10936.959230000002,10854.444270000005,7.122105249628692,36.01532578488867,35.6606956662629,-469.6836000000003,21.539216020454287,10912.844000000005,10911.250084615389,1.5939153846156842,39.63309900284811,-76.07836723646486,26.54317082366089,25.397639674481905,28.834233122018865,11321.424529756427,10936.959230000011,10552.493930243596
146,399001.SZ,20200605,11180.5979,11153.273,11180.5979,11087.2495,11139.2565,41.3414,0.3711,342494966.0,378386585.3,93.34840000000077,0.83,37838658.53,3783.87,39632533.76,-1793875.23,-4.53,39632533.76,47736337.79,47771015.53,-1793875.2299999967,-8103804.030000001,-34677.740000002086,-4.53,-16.98,-0.07,0,2.79,11128.572140000011,10913.340210000013,10924.635325000001,10834.492020000005,6.001392540198922,40.71607718556634,33.02790195256106,-527.1055000000015,48.80628259723682,10881.980366666672,10883.764973076926,-1.7846064102541277,56.09268176638074,-115.75457635326974,46.2905201649742,32.1633008628661,74.54495876919039,11287.773080277237,10924.63532500001,10561.497569722784
147,399001.SZ,20200604,11139.2565,11146.2929,11165.1389,11080.5061,11108.3594,30.8971,0.2781,358812109.0,396325337.6,84.6327999999994,0.76,39632533.76,3963.25,47736337.79,-8103804.03,-16.98,47736337.79,47771015.53,45417007.46,-8103804.030000001,-34677.740000002086,2354008.0700000003,-16.98,-0.07,5.18,0,2.78,11041.667840000011,10855.77701000001,10915.684400000002,10812.033976666671,11.285664997868327,45.165789009022454,32.869022642760534,-456.5589,21.49369724137151,10862.63696666667,10855.74854615385,6.888420512819721,76.35235071224957,-138.9278603988597,74.64275111702284,49.158814035219315,125.61062528062989,11261.5590351639,10915.68440000001,10569.809764836118
