,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_y,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,MA5,MA10,MA20,MA30
10,399006.SZ,20201030,2655.864,2585.787,2713.881,2555.319,2600.842,55.022,0.0212,9960309073.0,290008716908.53,158.5619999999999,5.97,29000871.69,2900.09,2472.41,427.68,17.3,24724106.6,33143911.31,6665010.71,4276765.09,-8419804.709999997,26478900.599999998,17.3,-25.4,397.28,1,2645.7788,2639.2010999999998,2623.58555,2442.3831666666674
11,399006.SZ,20201023,2600.842,2750.945,2752.758,2592.42,2724.496,-123.654,-0.0454,9327990895.0,247241066000.06,160.33799999999974,6.16,24724106.6,2472.41,3314.39,-841.98,-25.4,33143911.31,6665010.71,13263565.83,-8419804.709999997,26478900.599999998,-6598555.12,-25.4,397.28,-49.75,0,2622.6912,2636.8599,2601.13055,2417.4101666666675
12,399006.SZ,20201016,2724.496,2702.155,2793.485,2697.252,2672.934,51.562,0.0193,11488193478.0,331439113063.05,96.23300000000017,3.53,33143911.31,3314.39,666.5,2647.89,397.28,6665010.71,13263565.83,27595031.95,26478900.599999998,-6598555.12,-14331466.12,397.28,-49.75,-51.93,1,2621.739,2643.6468999999997,2579.4072,2394.178133333334
13,399006.SZ,20201009,2672.934,2632.591,2679.013,2629.221,2574.758,98.176,0.0381,2187231019.0,66650107125.6,49.791999999999916,1.86,6665010.71,666.5,1326.36,-659.86,-49.75,13263565.83,27595031.95,31659020.16,-6598555.12,-14331466.12,-4063988.210000001,-49.75,-51.93,-12.84,0,2584.1634,2646.1926,2547.5156500000003,2367.196466666667
14,399006.SZ,20200930,2574.758,2551.781,2601.803,2517.035,2540.426,34.332,0.0135,4876244412.0,132635658310.96,84.76800000000003,3.29,13263565.83,1326.36,2759.5,-1433.14,-51.93,27595031.95,31659020.16,38469478.38,-14331466.12,-4063988.210000001,-6810458.2200000025,-51.93,-12.84,-17.7,0,2596.0074,2658.4391,2516.1987,2345.7846666666674
15,399006.SZ,20200925,2540.426,2605.553,2608.415,2529.127,2596.081,-55.655,-0.0214,11157506683.0,275950319519.57,79.28800000000001,3.12,27595031.95,2759.5,3165.9,-406.4,-12.84,31659020.16,38469478.38,37613164.52,-4063988.210000001,-6810458.2200000025,856313.8599999994,-12.84,-17.7,2.28,0,2632.6234,2663.7475,2493.6763,2333.0572666666676
16,399006.SZ,20200918,2596.081,2568.014,2604.385,2521.602,2536.618,59.463,0.0234,14487106211.0,316590201565.8,82.78300000000036,3.19,31659020.16,3165.9,3846.95,-681.05,-17.7,38469478.38,37613164.52,40232618.87,-6810458.2200000025,856313.8599999994,-2619454.349999994,-17.7,2.28,-6.51,0,2651.0286,2675.9451,2472.91715,2317.4286000000006
17,399006.SZ,20200911,2536.618,2728.742,2745.614,2474.702,2732.154,-195.536,-0.0716,19440185400.0,384694783768.4,270.9119999999998,10.68,38469478.38,3846.95,3761.32,85.63,2.28,37613164.52,40232618.87,33029028.62,856313.8599999994,-2619454.349999994,7203590.249999996,2.28,-6.51,21.81,1,2665.5548,2694.1826,2446.5847000000003,2305.1138333333342
18,399006.SZ,20200904,2732.154,2769.831,2789.12,2686.865,2757.838,-25.684,-0.0093,16124608291.0,376131645153.67,102.25500000000011,3.74,37613164.52,3761.32,4023.26,-261.94,-6.51,40232618.87,33029028.62,35439375.43,-2619454.349999994,7203590.249999996,-2410346.8099999987,-6.51,21.81,-6.8,0,2708.2218,2686.777,2419.94115,2289.533833333334
19,399006.SZ,20200828,2757.838,2653.631,2762.885,2592.659,2632.452,125.386,0.0476,15978178711.0,402326188721.32,170.2260000000001,6.17,40232618.87,4023.26,3302.9,720.36,21.81,33029028.62,35439375.43,47655553.11,7203590.249999996,-2410346.8099999987,-12216177.68,21.81,-6.8,-25.63,1,2720.8707999999997,2651.8089000000004,2384.3719,2265.655333333334
20,399006.SZ,20200821,2632.452,2682.21,2724.035,2578.391,2668.712,-36.26,-0.0136,11364882958.0,330290286243.84,145.64399999999978,5.53,33029028.62,3302.9,3543.94,-241.04,-6.8,35439375.43,47655553.11,41581737.96,-2410346.8099999987,-12216177.68,6073815.1499999985,-6.8,-25.63,14.61,0,2694.8715999999995,2607.9700000000003,2343.9741999999997,2237.9854333333337
21,399006.SZ,20200814,2668.712,2735.432,2774.901,2577.712,2749.953,-81.241,-0.0295,11572647284.0,354393754332.22,197.18899999999985,7.39,35439375.43,3543.94,4765.56,-1221.62,-25.63,47655553.11,41581737.96,48161722.35,-12216177.68,6073815.1499999985,-6579984.390000001,-25.63,14.61,-13.66,0,2700.8615999999993,2565.4012000000002,2307.6853,2214.6540333333332
22,399006.SZ,20200807,2749.953,2831.35,2893.403,2703.125,2795.399,-45.446,-0.0163,15001041218.0,476555531056.48,190.2779999999998,6.92,47655553.11,4765.56,4158.17,607.39,14.61,41581737.96,48161722.35,60768477.42,6073815.1499999985,-6579984.390000001,-12606755.07,14.61,-13.66,-20.75,1,2722.8103999999994,2515.1675000000005,2269.44375,2189.1701000000003
23,399006.SZ,20200731,2795.399,2639.255,2817.418,2605.769,2627.842,167.557,0.0638,13957475817.0,415817379584.26,211.64900000000034,7.57,41581737.96,4158.17,4816.17,-658.0,-13.66,48161722.35,60768477.42,58912435.51,-6579984.390000001,-12606755.07,1856041.9100000039,-13.66,-20.75,3.15,0,2665.3322,2448.8387000000002,2227.6984,2158.7053666666666
24,399006.SZ,20200724,2627.842,2707.613,2807.415,2614.779,2662.402,-34.56,-0.013,16615450005.0,481617223541.8,192.63599999999997,7.33,48161722.35,4816.17,6076.85,-1260.68,-20.75,60768477.42,58912435.51,40133526.45,-12606755.07,1856041.9100000039,18778909.059999995,-20.75,3.15,46.79,0,2582.747,2373.9583000000002,2189.4574500000003,2124.4447666666665
25,399006.SZ,20200717,2662.402,2789.975,2896.309,2618.683,2778.456,-116.054,-0.0418,20886770448.0,607684774158.16,277.6260000000002,10.43,60768477.42,6076.85,5891.24,185.61,3.15,58912435.51,40133526.45,21699221.3,1856041.9100000039,18778909.059999995,18434305.150000002,3.15,46.79,84.95,3,2521.0683999999997,2323.6051,2167.7121500000003,2095.9069
26,399006.SZ,20200710,2778.456,2469.239,2798.999,2460.13,2462.562,315.894,0.1283,22201911503.0,589124355052.5,338.8689999999997,12.2,58912435.51,5891.24,4013.35,1877.89,46.79,40133526.45,21699221.3,34625257.87,18778909.059999995,18434305.150000002,-12926036.569999997,46.79,84.95,-37.33,2,2429.9408,2269.8892,2138.1703500000003,2065.6739333333335
27,399006.SZ,20200703,2462.562,2375.992,2467.497,2360.161,2382.473,80.089,0.0336,16400406868.0,401335264475.15,107.33599999999979,4.36,40133526.45,4013.35,2169.92,1843.43,84.95,21699221.3,34625257.87,27705605.0,18434305.150000002,-12926036.569999997,6919652.869999997,84.95,-37.33,24.98,1,2307.5245999999997,2198.9868,2110.57945,2030.6187666666667
28,399006.SZ,20200624,2382.473,2328.4,2397.363,2328.4,2319.449,63.024,0.0272,8887396723.0,216992212972.68,68.96299999999974,2.89,21699221.3,2169.92,3462.53,-1292.61,-37.33,34625257.87,27705605.0,26486262.48,-12926036.569999997,6919652.869999997,1219342.5199999996,-37.33,24.98,4.6,0,2232.3452,2153.1053,2090.9122500000003,2004.0299000000002
29,399006.SZ,20200619,2319.449,2223.425,2328.583,2217.285,2206.764,112.685,0.0511,16562383931.0,346252578727.81,111.29800000000023,4.8,34625257.87,3462.53,2770.56,691.97,24.98,27705605.0,26486262.48,20626457.83,6919652.869999997,1219342.5199999996,5859804.650000002,24.98,4.6,28.41,3,2165.1696,2116.9349,2072.5785500000006,1980.6075333333335
30,399006.SZ,20200612,2206.764,2184.581,2236.084,2147.173,2166.375,40.389,0.0186,12989986720.0,277056050021.71,88.91100000000006,4.03,27705605.0,2770.56,2648.63,121.93,4.6,26486262.48,20626457.83,24622767.96,1219342.5199999996,5859804.650000002,-3996310.1300000027,4.6,28.41,-16.23,2,2126.1418,2079.9784,2052.9931500000007,1959.118666666667
31,399006.SZ,20200605,2166.375,2105.241,2166.375,2105.241,2086.665,79.71,0.0382,13457282923.0,264862624806.98,61.134000000000015,2.82,26486262.48,2648.63,2062.65,585.98,28.41,20626457.83,24622767.96,23200212.55,5859804.650000002,-3996310.1300000027,1422555.4100000001,28.41,-16.23,6.13,1,2109.8376,2049.9694,2039.2804500000007,1942.6003666666668
32,399006.SZ,20200529,2086.665,2049.711,2114.859,2021.98,2046.595,40.07,0.0196,9000883741.0,206264578257.36,92.8789999999999,4.45,20626457.83,2062.65,2462.28,-399.63,-16.23,24622767.96,23200212.55,15191902.3,-3996310.1300000027,1422555.4100000001,8008310.25,-16.23,6.13,52.71,0,2090.4489999999996,2023.72,2026.1714000000006,1926.6211333333335
33,399006.SZ,20200522,2046.595,2122.307,2153.243,2036.677,2124.31,-77.715,-0.0366,10276471464.0,246227679598.75,116.56600000000003,5.7,24622767.96,2462.28,2320.02,142.26,6.13,23200212.55,15191902.3,18957940.86,1422555.4100000001,8008310.25,-3766038.5599999987,6.13,52.71,-19.87,2,2073.8653999999997,2006.5580999999997,2013.6387000000007,1912.9103
34,399006.SZ,20200515,2124.31,2137.979,2145.024,2088.658,2125.243,-0.933,-0.0004,10570813531.0,232002125464.53,56.365999999999985,2.65,23200212.55,2320.02,1519.19,800.83,52.71,15191902.3,18957940.86,22616676.3,8008310.25,-3766038.5599999987,-3658735.4400000013,52.71,-19.87,-16.18,1,2068.7001999999998,2004.9566,1999.6880000000006,1899.6446333333333
35,399006.SZ,20200508,2125.243,2052.389,2137.785,2051.291,2069.432,55.811,0.027,6950634061.0,151919022964.34,86.49399999999969,4.07,15191902.3,1519.19,1895.79,-376.6,-19.87,18957940.86,22616676.3,23900047.61,-3766038.5599999987,-3658735.4400000013,-1283371.3099999987,-19.87,-16.18,-5.37,0,2033.8149999999998,2011.8192,1982.0578000000005,1884.3954333333336
36,399006.SZ,20200430,2069.432,2011.158,2077.807,1967.399,2003.747,65.685,0.0328,8786355130.0,189579408575.33,110.4079999999999,5.34,18957940.86,1895.79,2261.67,-365.88,-16.18,22616676.3,23900047.61,19502558.54,-3658735.4400000013,-1283371.3099999987,4397489.07,-16.18,-5.37,22.55,0,1990.1011999999998,2006.4515,1963.5663000000004,1867.8055
37,399006.SZ,20200424,2003.747,2027.84,2057.85,1996.962,2020.769,-17.022,-0.0084,11171066202.0,226166762979.43,60.88799999999992,3.04,22616676.3,2261.67,2390.0,-128.33,-5.37,23900047.61,19502558.54,20804492.1,-1283371.3099999987,4397489.07,-1301933.5600000024,-5.37,22.55,-6.26,0,1956.9909999999995,2022.1720999999998,1946.4347500000003,1853.7422000000001
38,399006.SZ,20200417,2020.769,1929.797,2048.277,1913.955,1949.884,70.885,0.0364,10201094111.0,239000476104.12,134.32200000000012,6.65,23900047.61,2390.0,1950.26,439.74,22.55,19502558.54,20804492.1,25305239.04,4397489.07,-1301933.5600000024,-4500746.939999998,22.55,-6.26,-17.79,1,1939.2507999999998,2028.7192,1929.4922000000001,1843.7855333333332
39,399006.SZ,20200410,1949.884,1944.963,2001.359,1942.798,1906.674,43.21,0.0227,9051541822.0,195025585374.53,58.56099999999992,3.0,19502558.54,1950.26,2080.45,-130.19,-6.26,20804492.1,25305239.04,31754111.07,-1301933.5600000024,-4500746.939999998,-6448872.030000001,-6.26,-17.79,-20.31,0,1941.2129999999997,2028.2221999999997,1912.4438500000003,1833.4456333333333
40,399006.SZ,20200403,1906.674,1875.305,1928.339,1833.008,1903.881,2.793,0.0015,9412459203.0,208044920962.44,95.3309999999999,5.0,20804492.1,2080.45,2530.52,-450.07,-17.79,25305239.04,31754111.07,35043306.27,-4500746.939999998,-6448872.030000001,-3289195.200000003,-17.79,-20.31,-9.39,0,1989.8233999999998,2026.0078999999998,1898.6888000000006,1824.8574666666668
41,399006.SZ,20200327,1903.881,1856.303,1957.698,1817.553,1915.046,-11.165,-0.0058,11798195561.0,253052390366.38,140.14499999999998,7.36,25305239.04,2530.52,3175.41,-644.89,-20.31,31754111.07,35043306.27,39494740.48,-6448872.030000001,-3289195.200000003,-4451434.209999993,-20.31,-9.39,-11.27,0,2022.8017999999997,2028.5914999999998,1888.9158500000005,1814.9982666666667
42,399006.SZ,20200320,1915.046,2034.754,2036.733,1838.313,2030.58,-115.534,-0.0569,14775030586.0,317541110739.22,198.41999999999985,10.36,31754111.07,3175.41,3504.33,-328.92,-9.39,35043306.27,39494740.48,50966701.38,-3289195.200000003,-4451434.209999993,-11471960.900000006,-9.39,-11.27,-22.51,0,2087.3531999999996,2028.6227999999996,1878.0717000000004,1805.3875333333335
43,399006.SZ,20200313,2030.58,2151.269,2163.727,1937.945,2192.936,-162.356,-0.074,15504400184.0,350433062670.16,225.78199999999993,11.12,35043306.27,3504.33,3949.47,-445.14,-11.27,39494740.48,50966701.38,41925767.91,-4451434.209999993,-11471960.900000006,9040933.470000006,-11.27,-22.51,21.56,0,2118.1875999999993,2020.7192999999995,1866.0864000000001,1793.8190666666667
44,399006.SZ,20200306,2192.936,2110.447,2238.734,2082.969,2071.566,121.37,0.0586,17186332213.0,394947404797.44,155.76499999999987,7.1,39494740.48,3949.47,5096.67,-1147.2,-22.51,50966701.38,41925767.91,36756104.58,-11471960.900000006,9040933.470000006,5169663.329999998,-22.51,21.56,14.06,0,2115.2313999999997,1994.4193999999995,1846.98865,1776.3899333333331
45,399006.SZ,20200228,2071.566,2223.19,2293.462,2068.929,2226.638,-155.072,-0.0696,22535059476.0,509667013757.32,224.5329999999999,10.84,50966701.38,5096.67,4192.58,904.09,21.56,41925767.91,36756104.58,37770944.65,9040933.470000006,5169663.329999998,-1014840.0700000003,21.56,14.06,-2.69,2,2062.1923999999995,1952.2963999999993,1820.6835500000002,1755.1835333333331
46,399006.SZ,20200221,2226.638,2089.214,2247.416,2089.214,2069.218,157.42,0.0761,18241747514.0,419257679079.91,158.20200000000023,7.1,41925767.91,4192.58,3675.61,516.97,14.06,36756104.58,37770944.65,24374237.93,5169663.329999998,-1014840.0700000003,13396706.719999999,14.06,-2.69,54.96,1,2034.3811999999998,1920.6810999999993,1798.4825,1738.1931666666667
47,399006.SZ,20200214,2069.218,2019.314,2104.006,2007.225,2015.799,53.419,0.0265,17327319520.0,367561045766.85,96.78099999999995,4.68,36756104.58,3675.61,3777.09,-101.48,-2.69,37770944.65,24374237.93,22439262.45,-1014840.0700000003,13396706.719999999,1934975.4800000004,-2.69,54.96,8.62,0,1969.8924,1870.6973999999996,1769.5272500000003,1715.3712666666665
48,399006.SZ,20200207,2015.799,1769.164,2025.319,1769.164,1927.741,88.058,0.0457,17636267518.0,377709446498.78,256.155,12.71,37770944.65,3777.09,2437.42,1339.67,54.96,24374237.93,22439262.45,26714786.53,13396706.719999999,1934975.4800000004,-4275524.080000002,54.96,8.62,-16.0,2,1923.2510000000002,1830.2651999999994,1751.3187000000003,1696.9998
49,399006.SZ,20200123,1927.741,1940.122,2004.393,1904.275,1932.51,-4.769,-0.0025,11559727017.0,243742379289.02,100.11799999999994,5.19,24374237.93,2437.42,2243.93,193.49,8.62,22439262.45,26714786.53,18127779.03,1934975.4800000004,-4275524.080000002,8587007.5,8.62,-16.0,47.37,1,1873.6074,1796.6654999999996,1736.0573500000003,1681.3977333333335
50,399006.SZ,20200117,1932.51,1905.399,1949.043,1893.565,1904.194,28.316,0.0149,11642293358.0,224392624542.52,55.47799999999984,2.87,22439262.45,2243.93,2671.48,-427.55,-16.0,26714786.53,18127779.03,18797588.87,-4275524.080000002,8587007.5,-669809.8399999999,-16.0,47.37,-3.56,0,1842.4004,1771.3696999999993,1724.2822500000002,1667.5232666666666
51,399006.SZ,20200110,1904.194,1825.551,1917.828,1824.345,1836.011,68.183,0.0371,14666335608.0,267147865273.04,93.48299999999995,4.91,26714786.53,2671.48,1812.78,858.7,47.37,18127779.03,18797588.87,22773544.63,8587007.5,-669809.8399999999,-3975955.759999998,47.37,-3.56,-17.46,1,1806.9810000000002,1749.2401999999995,1708.2016500000002,1653.8998666666664
52,399006.SZ,20200103,1836.011,1763.58,1842.557,1749.164,1767.581,68.43,0.0387,9293067524.0,181277790265.12,93.39300000000003,5.09,18127779.03,1812.78,1879.76,-66.98,-3.56,18797588.87,22773544.63,18816494.07,-669809.8399999999,-3975955.759999998,3957050.5599999987,-3.56,-17.46,21.03,0,1771.5024,1727.5205999999994,1693.7699,1638.8919666666663
53,399006.SZ,20191227,1767.581,1763.726,1805.191,1735.724,1771.706,-4.125,-0.0023,9390123043.0,187975888733.64,69.4670000000001,3.93,18797588.87,1879.76,2277.35,-397.59,-17.46,22773544.63,18816494.07,15330320.69,-3975955.759999998,3957050.5599999987,3486173.380000001,-17.46,21.03,22.74,0,1737.2794000000001,1711.4534999999996,1680.36895,1624.8934333333332
54,399006.SZ,20191220,1771.706,1760.795,1807.949,1752.006,1755.413,16.293,0.0093,12572332711.0,227735446293.09,55.942999999999984,3.16,22773544.63,2277.35,1881.65,395.7,21.03,18816494.07,15330320.69,14854140.99,3957050.5599999987,3486173.380000001,476179.69999999925,21.03,22.74,3.21,3,1719.7236,1699.5578999999998,1667.3752,1615.4292999999998
55,399006.SZ,20191213,1755.413,1733.478,1757.748,1711.008,1726.801,28.612,0.0166,10865719981.0,188164940672.01,46.74000000000001,2.66,18816494.07,1881.65,1533.03,348.62,22.74,15330320.69,14854140.99,17390927.53,3486173.380000001,476179.69999999925,-2536786.540000001,22.74,3.21,-14.59,2,1700.339,1689.0706999999998,1656.6271000000002,1604.4972999999998
56,399006.SZ,20191206,1726.801,1670.156,1726.801,1647.669,1664.896,61.905,0.0372,8238234263.0,153303206888.05,79.13199999999983,4.58,15330320.69,1533.03,1485.41,47.62,3.21,14854140.99,17390927.53,14109838.33,476179.69999999925,-2536786.540000001,3281089.200000001,3.21,-14.59,23.25,1,1691.4994,1676.2839,1646.9492000000002,1595.275133333333
57,399006.SZ,20191129,1664.896,1682.225,1686.49,1647.288,1679.802,-14.906,-0.0089,7838754074.0,148541409929.53,39.202,2.35,14854140.99,1485.41,1739.09,-253.68,-14.59,17390927.53,14109838.33,17400457.7,-2536786.540000001,3281089.200000001,-3290619.369999999,-14.59,23.25,-18.91,0,1683.5387999999998,1668.3571,1637.7082000000003,1588.844133333333
58,399006.SZ,20191122,1679.802,1671.594,1745.093,1665.106,1674.783,5.019,0.003,9651283329.0,173909275278.09,79.98700000000008,4.76,17390927.53,1739.09,1410.98,328.11,23.25,14109838.33,17400457.7,17034748.68,3281089.200000001,-3290619.369999999,365709.01999999955,23.25,-18.91,2.15,1,1685.6275999999998,1672.3721999999998,1630.3671000000002,1587.4736333333333
59,399006.SZ,20191115,1674.783,1699.172,1700.276,1654.913,1711.215,-36.432,-0.0213,8120732541.0,141098383321.59,45.363000000000056,2.71,14109838.33,1410.98,1740.05,-329.07,-18.91,17400457.7,17034748.68,12824461.71,-3290619.369999999,365709.01999999955,4210286.969999999,-18.91,2.15,32.83,0,1679.3921999999998,1675.4491999999998,1623.7638500000003,1586.741033333333
60,399006.SZ,20191108,1711.215,1689.578,1731.002,1688.998,1686.998,24.217,0.0144,9469281613.0,174004576987.66,42.003999999999905,2.45,17400457.7,1740.05,1703.47,36.58,2.15,17034748.68,12824461.71,16940827.22,365709.01999999955,4210286.969999999,-4116365.509999998,2.15,32.83,-24.3,2,1677.8024,1677.1948,1615.6000500000005,1588.1080999999997
61,399006.SZ,20191101,1686.998,1687.372,1706.307,1663.614,1675.34,11.658,0.007,10455172613.0,170347486811.97,42.692999999999984,2.53,17034748.68,1703.47,1282.45,421.02,32.83,12824461.71,16940827.22,12330659.66,4210286.969999999,-4116365.509999998,4610167.559999999,32.83,-24.3,37.39,1,1661.0684,1667.1631000000002,1606.2297000000003,1587.5918999999997
62,399006.SZ,20191025,1675.34,1651.288,1677.025,1628.927,1648.625,26.715,0.0162,7526948054.0,128244617073.74,48.098000000000184,2.87,12824461.71,1282.45,1694.08,-411.63,-24.3,16940827.22,12330659.66,2562620.91,-4116365.509999998,4610167.559999999,9768038.75,-24.3,37.39,381.17,0,1653.1754,1660.0192000000002,1594.5776500000004,1590.6006999999997
63,399006.SZ,20191018,1648.625,1678.79,1690.94,1644.268,1666.834,-18.209,-0.0109,10258010795.0,169408272238.41,46.672000000000025,2.83,16940827.22,1694.08,1233.07,461.01,37.39,12330659.66,2562620.91,18015794.92,4610167.559999999,9768038.75,-15453174.010000002,37.39,381.17,-85.78,2,1659.1168000000002,1649.2844,1581.6134000000004,1591.2076
64,399006.SZ,20191011,1666.834,1631.915,1675.736,1601.808,1627.545,39.289,0.0241,7308274980.0,123306596562.34,73.92800000000011,4.44,12330659.66,1233.07,256.26,976.81,381.18,2562620.91,18015794.92,16927347.69,9768038.75,-15453174.010000002,1088447.2300000004,381.17,-85.78,6.43,1,1671.5062000000003,1635.1924999999999,1573.3650000000005,1592.7155999999998
65,399006.SZ,20190930,1627.545,1648.896,1651.868,1626.054,1647.533,-19.988,-0.0121,1677567094.0,25626209080.62,25.81399999999985,1.59,2562620.91,256.26,1801.58,-1545.32,-85.78,18015794.92,16927347.69,17047161.54,-15453174.010000002,1088447.2300000004,-119813.84999999776,-85.78,6.43,-0.7,0,1676.5872,1624.1834999999996,1562.2106000000006,1592.5751999999998
66,399006.SZ,20190927,1647.533,1699.344,1706.821,1623.65,1705.047,-57.514,-0.0337,10661738291.0,180157949176.68,83.17099999999982,5.05,18015794.92,1801.58,1692.73,108.85,6.43,16927347.69,17047161.54,20720657.37,1088447.2300000004,-119813.84999999776,-3673495.830000002,6.43,-0.7,-17.73,1,1673.2577999999999,1617.6145,1554.7707500000004,1593.4732
67,399006.SZ,20190920,1705.047,1715.922,1723.111,1668.656,1710.572,-5.525,-0.0032,10054531012.0,169273476871.9,54.455000000000155,3.19,16927347.69,1692.73,1704.72,-11.99,-0.7,17047161.54,20720657.37,15318376.78,-119813.84999999776,-3673495.830000002,5402280.590000002,-0.7,-17.73,35.27,0,1666.8629999999998,1607.0593000000001,1549.0876500000004,1590.8178666666665
68,399006.SZ,20190912,1710.572,1702.986,1736.178,1691.94,1692.239,18.333,0.0108,9934927256.0,170471615386.36,44.238000000000056,2.59,17047161.54,1704.72,2072.07,-367.35,-17.73,20720657.37,15318376.78,16558296.12,-3673495.830000002,5402280.590000002,-1239919.3399999999,-17.73,35.27,-7.49,0,1639.4519999999998,1588.362,1545.0243500000004,1582.5262333333333
69,399006.SZ,20190906,1692.239,1614.028,1708.971,1610.81,1610.898,81.341,0.0505,12813718099.0,207206573705.74,98.16100000000006,5.8,20720657.37,2072.07,1531.84,540.23,35.27,15318376.78,16558296.12,12647426.78,5402280.590000002,-1239919.3399999999,3910869.34,35.27,-7.49,30.92,1,1598.8787999999997,1572.0785,1542.3869500000005,1570.7683666666667
70,399006.SZ,20190830,1610.898,1588.553,1646.869,1587.896,1615.559,-4.661,-0.0029,9441565716.0,153183767788.74,58.972999999999956,3.66,15318376.78,1531.84,1655.83,-123.99,-7.49,16558296.12,12647426.78,11456000.54,-1239919.3399999999,3910869.34,1191426.2400000002,-7.49,30.92,10.4,0,1571.7797999999998,1554.0053000000003,1543.5647500000002,1556.7361999999998
71,399006.SZ,20190823,1615.559,1586.008,1630.316,1581.708,1567.992,47.567,0.0303,10563750259.0,165582961179.22,48.60799999999995,3.01,16558296.12,1655.83,1264.74,391.09,30.92,12647426.78,11456000.54,11011729.15,3910869.34,1191426.2400000002,444271.38999999873,30.92,10.4,4.03,3,1561.9711999999997,1545.2963000000002,1547.8063000000002,1545.222733333333
