,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_w,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,PB,MA5,MA10,MA20,MA30,RSI6,RSI12,RSI24,MTM,CCI,EMA12,EMA26,DIF,DEA,MACD,K,D,J,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER
10,000001.SH,20201224,3363.1133,3382.193,3394.0746,3354.0215,3382.3195,-19.2062,-0.5678,275044450.0,363321144.3,40.053100000000086,1.19,36332114.43,3633.21,41325477.91,-4993363.48,-12.08,41325477.91,43219955.65,38389895.16,-4993363.479999997,-1894477.740000002,4830060.490000002,-12.08,-4.38,12.58,0,1.49,3383.536060000001,3377.30804,3396.6599700000015,3385.5886366666673,34.10027626395357,41.55238257726031,37.73959430184714,3.8699000000001433,163.27481078438103,3376.526683333333,3393.2071884615384,-16.68050512820537,5.28505548432986,-43.931121225070456,59.513798097526205,44.936849182093475,88.66769592839167,3460.8664577848135,3396.6599700000006,3332.4534822151877
11,000001.SH,20201223,3382.3195,3362.4721,3394.2089,3360.2019,3356.7822,25.5373,0.7608,299523527.0,413254779.1,34.00700000000006,1.01,41325477.91,4132.55,43219955.65,-1894477.74,-4.38,43219955.65,38389895.16,35402737.69,-1894477.740000002,4830060.490000002,2987157.469999999,-4.38,12.58,8.44,0,1.5,3391.8880400000003,3378.3242900000005,3396.9909750000015,3384.7741533333337,34.21567948901391,43.00321371004721,36.73747973102673,-15.086900000000242,156.70856507413154,3380.4486666666667,3392.5991153846157,-12.150448717949075,10.122355911680188,-44.545609259258526,67.7227275416027,55.609001332272044,91.950179960264,3460.5674410641104,3396.9909750000006,3333.414508935891
12,000001.SH,20201222,3356.7822,3410.9678,3415.7538,3353.8581,3420.5693,-63.7871,-1.8648,323037654.0,432199556.5,61.89570000000003,1.84,43219955.65,4322.0,38389895.16,4830060.49,12.58,38389895.16,35402737.69,36474047.72,4830060.490000002,2987157.469999999,-1071310.0300000012,12.58,8.44,-2.94,2,1.49,3388.8207799999996,3377.288740000001,3395.991370000001,3383.4369200000006,35.24553390594545,49.013863923039715,35.67177600237559,12.33789999999999,133.45643687847002,3383.3056833333335,3390.9674038461544,-7.661720512820921,14.71209978632401,-44.74764059828986,83.87219812065096,70.36957458659329,110.8774451887663,3461.0700335326787,3395.9913700000006,3330.9127064673226
13,000001.SH,20201221,3420.5693,3394.3945,3423.6088,3381.1158,3394.896,25.6733,0.7562,283759794.0,383898951.6,42.49299999999994,1.24,38389895.16,3838.99,35402737.69,2987157.47,8.44,35402737.69,36474047.72,30882338.53,2987157.469999999,-1071310.0300000012,5591709.189999998,8.44,-2.94,18.11,1,1.52,3390.910859999999,3382.6282300000007,3398.293385000001,3383.5491300000003,28.931111204627424,48.5258986764669,35.17207483058125,-73.37830000000031,128.37908371022928,3390.6222833333336,3390.5899807692313,0.03230256410233778,19.486230484329706,-38.90785584045474,87.19445325981864,79.59645964069078,102.39044049807435,3460.8705087751637,3398.293385,3335.716261224836
14,000001.SH,20201218,3394.896,3400.4855,3413.8134,3382.7508,3404.8732,-9.9772,-0.293,280992641.0,354027376.9,31.062600000000202,0.91,35402737.69,3540.27,36474047.72,-1071310.03,-2.94,36474047.72,30882338.53,31528974.13,-1071310.0300000012,5591709.189999998,-646635.5999999978,-2.94,18.11,-2.05,0,1.51,3380.6210199999996,3382.23167,3397.989415000001,3381.9879433333335,43.40421282523694,50.13040380067358,36.06448420823846,-21.620200000000295,74.73961848032027,3392.4195,3386.341338461539,6.07816153846079,24.23038019942942,-36.30443732193726,92.15259098683327,87.73974745576764,100.97827804896454,3460.188683249229,3397.989415,3335.790146750771
15,000001.SH,20201217,3404.8732,3367.277,3406.1547,3354.0112,3366.9832,37.89,1.1253,275463631.0,364740477.2,52.14350000000013,1.53,36474047.72,3647.4,30882338.53,5591709.19,18.11,30882338.53,31528974.13,31622913.29,5591709.189999998,-646635.5999999978,-93939.16000000015,18.11,-2.05,-0.3,1,1.51,3371.080019999999,3387.2002100000004,3397.130950000001,3379.230043333334,42.87726151599907,50.72205080789348,33.55290043234691,-32.909200000000055,28.637826503811937,3396.959875,3384.1791384615394,12.780736538460587,28.79314515669436,-32.02481723646755,90.2210093751175,89.85601787392314,90.95099237750625,3459.948167406238,3397.13095,3334.3137325937623
16,000001.SH,20201216,3366.9832,3371.2632,3378.6626,3359.1705,3367.2326,-0.2494,-0.0074,220813976.0,308823385.3,19.492099999999937,0.58,30882338.53,3088.23,31528974.13,-646635.6,-2.05,31528974.13,31622913.29,37984880.36,-646635.5999999978,-93939.16000000015,-6361967.07,-2.05,-0.3,-16.75,0,1.5,3364.7605399999984,3390.9264800000005,3395.041670000001,3376.4053800000006,59.89668287361582,38.88194050714124,37.09608348372008,43.19389999999976,-15.96192715640416,3400.881975,3381.768726923078,19.11324807692199,32.93647720797647,-27.646458262108965,70.01601838776138,84.12987291657072,41.78830933014268,3459.4493084276032,3395.04167,3330.634031572397
17,000001.SH,20201215,3367.2326,3366.5813,3373.5579,3348.4192,3369.1201,-1.8875,-0.056,225667402.0,315289741.3,25.13869999999997,0.75,31528974.13,3152.9,31622913.29,-93939.16,-0.3,31622913.29,37984880.36,32161635.72,-93939.16000000015,-6361967.07,5823244.640000001,-0.3,-16.75,18.11,0,1.5,3365.756699999999,3399.1662100000003,3394.057680000001,3373.4206133333337,62.17129569151528,42.882245549460436,37.52476397398149,49.3711000000003,-84.95079175528713,3402.9462999999996,3381.5058538461544,21.440446153845187,36.20989344729272,-29.53889458689507,54.98634167921622,71.74112314736503,21.476778742918583,3460.7120412925156,3394.0576800000003,3327.403318707485
18,000001.SH,20201214,3369.1201,3349.534,3371.1291,3338.6263,3347.191,21.9291,0.6551,239807926.0,316229132.9,32.50280000000021,0.96,31622913.29,3162.29,37984880.36,-6361967.07,-16.75,37984880.36,32161635.72,33931780.63,-6361967.07,5823244.640000001,-1770144.9100000039,-16.75,18.11,-5.22,0,1.5,3374.345599999999,3407.6367899999996,3392.690800000001,3370.21534,70.81805554422318,36.764618490684114,39.708325924235226,75.46129999999994,-44.052828971658236,3406.3691749999994,3381.755896153846,24.613278846153207,39.016937037036215,-28.807316381766015,31.908996753617576,52.30378560686506,-8.880580952877395,3462.5344298679224,3392.6908000000003,3322.847170132078
19,000001.SH,20201211,3347.191,3381.008,3383.1783,3325.172,3373.2758,-26.0848,-0.7733,298617158.0,379848803.6,58.00630000000001,1.73,37984880.36,3798.49,32161635.72,5823244.64,18.11,32161635.72,33931780.63,30463503.35,5823244.640000001,-1770144.9100000039,3468277.280000001,18.11,-5.22,11.39,1,1.49,3383.842319999999,3409.90029,3391.5832550000014,3365.4153233333336,69.15990773828713,35.69794938102851,41.32815480447182,94.94490000000042,-1.663908601176095,3406.4202833333325,3379.565084615385,26.855198717947587,41.356801139600165,-29.003204843305156,26.365039489099107,37.75345930731097,3.5881998526753875,3463.5568846919446,3391.5832550000005,3319.6096253080564
20,000001.SH,20201210,3373.2758,3365.731,3384.8875,3357.7531,3371.964,1.3118,0.0389,247308304.0,321616357.2,27.134399999999914,0.8,32161635.72,3216.16,33931780.63,-1770144.91,-5.22,33931780.63,30463503.35,33683680.03,-1770144.9100000039,3468277.280000001,-3220176.6799999997,-5.22,11.39,-9.56,0,1.5,3403.320399999999,3416.0119,3389.7289350000015,3361.3267066666667,71.52964458639617,45.18453789506853,36.66877730769569,76.10470000000032,-2.9020664592968703,3407.681649999999,3378.5244038461537,29.157246153845335,42.9924905270645,-27.670488746438323,28.00591645491386,28.75998423254352,26.497780899654536,3467.831874405026,3389.7289350000005,3311.625995594975
21,000001.SH,20201209,3371.964,3416.0782,3422.536,3371.9156,3410.1771,-38.2131,-1.1206,260747424.0,339317806.3,50.620400000000245,1.5,33931780.63,3393.18,30463503.35,3468277.28,11.39,30463503.35,33683680.03,32939320.83,3468277.280000001,-3220176.6799999997,744359.200000003,11.39,-9.56,2.26,1,1.5,3417.0924199999995,3415.6576599999994,3387.999085000001,3357.9750933333335,72.42730898923575,47.613735498818386,37.61917779041738,79.97440000000006,-115.43809327429837,3410.1438749999993,3374.838419230769,35.30545576923032,44.36709451566836,-18.123277492876085,40.290190640715146,31.55371552824271,57.76314086566003,3468.9631618863004,3387.9990850000004,3307.0350081137003
22,000001.SH,20201208,3410.1771,3417.6936,3428.6618,3403.0263,3416.6037,-6.4266,-0.1881,226907328.0,304635033.5,25.635499999999865,0.75,30463503.35,3046.35,33683680.03,-3220176.68,-9.56,33683680.03,32939320.83,35242228.66,-3220176.6799999997,744359.200000003,-2302907.829999998,-9.56,2.26,-6.53,0,1.52,3432.5757199999994,3414.6939999999995,3386.5110100000006,3354.550893333333,38.31697333158875,41.319504849042005,34.709248027908025,-18.422000000000025,-144.11577473952977,3413.687699999999,3370.9580499999993,42.729649999999765,44.855914387463145,-4.252528774926759,44.516821933810235,37.60430967647975,58.3418464484712,3469.6636703697636,3386.5110100000006,3303.3583496302376
23,000001.SH,20201207,3416.6037,3446.6478,3449.5782,3414.3142,3444.5814,-27.9777,-0.8122,254522508.0,336836800.3,35.264000000000124,1.03,33683680.03,3368.37,32939320.83,744359.2,2.26,32939320.83,35242228.66,38334084.51,744359.200000003,-2302907.829999998,-3091855.8500000015,2.26,-6.53,-8.07,1,1.52,3440.927979999999,3413.9585399999996,3384.0095800000004,3349.3555133333334,46.614731956831285,39.07559390182274,34.2964843101893,-8.296600000000126,-128.2344479663953,3410.983499999999,3363.8404538461537,47.14304615384526,44.62213753561122,5.041817236468077,37.00321113645117,40.603407903658855,29.8028176020358,3467.173971069225,3384.0095800000004,3300.8451889307757
24,000001.SH,20201204,3444.5814,3436.7291,3448.4036,3417.0484,3442.1359,2.4455,0.071,256276705.0,329393208.3,31.355199999999968,0.91,32939320.83,3293.93,35242228.66,-2302907.83,-6.53,35242228.66,38334084.51,38525075.13,-2302907.829999998,-3091855.8500000015,-190990.62000000477,-6.53,-8.07,-0.5,0,1.54,3435.9582599999985,3413.74716,3381.86608,3343.8393499999997,33.872096333927686,36.72941421988842,31.476754154997455,-74.84799999999996,-123.45478925683867,3406.523824999999,3356.4530999999993,50.070724999999584,44.14985576922936,11.841738461540444,22.181918155837554,34.567317075366326,-2.588879683219986,3463.75979760483,3381.8660800000007,3299.9723623951713
25,000001.SH,20201203,3442.1359,3448.5403,3452.1612,3428.8044,3449.3805,-7.2446,-0.21,298459930.0,352422286.6,23.35680000000002,0.68,35242228.66,3524.22,38334084.51,-3091855.85,-8.07,38334084.51,38525075.13,45450057.18,-3091855.8500000015,-190990.62000000477,-6924982.049999997,-8.07,-0.5,-15.24,0,1.54,3428.7033999999994,3407.0616899999995,3375.24496,3338.286543333333,31.86519375050328,35.63392097661486,31.442292450504517,-79.8085000000001,-107.30989763053068,3398.4173249999985,3349.8433307692303,48.57399423076822,42.898078988602414,11.351830484331614,17.937151459064832,25.70742691711786,2.3966005429587725,3457.1985882955305,3375.244960000001,3293.2913317044713
26,000001.SH,20201202,3449.3805,3453.5181,3465.7288,3435.8712,3451.9384,-2.5579,-0.0741,312811114.0,383340845.1,29.85759999999982,0.87,38334084.51,3833.41,38525075.13,-190990.62,-0.5,38525075.13,45450057.18,32606954.72,-190990.62000000477,-6924982.049999997,12843102.46,-0.5,-15.24,39.39,0,1.54,3414.2228999999993,3399.156859999999,3369.14483,3333.9653633333332,50.93847060135488,37.573494286420214,37.32049787148944,-46.55799999999999,-137.44658648804727,3389.897249999998,3343.1934115384615,46.703838461536634,41.27282955840287,10.86201780626753,18.795862022438502,19.638310545780303,17.110964975754904,3448.392103073115,3369.14483,3289.8975569268855
27,000001.SH,20201201,3451.9384,3388.9867,3457.6354,3386.9113,3391.7551,60.1833,1.7744,316188980.0,385250751.3,70.72409999999991,2.05,38525075.13,3852.51,45450057.18,-6924982.05,-15.24,45450057.18,32606954.72,31730863.5,-6924982.049999997,12843102.46,876091.2199999988,-15.24,39.39,2.76,0,1.54,3396.8122799999996,3388.949149999999,3360.5478150000004,3329.8201699999995,55.267879732865296,32.078319543302584,37.08030239842946,-37.44849999999997,-69.19175951116127,3381.362974999998,3335.6909192307694,45.67205576922879,39.121426851850075,13.101257834757433,18.742725625839157,18.49191303578084,19.24435080595579,3440.4157741983254,3360.5478150000004,3280.6798558016753
28,000001.SH,20201130,3391.7551,3418.1583,3456.7365,3391.7551,3408.3071,-16.552,-0.4856,384989968.0,454500571.8,64.98140000000012,1.92,45450057.18,4545.01,32606954.72,12843102.46,39.39,32606954.72,31730863.5,38347778.52,12843102.46,876091.2199999988,-6616915.020000003,39.39,2.76,-17.26,2,1.52,3386.9891000000002,3377.744809999999,3351.5046150000003,3325.6923199999997,41.44066450658681,39.5535385170714,36.04508431253095,-14.028399999999692,-39.77423642027599,3369.543491666665,3327.9670884615384,41.57640320512655,36.32803190883007,10.496742592592966,25.00629924304754,20.84829563044174,33.32230646825914,3428.8507437626367,3351.5046150000003,3274.158486237364
29,000001.SH,20201127,3408.3071,3373.8434,3408.3071,3364.4919,3369.7334,38.5737,1.1447,280649894.0,326069547.2,43.815200000000004,1.29,32606954.72,3260.7,31730863.5,876091.22,2.76,31730863.5,38347778.52,35950580.49,876091.2199999988,-6616915.020000003,2397198.030000001,2.76,-17.26,6.67,1,1.52,3391.536060000001,3373.2662199999986,3343.1728400000006,3323.0560533333332,37.01551423954661,40.435433534944885,35.82151651833863,-45.21950000000015,9.911215603168486,3365.120466666665,3323.5917846153848,41.52868205128016,32.80518782051094,17.44698846153844,27.630899799824434,23.79330822290372,35.306082953665864,3435.7761003677124,3343.17284,3250.569579632288
30,000001.SH,20201126,3369.7334,3360.0609,3371.4537,3344.2822,3362.3274,7.406,0.2203,255886822.0,317308635.0,27.171499999999924,0.81,31730863.5,3173.09,38347778.52,-6616915.02,-17.26,38347778.52,35950580.49,43150437.56,-6616915.020000003,2397198.030000001,-7199857.07,-17.26,6.67,-16.69,0,1.5,3385.41998,3363.4459699999984,3333.9841100000003,3320.6577566666665,32.52216472880324,44.901670259295834,39.13358050095713,-22.43000000000029,7.723893754114006,3359.611749999998,3319.906915384615,39.704834615383334,28.140114957263094,23.12943931624048,47.027399123978434,33.22153272228348,74.63913192736835,3435.000170528034,3333.98411,3232.968049471966
31,000001.SH,20201125,3362.3274,3417.515,3423.4853,3362.3274,3402.8225,-40.4951,-1.19,322110207.0,383477785.2,61.1578999999997,1.82,38347778.52,3834.78,35950580.49,2397198.03,6.67,35950580.49,43150437.56,31265978.91,2397198.030000001,-7199857.07,11884458.650000002,6.67,-16.69,38.01,1,1.5,3384.09082,3360.340509999999,3329.1338100000007,3319.4060833333333,30.44090147168264,48.11449290758701,43.069065041031045,-22.432400000000143,-130.87883891724633,3358.813008333332,3318.1873499999997,40.62565833333247,23.310323290596493,34.63067008547195,64.33911861027256,46.33247251135848,100.35241080810071,3432.1144751810743,3329.1338100000003,3226.153144818926
32,000001.SH,20201124,3402.8225,3407.4087,3413.9263,3396.2436,3414.4899,-11.6674,-0.3417,300994144.0,359505804.9,17.682700000000295,0.52,35950580.49,3595.06,43150437.56,-7199857.07,-16.69,43150437.56,31265978.91,31952019.45,-7199857.07,11884458.650000002,-686040.5399999991,-16.69,38.01,-2.15,0,1.51,3381.0860199999997,3358.3280199999986,3324.479340000001,3318.6877766666667,35.19318564812592,37.34672527695264,44.42998852392711,-55.85330000000022,-113.36610794201046,3359.7635333333315,3316.871023076923,42.892510256408514,18.393210185183356,48.998600142450314,59.427231260041204,56.931249664764074,64.41919445059547,3429.434091035372,3324.4793400000003,3219.5245889646285
33,000001.SH,20201123,3414.4899,3384.1039,3431.6529,3377.9862,3377.7267,36.7632,1.0884,373872047.0,431504375.6,53.66670000000022,1.57,43150437.56,4315.04,31265978.91,11884458.65,38.01,31265978.91,31952019.45,35874536.74,11884458.650000002,-686040.5399999991,-3922517.290000003,38.01,-2.15,-10.93,1,1.52,3368.50052,3354.060619999999,3317.0540000000015,3317.2520233333335,24.658381549678804,39.266956957070875,44.76860001233479,-104.38529999999992,-187.37087775977773,3352.208241666665,3313.403507692308,38.80473397435708,12.931629700852934,51.74620854700829,45.54045658106998,56.43560215046126,23.75016544228744,3419.7769974265743,3317.054,3214.331002573426
34,000001.SH,20201120,3377.7267,3359.5966,3380.1489,3356.3086,3363.0876,14.6391,0.4353,261271219.0,312659789.1,23.840300000000298,0.71,31265978.91,3126.6,31952019.45,-686040.54,-2.15,31952019.45,35874536.74,35362336.99,-686040.5399999991,-3922517.290000003,512199.75,-2.15,-10.93,1.45,0,1.5,3354.9963799999996,3349.9849999999983,3308.8854450000013,3315.3845333333334,41.06700640989111,33.30518468660729,43.3852903044692,-39.04790000000003,-170.4058116614027,3344.345191666665,3310.3984423076927,33.94674935897228,7.613647792021159,52.66620313390225,22.854931271960783,42.60753970435733,-16.650285592832304,3405.0927848197766,3308.885445,3212.678105180223
35,000001.SH,20201119,3363.0876,3339.0864,3367.3328,3330.4496,3347.3034,15.7842,0.4715,253262992.0,319520194.5,36.883200000000215,1.1,31952019.45,3195.2,35874536.74,-3922517.29,-10.93,35874536.74,35362336.99,33375060.01,-3922517.290000003,512199.75,1987276.9800000004,-10.93,1.45,5.95,0,1.5,3341.47196,3343.4282299999986,3303.898970000001,3311.86285,42.90704058162101,32.5024931716098,46.054839271416945,-20.885099999999966,-192.37099013286263,3335.987983333331,3308.6467692307697,27.34121410256148,2.676194586893012,49.33003903133694,23.123386605606793,30.506258152879198,8.35764351106198,3395.547131800153,3303.8989699999997,3212.2508081998467
36,000001.SH,20201118,3347.3034,3337.3315,3358.8938,3333.9916,3339.895,7.4084,0.2218,287531259.0,358745367.4,24.902199999999993,0.74,35874536.74,3587.45,35362336.99,512199.75,1.45,35362336.99,33375060.01,30152796.69,512199.75,1987276.9800000004,3222263.3200000003,1.45,5.95,10.69,3,1.48,3336.5902,3339.1327999999985,3301.369615000001,3307.0283333333336,52.05564500519455,27.317539733305118,45.65893603367461,12.845100000000002,-131.60133248567757,3328.3202166666647,3307.788715384616,20.531501282048794,-1.450877065528453,43.96475669515449,16.07121045275076,20.68317611010612,6.8472791380400295,3389.050476616987,3301.3696149999996,3213.688753383012
37,000001.SH,20201117,3339.895,3347.1513,3347.6979,3323.9506,3346.9692,-7.0742,-0.2114,283632479.0,353623369.9,23.747299999999996,0.71,35362336.99,3536.23,33375060.01,1987276.98,5.95,33375060.01,30152796.69,28692743.64,1987276.9800000004,3222263.3200000003,1460053.0500000007,5.95,10.69,5.09,3,1.48,3335.57002,3332.1464799999985,3300.2556800000007,3302.9301966666667,58.147790955269016,27.25693939697866,46.64423480686523,33.838700000000244,-73.5729531839757,3318.1382333333313,3308.267426923077,9.870806410254318,-4.563518304844517,28.86864943019767,12.989567486678114,17.3947215150119,4.179259430010546,3386.121273677202,3300.2556799999998,3214.3900863227973
38,000001.SH,20201116,3346.9692,3325.6209,3346.9692,3313.6469,3310.1046,36.8646,1.1137,279593761.0,333750600.1,33.322299999999814,1.0,33375060.01,3337.51,30152796.69,3222263.32,10.69,30152796.69,28692743.64,35580206.55,3222263.3200000003,1460053.0500000007,-6887462.909999996,10.69,5.09,-19.36,2,1.48,3339.62072,3325.2644199999986,3299.666075,3298.8515166666666,34.384290948721,39.31302922111628,48.78316360102309,-34.810199999999895,-66.80640811658294,3308.524691666665,3308.9816653846156,-0.45697371795040453,-6.221982905983976,11.530018376067144,17.37849991793858,15.479759285789163,21.17598118223741,3384.591619070283,3299.666075,3214.7405309297174
39,000001.SH,20201113,3310.1046,3327.2293,3327.2293,3291.6425,3338.6788,-28.5742,-0.8559,227898364.0,301527966.9,35.58680000000004,1.08,30152796.69,3015.28,28692743.64,1460053.05,5.09,28692743.64,35580206.55,39000839.17,1460053.0500000007,-6887462.909999996,-3420632.620000005,5.09,-19.36,-8.77,1,1.46,3344.9736199999998,3313.0794599999986,3297.9509700000003,3294.599806666666,38.302743140647166,38.805055265864254,48.645368001468306,10.028699999999844,-74.10898019850352,3302.337874999999,3306.101165384615,-3.7632903846160843,-6.575523005699021,5.624465242165874,26.09638157358836,18.821482992735028,40.646178735295024,3380.333431108159,3297.9509700000003,3215.5685088918417
