,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_y,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,MA5,MA10,MA20,MA30
27,000001.SH,20200703,3152.8126,2973.0757,3152.8126,2951.7702,2979.5505,173.2621,0.0582,155881493000.0,1974787963797.0,201.04240000000027,6.38,197478796.38,19747.88,9484.16,10263.72,108.22,94841630.3,145077406.05,133333999.07,102637166.08,-50235775.750000015,11743406.98000002,108.22,-34.63,8.81,1,2990.1074599999997,2924.0539200000007,2890.3956949999983,2923.9549466666667
28,000001.SH,20200624,2979.5505,2966.9008,2983.4382,2949.8469,2967.6341,11.9164,0.004,70629677400.0,948416303021.0,33.59130000000005,1.13,94841630.3,9484.16,14507.74,-5023.58,-34.63,145077406.05,133333999.07,140975390.5,-50235775.750000015,11743406.98000002,-7641391.430000007,-34.63,8.81,-5.42,0,2930.0151799999994,2889.6255900000006,2878.6054499999987,2914.5939033333334
29,000001.SH,20200619,2967.6341,2908.2767,2973.3164,2890.0306,2919.7408,47.8933,0.0164,122417784000.0,1450774060454.9,83.28580000000011,2.81,145077406.05,14507.74,13333.4,1174.34,8.81,133333999.07,140975390.5,111051083.94,11743406.98000002,-7641391.430000007,29924306.560000002,8.81,-5.42,26.95,1,2896.8581599999993,2875.5199900000007,2873.426104999999,2911.4518333333335
30,000001.SH,20200612,2919.7408,2941.9816,2957.1186,2872.6165,2930.7993,-11.0585,-0.0038,111783050300.0,1333339990675.0,84.5020999999997,2.89,133333999.07,13333.4,14097.54,-764.14,-5.42,140975390.5,111051083.94,131034349.35,-7641391.430000007,29924306.560000002,-19983265.409999996,-5.42,26.95,-15.25,0,2877.02308,2858.419700000001,2873.870804999999,2908.9088
31,000001.SH,20200605,2930.7993,2871.9641,2942.7597,2871.9641,2852.3512,78.4481,0.0275,121593462500.0,1409753905000.6,70.79559999999992,2.42,140975390.5,14097.54,11105.11,2992.43,26.95,111051083.94,131034349.35,121848893.31,29924306.560000002,-19983265.409999996,9185456.039999992,26.95,-15.25,7.54,1,2872.1437999999994,2842.8443600000005,2881.658539999999,2910.390270000001
32,000001.SH,20200529,2852.3512,2816.241,2861.9241,2802.4653,2813.7654,38.5858,0.0137,95993609200.0,1110510839355.6,59.45880000000034,2.08,111051083.94,11105.11,13103.43,-1998.32,-15.25,131034349.35,121848893.31,84906023.32,-19983265.409999996,9185456.039999992,36942869.99000001,-15.25,7.54,43.51,0,2858.0003799999995,2826.9847600000007,2889.7331099999988,2911.3036000000006
33,000001.SH,20200522,2813.7654,2872.5244,2900.2187,2808.0177,2868.4587,-54.6933,-0.0191,104636102200.0,1310343493490.7,92.20100000000002,3.28,131034349.35,13103.43,12184.89,918.54,7.54,121848893.31,84906023.32,99598961.46,9185456.039999992,36942869.99000001,-14692938.14,7.54,43.51,-14.75,2,2849.2359999999994,2816.311460000001,2901.304839999999,2914.722983333334
34,000001.SH,20200515,2868.4587,2901.5739,2914.2838,2863.3698,2895.3444,-26.8857,-0.0093,99402449900.0,1218488933058.5,50.914000000000215,1.77,121848893.31,12184.89,8490.6,3694.29,43.51,84906023.32,99598961.46,122202900.87,36942869.99000001,-14692938.14,-22603939.41000001,43.51,-14.75,-18.5,1,2854.1818199999993,2823.6775700000007,2910.868344999999,2918.868846666667
35,000001.SH,20200508,2895.3444,2831.6326,2903.7967,2830.6536,2860.0822,35.2622,0.0123,70338564800.0,849060233239.0,73.14309999999978,2.53,84906023.32,8490.6,9959.9,-1469.3,-14.75,99598961.46,122202900.87,114181544.37,-14692938.14,-22603939.41000001,8021356.5,-14.75,-18.5,7.03,0,2839.8163199999995,2840.282830000001,2917.6922899999986,2922.375416666667
36,000001.SH,20200430,2860.0822,2812.2422,2865.59,2758.2459,2808.5293,51.5529,0.0184,90852081100.0,995989614639.0,107.34410000000025,3.75,99598961.46,9959.9,12220.29,-2260.39,-18.5,122202900.87,114181544.37,103355675.76,-22603939.41000001,8021356.5,10825868.61,-18.5,7.03,10.47,0,2813.5449199999994,2838.7787700000017,2921.3088899999984,2922.703576666667
37,000001.SH,20200424,2808.5293,2840.4085,2853.6357,2802.4989,2838.4945,-29.9652,-0.0106,114636706100.0,1222029008688.0,51.136799999999766,1.82,122202900.87,12220.29,11418.15,802.14,7.03,114181544.37,103355675.76,114775664.01,8021356.5,10825868.61,-11419988.25,7.03,10.47,-9.95,2,2795.969139999999,2856.7374700000014,2923.9054599999986,2925.106403333333
38,000001.SH,20200417,2838.4945,2784.5979,2854.9599,2774.0808,2796.6312,41.8633,0.015,103418279200.0,1141815443669.2,80.87909999999965,2.85,114181544.37,11418.15,10335.57,1082.58,10.47,103355675.76,114775664.01,134252426.39,10825868.61,-11419988.25,-19476762.37999998,10.47,-9.95,-14.51,1,2783.386919999999,2867.5853100000013,2927.0780599999985,2931.7036500000004
39,000001.SH,20200410,2796.6312,2806.9676,2833.0148,2789.9756,2763.9874,32.6438,0.0118,98535310200.0,1033556757646.0,43.03919999999971,1.54,103355675.76,10335.57,11477.57,-1142.0,-9.95,114775664.01,134252426.39,162935259.33,-11419988.25,-19476762.37999998,-28682832.940000027,-9.95,-14.51,-17.6,0,2793.173319999999,2871.332220000001,2929.417754999998,2938.128336666667
40,000001.SH,20200403,2763.9874,2739.7191,2780.6379,2719.9043,2772.2033,-8.2159,-0.003,109426070900.0,1147756640123.0,60.733600000000024,2.2,114775664.01,11477.57,13425.24,-1947.67,-14.51,134252426.39,162935259.33,196315652.6,-19476762.37999998,-28682832.940000027,-33380393.26999998,-14.51,-17.6,-17.0,0,2840.7493399999985,2889.3219100000015,2934.153349999998,2944.894006666667
41,000001.SH,20200327,2772.2033,2677.591,2805.5479,2656.5008,2745.6182,26.5851,0.0097,125483473400.0,1342524263909.0,149.04710000000023,5.38,134252426.39,13425.24,16293.53,-2868.29,-17.6,162935259.33,196315652.6,209435081.42,-28682832.940000027,-33380393.26999998,-13119428.819999993,-17.6,-17.0,-6.26,0,2864.0126199999986,2920.4727200000016,2944.1632249999984,2948.9689766666665
42,000001.SH,20200320,2745.6182,2897.3009,2898.0349,2646.8048,2887.4265,-141.8083,-0.0491,150351044800.0,1629352593306.2,251.23010000000022,9.15,162935259.33,16293.53,19631.57,-3338.04,-17.0,196315652.6,209435081.42,228868487.15,-33380393.26999998,-13119428.819999993,-19433405.73000002,-17.0,-6.26,-8.49,0,2917.505799999998,2952.481460000002,2953.4630199999983,2953.143043333334
43,000001.SH,20200313,2887.4265,2987.1805,3010.0286,2799.9841,3034.5113,-147.0848,-0.0485,183455724700.0,1963156525975.0,210.04449999999997,7.27,196315652.6,19631.57,20943.51,-1311.94,-6.26,209435081.42,228868487.15,198216750.4,-13119428.819999993,-19433405.73000002,30651736.75,-6.26,-8.49,15.46,0,2951.7836999999977,2986.2982200000015,2963.9287449999983,2955.749896666667
44,000001.SH,20200306,3034.5113,2899.31,3074.2571,2899.31,2880.3038,154.2075,0.0535,193826703300.0,2094350814235.4,174.94709999999986,5.77,209435081.42,20943.51,22886.85,-1943.34,-8.49,228868487.15,198216750.4,158461836.2,-19433405.73000002,30651736.75,39754914.20000002,-8.49,15.46,25.09,0,2949.491119999998,2998.0591200000017,2966.4644849999986,2951.9941200000007
45,000001.SH,20200228,2880.3038,3027.8925,3042.1821,2878.5443,3039.6692,-159.3654,-0.0524,203284293000.0,2288684871467.9,163.63779999999997,5.68,228868487.15,22886.85,19821.68,3065.17,15.46,198216750.4,158461836.2,170123893.12,30651736.75,39754914.20000002,-11662056.920000017,15.46,25.09,-6.86,2,2937.894479999998,2995.1017500000016,2963.4217099999987,2946.4383300000004
46,000001.SH,20200221,3039.6692,2924.9913,3058.898,2924.9913,2917.0077,122.6615,0.0421,165029522800.0,1982167503986.3,133.9067,4.41,198216750.4,19821.68,15846.18,3975.5,25.09,158461836.2,170123893.12,116333783.8,39754914.20000002,-11662056.920000017,53790109.32000001,25.09,-6.86,46.24,1,2976.9328199999977,3003.839010000001,2964.665979999999,2948.579570000001
47,000001.SH,20200214,2917.0077,2860.499,2935.406,2851.0503,2875.9636,41.0441,0.0143,133828701900.0,1584618362039.8,84.35570000000007,2.89,158461836.2,15846.18,17012.39,-1166.21,-6.86,170123893.12,116333783.8,124209635.14,-11662056.920000017,53790109.32000001,-7875851.340000004,-6.86,46.24,-6.34,0,2987.4571199999978,2991.073450000001,2959.290869999999,2944.730616666667
48,000001.SH,20200207,2875.9636,2716.6978,2876.5878,2685.2693,2976.5281,-100.5645,-0.0338,151559191000.0,1701238931158.0,191.31849999999986,6.65,170123893.12,17012.39,11633.38,5379.01,46.24,116333783.8,124209635.14,143913086.1,53790109.32000001,-7875851.340000004,-19703450.959999993,46.24,-6.34,-13.69,1,3020.812739999998,2986.570810000001,2963.762819999999,2945.1819000000005
49,000001.SH,20200123,2976.5281,3082.1134,3096.3105,2955.346,3075.4955,-98.9674,-0.0322,94194017900.0,1163337838026.0,140.96450000000004,4.74,116333783.8,11633.38,12420.96,-787.58,-6.34,124209635.14,143913086.1,111133581.67,-7875851.340000004,-19703450.959999993,32779504.429999992,-6.34,-13.69,29.5,0,3046.6271199999983,2987.5032900000015,2971.5263949999985,2949.6850733333335
50,000001.SH,20200117,3075.4955,3091.493,3127.1692,3067.2525,3092.2907,-16.7952,-0.0054,103658757000.0,1242096351404.0,59.916699999999764,1.95,124209635.14,12420.96,14391.31,-1970.35,-13.69,143913086.1,111133581.67,102916432.16,-19703450.959999993,32779504.429999992,8217149.510000005,-13.69,29.5,7.98,0,3052.3090199999983,2978.9847900000013,2972.6800549999984,2949.763416666667
51,000001.SH,20200110,3092.2907,3070.9088,3107.2032,3059.1313,3083.7858,8.5049,0.0028,134090961700.0,1439130860985.2,48.071899999999914,1.55,143913086.1,14391.31,11113.36,3277.95,29.5,111133581.67,102916432.16,124292462.08,32779504.429999992,8217149.510000005,-21376029.92,29.5,7.98,-17.2,2,3030.7451999999985,2967.853730000001,2963.217104999999,2947.312906666667
52,000001.SH,20200103,3083.7858,2998.1689,3098.1001,2983.3436,3005.0355,78.7503,0.0262,101946242700.0,1111335816707.0,114.75649999999996,3.72,111133581.67,11113.36,10291.64,821.72,7.98,102916432.16,124292462.08,93096056.63,8217149.510000005,-21376029.92,31196405.450000003,7.98,-17.2,33.51,1,2994.689779999999,2954.4445800000008,2953.473834999999,2940.3023600000006
53,000001.SH,20191227,3005.0355,2999.0357,3036.1127,2960.435,3004.9376,0.0979,0.0,97394410000.0,1029164321552.5,75.67770000000019,2.52,102916432.16,10291.64,12429.25,-2137.61,-17.2,124292462.08,93096056.63,71975352.05,-21376029.92,31196405.450000003,21120704.58,-17.2,33.51,29.34,0,2952.328879999999,2941.5592700000007,2940.475734999999,2931.769426666667
54,000001.SH,20191220,3004.9376,2970.9694,3039.3834,2958.7064,2967.6764,37.2612,0.0126,117268408300.0,1242924620816.0,80.67700000000013,2.68,124292462.08,12429.25,9309.61,3119.64,33.51,93096056.63,71975352.05,74016890.83,31196405.450000003,21120704.58,-2041538.7800000012,33.51,29.34,-2.76,2,2928.379459999999,2934.8698500000005,2928.961619999999,2928.224780000001
55,000001.SH,20191213,2967.6764,2914.4576,2969.9809,2902.7896,2912.0136,55.6628,0.0191,86020100100.0,930960566308.4,67.19129999999996,2.26,93096056.63,9309.61,7197.54,2112.07,29.34,71975352.05,74016890.83,77943638.77,21120704.58,-2041538.7800000012,-3926747.9399999976,29.34,-2.76,-5.04,1,2905.660559999999,2931.7416700000003,2922.106619999999,2923.1600200000007
56,000001.SH,20191206,2912.0136,2874.4484,2912.0136,2857.3204,2871.9813,40.0323,0.0139,65537017500.0,719753520452.7,54.69320000000016,1.88,71975352.05,7197.54,7401.69,-204.15,-2.76,74016890.83,77943638.77,75644207.93,-2041538.7800000012,-3926747.9399999976,2299430.8399999887,-2.76,-5.04,3.04,0,2904.962259999999,2925.4929500000007,2920.949849999999,2920.314013333334
57,000001.SH,20191129,2871.9813,2885.6133,2915.0411,2858.5808,2885.2884,-13.3071,-0.0046,72458973300.0,740168908253.3,56.460299999999734,1.97,74016890.83,7401.69,7794.36,-392.67,-5.04,77943638.77,75644207.93,90608906.6,-3926747.9399999976,2299430.8399999887,-14964698.669999987,-5.04,3.04,-16.52,0,2914.1993799999987,2927.5082900000007,2921.5591999999992,2921.2205800000006
58,000001.SH,20191122,2885.2884,2889.5495,2933.9908,2873.99,2891.3431,-6.0547,-0.0021,67929028300.0,779436387705.3,60.000800000000254,2.08,77943638.77,7794.36,7564.42,229.94,3.04,75644207.93,90608906.6,93306737.17,2299430.8399999887,-14964698.669999987,-2697830.5700000077,3.04,-16.52,-2.89,1,2930.7896599999985,2940.954830000001,2924.4874449999993,2928.0991666666673
59,000001.SH,20191115,2891.3431,2949.9619,2949.9619,2891.2043,2964.1849,-72.8418,-0.0246,68207601100.0,756442079269.0,58.75759999999991,2.03,75644207.93,7564.42,9060.89,-1496.47,-16.52,90608906.6,93306737.17,71761259.65,-14964698.669999987,-2697830.5700000077,21545477.519999996,-16.52,-2.89,30.02,0,2941.3602399999986,2955.5495000000005,2930.7759649999994,2934.8028500000005
60,000001.SH,20191108,2964.1849,2964.576,3008.3144,2962.8447,2958.1992,5.9857,0.002,79909828900.0,906089065995.0,45.4697000000001,1.53,90608906.6,9060.89,9330.67,-269.78,-2.89,93306737.17,71761259.65,85559476.2,-2697830.5700000077,21545477.519999996,-13798216.549999997,-2.89,30.02,-16.13,0,2957.822779999998,2966.3753200000006,2935.1527299999993,2947.451323333334
61,000001.SH,20191101,2958.1992,2958.686,2980.128,2917.1455,2954.9327,3.2665,0.0011,82011850500.0,933067371664.8,62.98250000000007,2.13,93306737.17,9330.67,7176.13,2154.54,30.02,71761259.65,85559476.2,64282839.29,21545477.519999996,-13798216.549999997,21276636.910000004,30.02,-16.13,33.1,1,2946.023639999998,2958.5804800000005,2937.0424949999992,2954.932680000001
62,000001.SH,20191025,2954.9327,2933.8969,2958.2409,2917.6884,2938.1413,16.7914,0.0057,63717103200.0,717612596494.8,40.55249999999978,1.37,71761259.65,7176.13,8555.95,-1379.82,-16.13,85559476.2,64282839.29,14259170.25,-13798216.549999997,21276636.910000004,50023669.04,-16.13,33.1,350.82,0,2940.8171999999986,2952.5030900000006,2933.2312499999994,2964.5450866666674
63,000001.SH,20191018,2938.1413,2993.9617,3026.3834,2933.2424,2973.6558,-35.5145,-0.0119,78639549400.0,855594761973.0,93.14100000000008,3.17,85559476.2,8555.95,6428.28,2127.67,33.1,64282839.29,14259170.25,97874767.4,21276636.910000004,50023669.04,-83615597.15,33.1,350.82,-85.43,2,2951.1199999999985,2939.3922000000002,2926.8745049999993,2969.0725966666673
64,000001.SH,20191011,2973.6558,2905.7559,2980.7875,2891.5394,2905.1892,68.4666,0.0236,55140345400.0,642828392877.0,89.2480999999998,3.0,64282839.29,6428.28,1425.92,5002.36,350.82,14259170.25,97874767.4,108673196.92,50023669.04,-83615597.15,-10798429.519999996,350.82,-85.43,-9.94,1,2969.738759999999,2923.05339,2924.9022449999993,2974.6061766666676
65,000001.SH,20190930,2905.1892,2927.9165,2936.482,2905.1892,2932.167,-26.9778,-0.0092,11664681100.0,142591702469.6,31.29280000000017,1.08,14259170.25,1425.92,9787.48,-8361.56,-85.43,97874767.4,108673196.92,104952386.41,-83615597.15,-10798429.519999996,3720810.5100000054,-85.43,-9.94,3.55,0,2974.9278599999984,2912.47157,2918.8691949999993,2976.2093566666676
66,000001.SH,20190927,2932.167,2998.3995,3002.8967,2920.93,3006.4467,-74.2797,-0.0247,82242366400.0,978747674049.9,81.96669999999995,2.8,97874767.4,9787.48,10867.32,-1079.84,-9.94,108673196.92,104952386.41,130084595.61,-10798429.519999996,3720810.5100000054,-25132209.200000003,-9.94,3.55,-19.32,0,2971.137319999998,2916.40675,2917.724544999999,2978.365096666668
67,000001.SH,20190920,3006.4467,3041.922,3042.9284,2970.5704,3031.2351,-24.7884,-0.0082,95809963600.0,1086731969223.6,72.35799999999972,2.41,108673196.92,10867.32,10495.24,372.08,3.55,104952386.41,130084595.61,104492535.18,3720810.5100000054,-25132209.200000003,25592060.429999992,3.55,-19.32,24.49,1,2964.188979999998,2915.61011,2918.076724999999,2980.4263633333344
68,000001.SH,20190912,3031.2351,3023.778,3033.473,3004.2152,2999.6013,31.6338,0.0105,91019676200.0,1049523864082.0,29.25779999999986,0.97,104952386.41,10495.24,13008.46,-2513.22,-19.32,130084595.61,104492535.18,100228313.59,-25132209.200000003,25592060.429999992,4264221.590000004,-19.32,24.49,4.25,0,2927.664399999998,2908.02006,2921.671334999999,2973.6856800000014
69,000001.SH,20190906,2999.6013,2886.9418,3015.8443,2883.6823,2886.2365,113.3648,0.0393,113954867100.0,1300845956079.9,132.16200000000026,4.41,130084595.61,13008.46,10449.25,2559.21,24.49,104492535.18,100228313.59,85023556.32,25592060.429999992,4264221.590000004,15204757.27000001,24.49,4.25,17.88,3,2876.3680199999976,2906.0024299999995,2924.429524999999,2962.0573433333343
