,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_w,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,PB,MA5,MA10,MA20,MA30,RSI6,RSI12,RSI24,MTM,CCI,EMA12,EMA26,DIF,DEA,MACD,K,D,J,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER
10,399006.SZ,20201224,2820.7532,2838.9381,2848.3372,2811.9284,2842.9704,-22.2172,-0.7815,102202310.0,174342704.1,36.408800000000156,1.29,17434270.41,1743.43,18770660.57,-1336390.16,-7.12,18770660.57,19134734.14,17509277.62,-1336390.1600000001,-364073.5700000003,1625456.5199999996,-7.12,-1.9,9.28,0,7.85,2827.7291399999986,2785.81373,2741.146125,2713.974523333333,26.14223904313681,30.686936721693677,29.57699987300187,-60.11329999999998,-56.44577534296041,2772.875675,2720.04805,52.8276249999999,38.71115655270746,28.23293689458488,32.60578864600354,22.825789772386532,52.16578639323756,2871.2029480733427,2741.146125,2611.0893019266578
11,399006.SZ,20201223,2842.9704,2822.2592,2865.4717,2809.7854,2811.7493,31.2211,1.1104,99054391.0,187706605.7,55.68629999999985,1.96,18770660.57,1877.07,19134734.14,-364073.57,-1.9,19134734.14,17509277.62,15286554.75,-364073.5700000003,1625456.5199999996,2222722.870000001,-1.9,9.28,14.54,0,7.92,2820.7015599999986,2775.59293,2730.577775,2709.9664099999995,25.910866457131494,29.260220229947144,28.72416894709376,-84.11580000000004,-58.63921118661897,2766.6697083333333,2712.3526269230765,54.31708141025683,32.6264466524227,43.381269515668265,41.10692372173302,30.032625427612913,63.255520309973235,2867.2258464471547,2730.577775,2593.9297035528457
12,399006.SZ,20201222,2811.7493,2867.2105,2888.3498,2809.922,2882.4426,-70.6933,-2.4525,104673253.0,191347341.4,78.42779999999993,2.79,19134734.14,1913.47,17509277.62,1625456.52,9.28,17509277.62,15286554.75,16282419.96,1625456.5199999996,2222722.870000001,-995865.2100000009,9.28,14.54,-6.12,2,7.83,2804.235459999999,2761.07845,2719.2058100000004,2704.584876666666,21.739592169499314,30.04062168827748,27.790510730986938,-85.14829999999984,-84.89664179938137,2756.9624083333333,2705.2419230769224,51.72048525641094,25.279497079773186,52.881976353275505,56.66453861101678,43.45908365958445,83.07544851388144,2854.3950704211184,2719.2058100000004,2584.0165495788824
13,399006.SZ,20201221,2882.4426,2789.6424,2882.4426,2783.3867,2780.7302,101.7124,3.6578,88575200.0,175092776.2,99.05589999999984,3.44,17509277.62,1750.93,15286554.75,2222722.87,14.54,15286554.75,16282419.96,15523435.94,2222722.870000001,-995865.2100000009,758984.0200000014,14.54,-6.12,4.89,1,8.0,2793.656519999999,2754.53168,2712.35826,2703.300486666666,17.638425291402314,28.592919841426344,31.34853405049985,-194.66179999999986,-109.98204620620245,2750.2197416666672,2701.4211307692303,48.7986108974369,17.67920626780738,62.23880925925904,53.13438588651132,50.301949406420384,58.79925884669318,2841.857782199138,2712.35826,2582.858737800862
14,399006.SZ,20201218,2780.7302,2787.7759,2803.1142,2768.4683,2785.6153,-4.8851,-0.1754,82883836.0,152865547.5,34.64589999999998,1.25,15286554.75,1528.66,16282419.96,-995865.21,-6.12,16282419.96,15523435.94,15749270.66,-995865.2100000009,758984.0200000014,-225834.72000000067,-6.12,4.89,-1.43,0,7.68,2762.488199999999,2738.9357000000005,2702.554015,2701.0189933333327,30.166682225917736,26.358045007024284,36.116330759042,-62.184999999999945,-125.69822652502873,2736.059333333334,2694.666161538461,41.39317179487307,10.098716809117882,62.588909971510375,43.500211699773274,51.099712065767136,28.30121096778555,2806.164355464347,2702.554015,2598.9436745356534
15,399006.SZ,20201217,2785.6153,2758.4424,2789.2484,2739.1555,2760.6399,24.9754,0.9047,93729079.0,162824199.6,50.0929000000001,1.8,16282419.96,1628.24,15523435.94,758984.02,4.89,15523435.94,15749270.66,16201254.64,758984.0200000014,-225834.72000000067,-451983.98000000045,4.89,-1.43,-2.79,1,7.69,2743.8983199999984,2733.9464100000005,2696.87213,2699.4303699999996,26.864107925124063,29.50555931063668,35.84871253601668,-87.78969999999981,-210.9832564162671,2727.9128000000005,2691.580761538461,36.33203846153947,2.769760826211849,67.12455527065524,40.328911976995094,45.65450318775991,29.67772955546546,2795.031021657946,2696.87213,2598.7132383420544
16,399006.SZ,20201216,2760.6399,2764.3375,2771.5917,2732.5783,2758.8546,1.7853,0.0647,88134018.0,155234359.4,39.01339999999982,1.41,15523435.94,1552.34,15749270.66,-225834.72,-1.43,15749270.66,16201254.64,18543740.05,-225834.72000000067,-451983.98000000045,-2342485.41,-1.43,-2.79,-12.63,0,7.63,2730.4842999999983,2726.6366500000004,2689.849415,2699.5057933333323,44.053042608262196,24.576187988581093,35.53913630694609,-14.358300000000327,-185.92287799865318,2720.6484500000006,2687.5772653846143,33.0711846153863,-4.448039458688476,75.03844814814956,31.75228959067482,38.52713775581441,18.202593260395645,2781.488009797619,2689.849415,2598.2108202023815
17,399006.SZ,20201215,2758.8546,2727.9527,2761.3187,2720.1419,2726.601,32.2536,1.1829,85709853.0,157492706.6,41.17679999999973,1.49,15749270.66,1574.93,16201254.64,-451983.98,-2.79,16201254.64,18543740.05,15513106.33,-451983.98000000045,-2342485.41,3030633.7200000007,-2.79,-12.63,19.54,0,7.59,2717.9214399999983,2718.8698400000003,2682.8510300000003,2699.169583333333,39.50106838252303,23.73772911801107,34.60009258377197,-32.371799999999894,-154.9398105741716,2709.9192333333335,2688.0610230769225,21.858210256410985,-12.191457051281203,68.09933461538438,29.87231895377136,33.984506840480435,21.64794318035321,2773.1647130594774,2682.8510300000003,2592.537346940523
18,399006.SZ,20201214,2726.601,2695.1911,2729.0682,2674.5076,2687.7808,38.8202,1.4443,90804571.0,162012546.4,54.56060000000025,2.0,16201254.64,1620.13,18543740.05,-2342485.41,-12.63,18543740.05,15513106.33,18114112.58,-2342485.41,3030633.7200000007,-2601006.249999998,-12.63,19.54,-14.36,0,7.5,2715.4068399999983,2712.8286900000003,2677.8129050000002,2698.6848866666655,41.10714826393669,23.09760695264765,42.28546518890504,4.236300000000028,-85.70605538565154,2698.2639166666672,2690.1819153846145,8.082001282052715,-19.013287464386647,54.190577492878724,17.23489440339792,26.28650098261471,-0.8683187550356593,2761.6122064655124,2677.8129050000002,2594.013603534488
19,399006.SZ,20201211,2687.7808,2727.9658,2733.9383,2665.1006,2718.5452,-30.7644,-1.1316,106423086.0,185437400.5,68.83769999999959,2.56,18543740.05,1854.37,15513106.33,3030633.72,19.54,15513106.33,18114112.58,15452491.08,3030633.7200000007,-2601006.249999998,2661621.499999998,19.54,-14.36,17.22,1,7.45,2715.383199999998,2703.3575200000005,2677.10329,2698.077779999999,36.24896409298604,24.518265361089643,45.2702099868488,24.736899999999878,-3.7042416770244686,2688.4960166666674,2690.4307807692303,-1.9347641025628945,-23.89422264957193,43.91891709401807,16.363805193858813,21.157006183676042,6.777403214224357,2759.466066033296,2677.10329,2594.740513966704
20,399006.SZ,20201210,2718.5452,2689.2149,2734.6387,2675.4576,2697.8256,20.7196,0.768,85881188.0,155131063.3,59.18109999999979,2.18,15513106.33,1551.31,18114112.58,-2601006.25,-14.36,18114112.58,15452491.08,17324612.12,-2601006.249999998,2661621.499999998,-1872121.040000001,-14.36,17.22,-10.81,0,7.52,2723.994499999998,2696.47852,2678.05492,2697.013906666666,29.501213922512342,36.80225745658928,40.891203066135525,-35.57340000000022,1.6167905552557231,2682.4752083333337,2694.2806730769225,-11.8054647435888,-27.239807621081987,30.868685754986373,31.211845147989575,21.603514915082116,50.42850561380449,2761.324006464117,2678.05492,2594.7858335358833
21,399006.SZ,20201209,2697.8256,2752.3544,2763.414,2693.1874,2746.2816,-48.456,-1.7644,101002814.0,181141125.8,70.22660000000042,2.6,18114112.58,1811.41,15452491.08,2661621.5,17.22,15452491.08,17324612.12,15858168.53,2661621.499999998,-1872121.040000001,1466443.5900000017,17.22,-10.81,9.25,1,7.45,2722.788999999998,2685.56262,2677.15315,2696.393163333333,36.88389967114517,38.91732926633556,44.67322683237168,0.6174999999998363,-25.68711450887683,2678.8296333333337,2695.511765384615,-16.682132051281314,-28.72059487179432,24.07692564102601,51.15203164162801,32.90922732782548,87.63764026923306,2759.0276868005076,2677.15315,2595.2786131994926
22,399006.SZ,20201208,2746.2816,2736.0285,2757.3426,2735.8343,2726.4828,19.7988,0.7262,82537974.0,154524910.8,21.508299999999963,0.78,15452491.08,1545.25,17324612.12,-1872121.04,-10.81,17324612.12,15858168.53,18537031.11,-1872121.040000001,1466443.5900000017,-2678862.58,-10.81,9.25,-14.45,0,7.57,2719.818239999998,2677.3331700000003,2676.33809,2695.481693333333,23.941565978816985,36.685093935829215,42.730317965159365,-114.39229999999998,-78.49495277285529,2677.8739750000004,2697.299769230769,-19.425794230768588,-29.313823931623475,19.776059401709773,67.2086849688002,49.857520586139266,101.91101373412208,2757.696150526239,2676.33809,2594.9800294737615
23,399006.SZ,20201207,2726.4828,2720.8542,2739.7652,2715.9273,2730.8373,-4.3545,-0.1595,90628689.0,173246121.2,23.83789999999999,0.87,17324612.12,1732.46,15858168.53,1466443.59,9.25,15858168.53,18537031.11,19129411.45,1466443.5900000017,-2678862.58,-592380.3399999999,9.25,-14.45,-3.1,1,7.52,2710.2505399999977,2670.1848400000003,2677.6848900000005,2692.297763333333,22.135195912175018,34.245676761685125,42.408561818685214,-107.49200000000019,-53.01479047775925,2671.274883333334,2695.842315384615,-24.56743205128123,-28.47475918803381,7.8146542735051625,64.04173337138697,60.80081666060507,70.52356679295077,2764.3485358094545,2677.6848899999995,2591.0212441905446
24,399006.SZ,20201204,2730.8373,2701.3687,2736.2733,2696.9472,2712.5177,18.3196,0.6754,88609362.0,158581685.3,39.32609999999977,1.44,15858168.53,1585.82,18537031.11,-2678862.58,-14.45,18537031.11,19129411.45,19024554.86,-2678862.58,-592380.3399999999,104856.58999999985,-14.45,-3.1,0.55,0,7.49,2691.331839999998,2666.1723300000003,2682.0606400000006,2688.673093333333,20.737140559735415,31.679631612852777,40.573112143519566,-121.45110000000022,17.308350186133264,2664.498066666667,2693.1262307692305,-28.62816410256346,-25.761156552706275,-5.7340150997143695,49.23962862139302,60.16334898719341,27.392187889792226,2785.3756603755314,2682.0606399999997,2578.745619624468
25,399006.SZ,20201203,2712.5177,2681.5856,2721.8484,2670.2148,2682.9718,29.5459,1.1012,103656535.0,185370311.1,51.63359999999966,1.9,18537031.11,1853.7,19129411.45,-592380.34,-3.1,19129411.45,19024554.86,18892410.58,-592380.3399999999,104856.58999999985,132144.2800000012,-3.1,0.55,0.7,0,7.42,2668.9625399999977,2659.79785,2682.1723500000003,2684.3399366666663,24.402891576041966,39.265692177373204,38.06014775896188,-96.98659999999973,112.9396446332156,2655.317641666667,2691.9372153846152,-36.61957371794824,-22.120344800569608,-28.998457834757268,45.230539791695385,52.83730059482514,30.017018185435887,2785.702696150915,2682.17235,2578.6420038490846
26,399006.SZ,20201202,2682.9718,2697.4444,2703.2539,2662.1775,2698.4431,-15.4713,-0.5733,108326575.0,191294114.5,41.076400000000376,1.53,19129411.45,1912.94,19024554.86,104856.59,0.55,19024554.86,18892410.58,16093711.63,104856.58999999985,132144.2800000012,2798698.9499999974,0.55,0.7,17.39,3,7.34,2648.336239999998,2653.06218,2685.9403650000004,2683.04218,50.7597764801924,48.34756509669092,41.24544188112495,-8.173499999999876,104.48108318478175,2650.7821750000003,2690.3204384615383,-39.53826346153801,-16.814582621082486,-45.447361680911044,59.470164636934165,51.313444350007536,75.78360521078743,2798.6892437573433,2685.9403649999995,2573.1914862426556
27,399006.SZ,20201201,2698.4431,2628.7259,2700.2795,2627.4465,2631.8893,66.5538,2.5287,107272561.0,190245548.6,72.83300000000008,2.7,19024554.86,1902.46,18892410.58,132144.28,0.7,18892410.58,16093711.63,16558459.64,132144.2800000012,2798698.9499999974,-464748.0099999998,0.7,17.39,-2.81,2,7.39,2634.848099999998,2646.8322200000002,2689.3194550000003,2683.6275433333335,54.474652258838695,47.54854459425222,39.81763660782054,-12.085399999999936,101.44313192483465,2653.23525,2689.081665384615,-35.84641538461483,-10.71459814814802,-50.26363447293362,78.82861782534071,61.17644075132343,114.13297197337529,2805.5083022097156,2689.319455,2573.130607790284
28,399006.SZ,20201130,2631.8893,2627.8668,2653.4356,2593.7032,2618.9908,12.8985,0.4925,101784215.0,188924105.8,59.73239999999987,2.27,18892410.58,1889.24,16093711.63,2798698.95,17.39,16093711.63,16558459.64,18733695.21,2798698.9499999974,-464748.0099999998,-2175235.5700000003,17.39,-2.81,-11.61,1,7.22,2630.119139999998,2642.79712,2691.6129850000007,2685.0322066666663,47.332870151711816,46.60199866853681,38.87711145272897,35.20320000000038,103.57006212829371,2653.932775,2685.9778038461536,-32.0450288461534,-4.61563931623919,-54.85877905982842,87.78351349479156,75.36076531902216,112.62900984633035,2810.2175056284136,2691.6129849999998,2573.008464371586
29,399006.SZ,20201127,2618.9908,2614.6635,2635.6939,2594.0684,2609.3862,9.6046,0.3681,92445133.0,160937116.3,41.6255000000001,1.59,16093711.63,1609.37,16558459.64,-464748.01,-2.81,16558459.64,18733695.21,17987330.18,-464748.0099999998,-2175235.5700000003,746365.0300000012,-2.81,-11.61,4.15,0,7.18,2641.0128199999976,2650.8490600000005,2695.43791,2686.9581966666665,40.143323377792164,43.741029804311324,37.33598689146972,26.170200000000023,201.23943855496222,2659.65115,2684.7837,-25.13254999999981,1.1720802706553917,-52.609260541310405,73.8104511974605,80.14086083919761,61.14963191398624,2810.98619982783,2695.4379099999996,2579.889620172169
30,399006.SZ,20201126,2609.3862,2616.7405,2632.8716,2584.6908,2615.5311,-6.1449,-0.2349,96422806.0,165584596.4,48.18080000000009,1.85,16558459.64,1655.85,18733695.21,-2175235.57,-11.61,18733695.21,17987330.18,19991541.01,-2175235.5700000003,746365.0300000012,-2004210.830000002,-11.61,4.15,-10.03,0,7.15,2650.633159999998,2659.6313200000004,2697.2816000000003,2690.4750566666667,33.35477258442437,57.490848301688935,36.56196064388511,11.286000000000058,187.60855028222176,2664.8622833333334,2686.883476923077,-22.02119358974369,5.6613101139602,-55.365007407407774,72.01876206959356,77.87090892061524,60.31446836755023,2809.0053117101006,2697.2815999999993,2585.557888289898
31,399006.SZ,20201125,2615.5311,2678.1061,2679.032,2615.5311,2674.7983,-59.2672,-2.2158,105680514.0,187336952.1,63.5009,2.43,18733695.21,1873.37,17987330.18,746365.03,4.15,17987330.18,19991541.01,17886801.33,746365.0300000012,-2004210.830000002,2104739.6800000034,4.15,-10.03,11.77,1,7.17,2657.7881199999983,2668.7436800000005,2701.808435,2694.760943333333,49.12906347102391,61.997167373347494,41.96570190056898,42.560999999999694,86.07793111822131,2678.5149,2690.3891115384617,-11.874211538461623,9.8579180199431,-43.464259116809444,75.2828995772228,73.70403761475897,78.44062350215049,2806.0029350598084,2701.8084349999995,2597.6139349401906
32,399006.SZ,20201124,2674.7983,2689.7983,2700.0152,2664.9529,2686.3577,-11.5594,-0.4303,100786818.0,179873301.8,35.062299999999595,1.31,17987330.18,1798.73,19991541.01,-2004210.83,-10.03,19991541.01,17886801.33,19233113.81,-2004210.830000002,2104739.6800000034,-1346312.4800000004,-10.03,11.77,-7.0,0,7.35,2658.8163399999985,2675.34301,2704.5559550000003,2699.718033333333,63.979560735977316,50.42500877505932,43.81572461953245,37.61040000000003,113.76266633631174,2695.0537916666667,2695.1988,-0.1450083333334078,13.155015028490096,-26.600046723647008,76.70917936410025,74.67028033697221,80.78697741835634,2802.1972272288867,2704.5559549999994,2606.914682771112
33,399006.SZ,20201123,2686.3577,2677.3475,2705.7676,2653.0815,2667.0925,19.2652,0.7223,111090074.0,199915410.1,52.68610000000035,1.96,19991541.01,1999.15,17886801.33,2104739.68,11.77,17886801.33,19233113.81,18813326.34,2104739.6800000034,-1346312.4800000004,419787.4699999988,11.77,-7.0,2.23,1,7.39,2655.4750999999983,2685.18494,2703.354225,2703.3819766666666,61.75118408838163,56.433022376946994,46.46250465762474,20.45569999999998,54.44438234168178,2699.9098916666667,2695.77075,4.139141666666546,15.274282549857617,-22.27028176638214,75.49822641765546,75.83010178632618,74.834475680314,2803.0019001152546,2703.3542249999996,2603.7065498847446
34,399006.SZ,20201120,2667.0925,2649.5585,2677.1311,2649.5585,2645.161,21.9315,0.8291,105833683.0,178868013.3,27.572599999999966,1.03,17886801.33,1788.68,19233113.81,-1346312.48,-7.0,19233113.81,18813326.34,20214487.28,-1346312.4800000004,419787.4699999988,-1401160.9400000013,-7.0,2.23,-6.93,0,7.35,2660.6852999999983,2697.9489500000004,2699.9234750000005,2706.4163200000007,58.97430669647197,51.77169138581872,43.72978394519119,33.417299999999614,28.339754333507162,2708.369916666667,2697.237630769231,11.13228589743585,17.011912535612584,-11.75925327635347,60.24515170290727,70.81751916155434,39.100416785613135,2806.1810358781745,2699.9234749999996,2593.6659141218247
35,399006.SZ,20201119,2645.161,2614.7816,2651.3677,2593.8348,2620.6722,24.4888,0.9344,117615006.0,192331138.1,57.5328999999997,2.18,19233113.81,1923.31,18813326.34,419787.47,2.23,18813326.34,20214487.28,18054160.94,419787.4699999988,-1401160.9400000013,2160326.34,2.23,-6.93,11.97,1,7.28,2668.629479999998,2704.54685,2696.6109800000004,2706.6110500000004,50.72943680431528,51.00335964980944,45.996936595624156,36.36339999999973,-30.55845090966481,2715.3250083333337,2699.9634115384615,15.361596794872185,17.37129715099723,-4.019400712250089,56.18113909477643,63.97483907177974,40.5937391407698,2810.604875123934,2696.61098,2582.6170848760657
36,399006.SZ,20201118,2620.6722,2656.8888,2680.6164,2612.8234,2658.0921,-37.4199,-1.4078,105527486.0,188133263.4,67.79299999999967,2.59,18813326.34,1881.33,20214487.28,-1401160.94,-6.93,20214487.28,18054160.94,17527525.85,-1401160.9400000013,2160326.34,526635.0899999999,-6.93,11.97,3.0,0,7.21,2679.6992399999976,2718.8185500000004,2698.0321800000006,2704.264293333334,72.7824690344762,46.65456270989732,46.86075504906136,152.54539999999997,-84.76831262843632,2723.5877333333333,2704.5435192307687,19.044214102564638,17.14922656695156,3.7899750712261593,38.647479564455764,51.69125678737984,12.559925118607609,2810.1176293248895,2698.0321799999997,2585.94673067511
37,399006.SZ,20201117,2658.0921,2715.0865,2715.6941,2626.3686,2712.4087,-54.3166,-2.0025,112459613.0,202144872.8,89.32550000000037,3.36,20214487.28,2021.45,18054160.94,2160326.34,11.97,18054160.94,17527525.85,18444938.84,2160326.34,526635.0899999999,-917412.9899999984,11.97,3.0,-4.97,2,7.32,2691.8696799999975,2731.8066900000003,2702.025205000001,2702.354533333334,78.03048085976442,41.069570314996234,48.53715673675539,155.90570000000025,-78.45854673304925,2730.8973666666666,2710.8529192307687,20.044447435897837,16.785865883190834,6.5171631054140065,24.55466031171815,39.794426323650136,-5.92487171214583,2808.3441034832626,2702.025205,2595.706306516737
38,399006.SZ,20201116,2712.4087,2716.0212,2722.522,2679.0991,2706.8134,5.5953,0.2067,98640213.0,180541609.4,43.42290000000003,1.6,18054160.94,1805.42,17527525.85,526635.09,3.0,17527525.85,18444938.84,22490826.73,526635.0899999999,-917412.9899999984,-4045887.8900000006,3.0,-4.97,-17.99,1,7.47,2714.894779999998,2740.4288500000002,2706.1497500000005,2697.792996666668,53.476162093123534,46.887763909925305,49.82386092264354,20.66280000000006,-115.7034733917288,2730.7117416666665,2715.441223076923,15.27051858974346,16.866331410256308,-3.191625641025695,21.7187800227024,28.306973299625465,8.542393468856268,2811.728999177734,2706.1497499999996,2600.5705008222653
39,399006.SZ,20201113,2706.8134,2699.5171,2717.46,2679.0948,2700.5098,6.3036,0.2334,96424475.0,175275258.5,38.365200000000186,1.42,17527525.85,1752.75,18444938.84,-917412.99,-4.97,18444938.84,22490826.73,27393456.79,-917412.9899999984,-4045887.8900000006,-4902630.059999999,-4.97,-17.99,-17.9,0,7.46,2735.2125999999976,2740.02676,2705.0127650000004,2692.0602433333343,62.950859928801414,43.739699306896505,49.36284881366673,81.06460000000015,-132.44810830011318,2729.6712583333333,2713.922980769231,15.748277564102409,17.688419658119578,-3.880284188034338,19.892654195429966,22.05536484328353,15.567232899722832,2810.7875022979642,2705.012765,2599.2380277020357
