,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,high_low,pct_high_low,amount_w,amount_y,pre_amount_y,amount_change,pct_amount_change,amount_w_1,amount_w_2,amount_w_3,amount_change_1,amount_change_2,amount_change_3,pct_amount_change_1,pct_amount_change_2,pct_amount_change_3,amount_up,MA5,MA10,MA20,MA30
14,399001.SZ,20200930,12907.448,12860.091,13040.04,12752.39,12814.173,93.275,0.0073,28278987210.0,497872284187.85,287.65000000000146,2.23,49787228.42,4978.72,9867.75,-4889.03,-49.55,98677508.67,109771177.26,128144551.84,-48890280.25,-11093668.590000004,-18373374.58,-49.55,-10.11,-14.34,0,13113.263199999998,13367.102800000004,12654.558799999999,11941.018600000001
15,399001.SZ,20200925,12814.173,13280.008,13289.604,12764.264,13245.09,-430.917,-0.0325,59598517598.0,986775086705.01,525.3400000000001,4.1,98677508.67,9867.75,10977.12,-1109.37,-10.11,109771177.26,128144551.84,139786801.02,-11093668.590000004,-18373374.58,-11642249.180000007,-10.11,-14.34,-8.33,0,13302.038199999999,13369.927600000005,12557.430999999999,11896.864166666668
16,399001.SZ,20200918,13245.09,13024.555,13253.678,12870.992,12942.948,302.142,0.0233,64873943896.0,1097711772588.45,382.6859999999997,2.89,109771177.26,10977.12,12814.46,-1837.34,-14.34,128144551.84,139786801.02,139781949.64,-18373374.58,-11642249.180000007,4851.380000025034,-14.34,-8.33,0.0,0,13434.803399999999,13400.004100000002,12466.801299999997,11835.750866666667
17,399001.SZ,20200911,12942.948,13633.505,13714.317,12702.621,13656.657,-713.709,-0.0523,83698438161.0,1281445518411.41,1011.6959999999999,7.82,128144551.84,12814.46,13978.68,-1164.22,-8.33,139786801.02,139781949.64,149584700.98,-11642249.180000007,4851.380000025034,-9802751.340000004,-8.33,0.0,-6.55,0,13483.5872,13442.619500000004,12340.635749999998,11781.904466666665
18,399001.SZ,20200904,13656.657,13929.747,13994.143,13487.691,13851.323,-194.666,-0.0141,81344658368.0,1397868010182.6,506.4519999999993,3.71,139786801.02,13978.68,13978.19,0.49,0.0,139781949.64,149584700.98,154569828.45,4851.380000025034,-9802751.340000004,-4985127.469999999,0.0,-6.55,-3.23,0,13624.6974,13391.651100000003,12214.661449999998,11714.3499
19,399001.SZ,20200828,13851.323,13565.284,13868.298,13348.447,13477.999,373.324,0.0277,81305612150.0,1397819496386.47,519.8510000000006,3.75,139781949.64,13978.19,14958.47,-980.28,-6.55,149584700.98,154569828.45,196876217.75,-9802751.340000004,-4985127.469999999,-42306389.30000001,-6.55,-3.23,-21.49,0,13620.9424,13207.338200000002,12058.228099999997,11612.846366666665
20,399001.SZ,20200821,13477.999,13542.014,13813.021,13270.115,13489.009,-11.01,-0.0008,93166782351.0,1495847009757.34,542.9060000000009,4.03,149584700.98,14958.47,15456.98,-498.51,-3.23,154569828.45,196876217.75,164146797.48,-4985127.469999999,-42306389.30000001,32729420.27000001,-3.23,-21.49,19.94,0,13437.817,12989.0192,11880.582549999997,11507.199066666664
21,399001.SZ,20200814,13489.009,13576.319,13811.518,13026.01,13648.499,-159.49,-0.0117,87424416475.0,1545698284497.36,785.5079999999998,5.82,154569828.45,15456.98,19687.62,-4230.64,-21.49,196876217.75,164146797.48,196917205.72,-42306389.30000001,32729420.27000001,-32770408.24000001,-21.49,19.94,-16.64,0,13365.204799999998,12766.390000000001,11712.188199999997,11423.078699999996
22,399001.SZ,20200807,13648.499,13771.744,14012.705,13411.665,13637.882,10.617,0.0008,112856469445.0,1968762177488.71,601.039999999999,4.4,196876217.75,19687.62,16414.68,3272.94,19.94,164146797.48,196917205.72,253271296.36,32729420.27000001,-32770408.24000001,-56354090.640000015,19.94,-16.64,-22.25,1,13401.651799999998,12535.5488,11543.233049999997,11336.106466666663
23,399001.SZ,20200731,13637.882,13013.765,13748.033,12838.868,12935.696,702.186,0.0543,91788388764.0,1641467974818.8,909.164999999999,6.67,164146797.48,16414.68,19691.72,-3277.04,-16.64,196917205.72,253271296.36,265505365.76,-32770408.24000001,-56354090.640000015,-12234069.399999976,-16.64,-22.25,-4.61,0,13158.604799999997,12245.306499999999,11368.314349999997,11236.37003333333
24,399001.SZ,20200724,12935.696,13303.802,13816.671,12868.95,13114.938,-179.242,-0.0137,116110064399.0,1969172057168.36,947.7209999999995,7.33,196917205.72,19691.72,25327.13,-5635.41,-22.25,253271296.36,265505365.76,158718156.18,-56354090.640000015,-12234069.399999976,106787209.57999998,-22.25,-4.61,67.28,0,12793.734,11942.0148,11227.976499999995,11122.899699999998
25,399001.SZ,20200717,13114.938,13699.222,14150.996,12916.08,13671.244,-556.306,-0.0407,147262877010.0,2532712963578.56,1234.9159999999993,9.42,253271296.36,25327.13,26550.54,-1223.41,-4.61,265505365.76,158718156.18,79245888.06,-12234069.399999976,106787209.57999998,79472268.12,-4.61,67.28,100.29,0,12540.2214,11744.934400000002,11160.332449999996,11032.692699999996
26,399001.SZ,20200710,13671.244,12519.496,13831.611,12519.496,12433.264,1237.98,0.0996,168425739028.0,2655053657560.99,1312.1150000000016,9.6,265505365.76,26550.54,15871.82,10678.72,67.28,158718156.18,79245888.06,127118268.88,106787209.57999998,79472268.12,-47872380.81999999,67.28,100.29,-37.66,2,12167.5752,11533.598500000002,11053.624249999997,10929.015566666663
27,399001.SZ,20200703,12433.264,11780.65,12433.684,11695.45,11813.528,619.736,0.0525,97701819559.0,1587181561801.12,738.2339999999986,5.94,158718156.18,15871.82,7924.59,7947.23,100.29,79245888.06,127118268.88,107435894.28,79472268.12,-47872380.81999999,19682374.599999994,100.29,-37.66,18.32,1,11669.4458,11238.652,10951.546949999996,10802.594833333329
28,399001.SZ,20200624,11813.528,11680.405,11854.989,11651.826,11668.133,145.395,0.0125,47545602666.0,792458880607.04,203.16300000000047,1.72,79245888.06,7924.59,12711.83,-4787.24,-37.66,127118268.88,107435894.28,112979360.17,-47872380.81999999,19682374.599999994,-5543465.890000001,-37.66,18.32,-4.91,0,11332.0082,11037.6718,10875.699299999997,10707.557866666662
29,399001.SZ,20200619,11668.133,11241.255,11694.889,11192.273,11251.707,416.426,0.037,81600130605.0,1271182688785.59,502.616,4.31,127118268.88,12711.83,10743.59,1968.24,18.32,107435894.28,112979360.17,81794017.6,19682374.599999994,-5543465.890000001,31185342.570000008,18.32,-4.91,38.13,1,11090.2956,10909.118,10815.600449999996,10634.67033333333
30,399001.SZ,20200612,11251.707,11266.934,11405.009,11003.319,11180.597,71.11,0.0064,75465568183.0,1074358942753.18,401.6900000000005,3.57,107435894.28,10743.59,11297.94,-554.35,-4.91,112979360.17,81794017.6,104782965.53,-5543465.890000001,31185342.570000008,-22988947.930000007,-4.91,38.13,-21.94,0,10949.647399999998,10772.1459,10766.288999999997,10567.332266666663
31,399001.SZ,20200605,11180.597,10837.491,11204.517,10837.491,10746.076,434.521,0.0404,83402521384.0,1129793601660.14,367.02599999999984,3.28,112979360.17,11297.94,8179.4,3118.54,38.13,81794017.6,104782965.53,101837647.67,31185342.570000008,-22988947.930000007,2945317.8599999994,38.13,-21.94,2.89,1,10899.621799999997,10657.9864,10751.423049999998,10522.119899999996
32,399001.SZ,20200529,10746.076,10602.47,10823.243,10505.787,10604.965,141.111,0.0133,55426418141.0,817940175960.98,317.45600000000013,2.95,81794017.6,8179.4,10478.3,-2298.9,-21.94,104782965.53,101837647.67,68071460.48,-22988947.930000007,2945317.8599999994,33766187.19,-21.94,2.89,49.6,0,10807.858199999999,10550.917300000001,10736.385299999998,10476.177799999996
33,399001.SZ,20200522,10604.965,10969.081,11056.977,10559.297,10964.892,-359.927,-0.0328,70590556967.0,1047829655273.95,497.6800000000003,4.69,104782965.53,10478.3,10183.76,294.54,2.89,101837647.67,68071460.48,77920003.0,2945317.8599999994,33766187.19,-9848542.519999996,2.89,49.6,-12.64,2,10743.335399999998,10491.3222,10731.901799999996,10439.989933333329
34,399001.SZ,20200515,10964.892,11053.815,11096.615,10871.614,11001.579,-36.687,-0.0033,69114846849.0,1018376476716.87,225.0010000000002,2.05,101837647.67,10183.76,6807.15,3376.61,49.6,68071460.48,77920003.0,97361318.75,33766187.19,-9848542.519999996,-19441315.75,49.6,-12.64,-19.97,1,10727.940399999998,10513.9382,10713.342149999997,10404.274599999995
35,399001.SZ,20200508,11001.579,10618.165,11054.314,10613.887,10721.779,279.8,0.0261,47117255381.0,680714604794.02,440.4269999999997,4.0,68071460.48,6807.15,7792.0,-984.85,-12.64,77920003.0,97361318.75,102334270.67,-9848542.519999996,-19441315.75,-4972951.920000002,-12.64,-19.97,-4.86,0,10594.644399999997,10575.730500000001,10676.571849999997,10360.997599999995
36,399001.SZ,20200430,10721.779,10449.126,10751.747,10194.151,10423.462,298.317,0.0286,56094287415.0,779200030010.81,557.5959999999995,5.2,77920003.0,7792.0,9736.13,-1944.13,-19.97,97361318.75,102334270.67,84916935.74,-19441315.75,-4972951.920000002,17417334.930000007,-19.97,-4.86,20.51,0,10416.350999999999,10573.650000000003,10626.724099999998,10309.152899999994
37,399001.SZ,20200424,10423.462,10553.547,10667.011,10388.661,10527.99,-104.528,-0.0099,69566987518.0,973613187481.99,278.35000000000036,2.67,97361318.75,9736.13,10233.43,-497.3,-4.86,102334270.67,84916935.74,96787395.03,-4972951.920000002,17417334.930000007,-11870459.290000007,-4.86,20.51,-12.26,0,10293.976399999998,10664.441900000003,10584.566249999998,10270.058933333328
38,399001.SZ,20200417,10527.99,10225.529,10624.541,10173.122,10298.412,229.578,0.0223,71712959093.0,1023342706703.86,451.41899999999987,4.29,102334270.67,10233.43,8491.69,1741.74,20.51,84916935.74,96787395.03,109714073.04,17417334.930000007,-11870459.290000007,-12926678.010000005,20.51,-12.26,-11.78,1,10239.308999999997,10713.726800000004,10542.500899999997,10251.985166666662
39,399001.SZ,20200410,10298.412,10312.714,10509.003,10265.884,10110.112,188.3,0.0186,60807661609.0,849169357432.14,243.1190000000006,2.36,84916935.74,8491.69,9678.74,-1187.05,-12.26,96787395.03,109714073.04,136753680.81,-11870459.290000007,-12926678.010000005,-27039607.769999996,-12.26,-11.78,-19.77,0,10299.935999999998,10722.082900000005,10497.446499999998,10231.712266666664
40,399001.SZ,20200403,10110.112,9953.036,10212.908,9791.022,10109.906,0.206,0.0,70762488475.0,967873950286.44,421.8859999999986,4.17,96787395.03,9678.74,10971.41,-1292.67,-11.78,109714073.04,136753680.81,151581715.55,-12926678.010000005,-27039607.769999996,-14828034.74000001,-11.78,-19.77,-9.78,0,10556.8166,10760.432100000004,10464.925449999999,10215.87913333333
41,399001.SZ,20200327,10109.906,9828.898,10310.532,9634.967,10150.125,-40.219,-0.004,81146690051.0,1097140730412.74,675.5649999999987,6.68,109714073.04,10971.41,13675.37,-2703.96,-19.77,136753680.81,151581715.55,173418672.02,-27039607.769999996,-14828034.74000001,-21836956.47,-19.77,-9.78,-12.59,0,10730.948999999999,10844.859700000005,10454.18665,10191.064599999994
42,399001.SZ,20200320,10150.125,10867.662,10867.662,9719.492,10831.125,-681.0,-0.0629,97108819018.0,1367536808093.34,1148.17,11.31,136753680.81,13675.37,15158.17,-1482.8,-9.78,151581715.55,173418672.02,209867826.25,-14828034.74000001,-21836956.47,-36449154.22999999,-9.78,-12.59,-17.37,0,11034.9074,10921.853300000006,10438.80805,10166.152666666661
43,399001.SZ,20200313,10831.125,11363.794,11444.781,10380.171,11582.815,-751.69,-0.0649,110634232709.0,1515817155476.17,1064.6100000000006,9.83,151581715.55,15158.17,17341.87,-2183.7,-12.59,173418672.02,209867826.25,171968201.25,-21836956.47,-36449154.22999999,37899625.0,-12.59,-17.37,22.04,0,11188.1446,10972.481400000006,10414.3238,10129.845733333328
44,399001.SZ,20200306,11582.815,11115.459,11739.836,11053.288,10980.774,602.041,0.0548,120271947901.0,1734186720164.96,686.5479999999989,5.93,173418672.02,17341.87,20986.78,-3644.91,-17.37,209867826.25,171968201.25,138473484.8,-36449154.22999999,37899625.0,33494716.449999988,-17.37,22.04,24.19,0,11144.229800000001,10912.746100000006,10349.4428,10061.980899999995
45,399001.SZ,20200228,10980.774,11620.631,11869.406,10962.242,11629.698,-648.924,-0.0558,144264034069.0,2098678262459.38,907.1640000000007,8.26,209867826.25,20986.78,17196.82,3789.96,22.04,171968201.25,138473484.8,143970651.47,37899625.0,33494716.449999988,-5497166.669999987,22.04,24.19,-3.82,2,10964.0476,10777.413200000006,10253.63115,9980.435733333328
46,399001.SZ,20200221,11629.698,10974.932,11727.888,10974.932,10916.311,713.387,0.0654,119592323641.0,1719682012488.64,752.9560000000001,6.47,171968201.25,17196.82,13847.35,3349.47,24.19,138473484.8,143970651.47,95429782.52,33494716.449999988,-5497166.669999987,48540868.95,24.19,-3.82,50.87,1,10958.770400000001,10679.798200000005,10176.90435,9926.04333333333
47,399001.SZ,20200214,10916.311,10577.557,11017.645,10551.538,10611.551,304.76,0.0287,95509177738.0,1384734848041.55,466.10699999999997,4.27,138473484.8,13847.35,14397.07,-549.72,-3.82,143970651.47,95429782.52,101402126.43,-5497166.669999987,48540868.95,-5972343.910000011,-3.82,50.87,-5.89,0,10808.7992,10504.690600000005,10072.86745,9846.005166666664
48,399001.SZ,20200207,10611.551,9706.579,10633.165,9578.866,10681.904,-70.353,-0.0066,100330192259.0,1439706514669.49,1054.299000000001,9.94,143970651.47,14397.07,9542.98,4854.09,50.87,95429782.52,101402126.43,115226915.75,48540868.95,-5972343.910000011,-13824789.319999993,50.87,-5.89,-12.0,1,10756.8182,10371.275000000005,10021.11435,9789.240866666663
49,399001.SZ,20200123,10681.904,10981.504,11115.884,10572.265,10954.388,-272.484,-0.0249,65053154674.0,954297825154.56,543.6190000000006,5.09,95429782.52,9542.98,10140.21,-597.23,-5.89,101402126.43,115226915.75,80255786.54,-5972343.910000011,-13824789.319999993,34971129.20999999,-5.89,-12.0,43.57,0,10681.2624,10272.810100000006,9986.526950000001,9750.296333333332
50,399001.SZ,20200117,10954.388,10893.995,11086.808,10851.719,10879.842,74.546,0.0069,72816613640.0,1014021264286.73,235.08900000000176,2.15,101402126.43,10140.21,11522.69,-1382.48,-12.0,115226915.75,80255786.54,80951955.4,-13824789.319999993,34971129.20999999,-696168.8599999994,-12.0,43.57,-0.86,0,10590.778799999998,10169.418800000005,9943.60265,9700.176633333333
51,399001.SZ,20200110,10879.842,10599.411,10933.805,10577.782,10656.406,223.436,0.021,87820739035.0,1152269157451.83,356.02300000000105,3.27,115226915.75,11522.69,8025.58,3497.11,43.57,80255786.54,80951955.4,102377129.68,34971129.20999999,-696168.8599999994,-21425174.28,43.57,-0.86,-20.93,1,10400.826,10063.513600000004,9864.16705,9642.1726
52,399001.SZ,20200103,10656.406,10203.815,10689.591,10133.881,10233.772,422.634,0.0413,62340662548.0,802557865431.26,555.710000000001,5.21,80255786.54,8025.58,8095.2,-69.62,-0.86,80951955.4,102377129.68,77306633.5,-696168.8599999994,-21425174.28,25070496.180000007,-0.86,-20.93,32.43,0,10200.581999999999,9955.762800000004,9788.302350000002,9573.182066666666
53,399001.SZ,20191227,10233.772,10202.229,10377.944,10050.408,10229.486,4.286,0.0004,66291081692.0,809519554037.6,327.53600000000006,3.2,80951955.4,8095.2,10237.71,-2142.51,-20.93,102377129.68,77306633.5,63059236.03,-21425174.28,25070496.180000007,14247397.469999999,-20.93,32.43,22.59,0,9985.731799999998,9856.166200000003,9708.527900000001,9504.133166666667
54,399001.SZ,20191220,10229.486,10040.261,10365.163,10015.451,10004.624,224.862,0.0225,84619556504.0,1023771296809.83,349.71200000000135,3.42,102377129.68,10237.71,7730.66,2507.05,32.43,77306633.5,63059236.03,60674491.57,25070496.180000007,14247397.469999999,2384744.460000001,32.43,22.59,3.93,3,9864.357799999998,9786.139500000005,9636.598300000001,9460.430566666668
55,399001.SZ,20191213,10004.624,9908.968,10014.207,9824.414,9878.622,126.002,0.0128,60471011401.0,773066334964.6,189.79299999999967,1.9,77306633.5,7730.66,6305.92,1424.74,22.59,63059236.03,60674491.57,66351007.43,14247397.469999999,2384744.460000001,-5676515.859999999,22.59,3.93,-8.56,2,9748.058799999999,9729.849100000003,9581.947,9412.006533333335
56,399001.SZ,20191206,9878.622,9603.016,9878.622,9531.255,9582.155,296.467,0.0309,47422957560.0,630592360315.29,347.3670000000002,3.52,63059236.03,6305.92,6067.45,238.47,3.93,60674491.57,66351007.43,60935439.96,2384744.460000001,-5676515.859999999,5415567.469999999,3.93,-8.56,8.89,1,9726.2012,9674.010500000004,9549.1659,9378.525333333335
57,399001.SZ,20191129,9582.155,9626.405,9698.598,9490.846,9626.902,-44.747,-0.0046,48029914509.0,606744915653.64,207.7520000000004,2.17,60674491.57,6067.45,6635.1,-567.65,-8.56,66351007.43,60935439.96,72340254.41,-5676515.859999999,5415567.469999999,-11404814.449999996,-8.56,8.89,-15.77,0,9710.943599999999,9641.044300000003,9516.66245,9357.084200000003
58,399001.SZ,20191122,9626.902,9635.806,9908.625,9573.473,9647.991,-21.089,-0.0022,47833309819.0,663510074299.94,335.15200000000004,3.48,66351007.43,6635.1,6093.54,541.56,8.89,60935439.96,72340254.41,75160676.53,5415567.469999999,-11404814.449999996,-2820422.120000005,8.89,-15.77,-3.75,1,9726.6006,9670.953700000002,9498.2238,9360.1635
59,399001.SZ,20191115,9647.991,9821.406,9821.406,9570.443,9895.336,-247.345,-0.025,45617336806.0,609354399630.37,250.96300000000156,2.6,60935439.96,6093.54,7234.03,-1140.49,-15.77,72340254.41,75160676.53,54972116.86,-11404814.449999996,-2820422.120000005,20188559.67,-15.77,-3.75,36.73,0,9707.921199999999,9700.243800000002,9489.03945,9365.294133333335
60,399001.SZ,20191108,9895.336,9828.598,10008.514,9828.598,9802.334,93.002,0.0095,52856382439.0,723402544077.29,179.91599999999926,1.82,72340254.41,7234.03,7516.07,-282.04,-3.75,75160676.53,54972116.86,65834480.98,-2820422.120000005,20188559.67,-10862364.119999997,-3.75,36.73,-16.5,0,9711.639399999998,9717.786500000004,9465.55555,9390.969133333334
61,399001.SZ,20191101,9802.334,9721.641,9818.744,9604.308,9660.44,141.894,0.0147,57448061583.0,751606765317.16,214.4359999999997,2.19,75160676.53,7516.07,5497.21,2018.86,36.73,54972116.86,65834480.98,50128084.09,20188559.67,-10862364.119999997,15706396.889999993,36.73,-16.5,31.33,1,9621.819799999997,9664.820500000003,9431.502099999998,9398.869166666667
62,399001.SZ,20191025,9660.44,9533.092,9665.599,9476.454,9533.505,126.935,0.0133,41675939671.0,549721168565.31,189.14500000000044,1.96,54972116.86,5497.21,6583.45,-1086.24,-16.5,65834480.98,50128084.09,10854512.41,-10862364.119999997,15706396.889999993,39273571.68000001,-16.5,31.33,361.82,0,9571.144999999997,9620.841900000003,9381.891699999996,9419.318000000001
63,399001.SZ,20191018,9533.505,9753.582,9840.589,9516.747,9666.582,-133.077,-0.0138,50317540061.0,658344809829.51,323.84200000000055,3.4,65834480.98,6583.45,5012.81,1570.64,31.33,50128084.09,10854512.41,78003565.16,15706396.889999993,39273571.68000001,-67149052.75,31.33,361.82,-86.08,2,9615.306799999997,9560.889600000002,9328.116649999998,9427.532100000002
64,399001.SZ,20191011,9666.582,9474.571,9704.676,9380.568,9446.238,220.344,0.0233,36681303647.0,501280840856.91,324.1080000000002,3.35,50128084.09,5012.81,1085.45,3927.36,361.82,10854512.41,78003565.16,77459434.64,39273571.68000001,-67149052.75,544130.5199999958,361.82,-86.08,0.7,1,9692.566399999998,9487.057100000002,9297.576099999997,9439.055933333333
65,399001.SZ,20190930,9446.238,9544.016,9581.641,9446.042,9548.96,-102.722,-0.0108,8183591170.0,108545124094.86,135.59900000000016,1.44,10854512.41,1085.45,7800.36,-6714.91,-86.08,78003565.16,77459434.64,77375554.55,-67149052.75,544130.5199999958,83880.09000000358,-86.08,0.7,0.11,0,9723.933599999997,9434.044900000003,9253.085249999998,9435.187766666668
66,399001.SZ,20190927,9548.96,9853.472,9896.18,9464.835,9881.249,-332.289,-0.0336,58214705263.0,780035651631.01,431.34500000000116,4.52,78003565.16,7800.36,7745.94,54.42,0.7,77459434.64,77375554.55,96386140.03,544130.5199999958,83880.09000000358,-19010585.480000004,0.7,0.11,-19.72,2,9707.821199999997,9424.321300000003,9230.782749999997,9432.4373
67,399001.SZ,20190920,9881.249,9952.325,9962.153,9684.147,9919.803,-38.554,-0.0039,60370772080.0,774594346438.83,278.0059999999994,2.81,77459434.64,7745.94,7737.56,8.38,0.11,77375554.55,96386140.03,77131856.28,83880.09000000358,-19010585.480000004,19254283.75,0.11,-19.72,24.96,1,9670.538799999998,9392.280600000004,9215.104149999997,9419.726966666667
68,399001.SZ,20190912,9919.803,9907.131,10005.806,9835.972,9823.418,96.385,0.0098,61481691409.0,773755545517.2,169.83400000000074,1.71,77375554.55,7737.56,9638.61,-1901.05,-19.72,96386140.03,77131856.28,76701510.16,-19010585.480000004,19254283.75,430346.12000000477,-19.72,24.96,0.56,0,9506.472399999999,9325.493900000005,9204.768399999997,9378.725199999999
69,399001.SZ,20190906,9823.418,9393.026,9900.759,9389.48,9365.676,457.742,0.0489,75768347837.0,963861400329.84,511.27900000000045,5.2,96386140.03,9638.61,7713.19,1925.42,24.96,77131856.28,76701510.16,58188276.62,19254283.75,430346.12000000477,18513233.54,24.96,0.56,31.82,3,9281.547799999998,9277.835100000004,9197.819299999997,9318.919566666667
70,399001.SZ,20190830,9365.676,9181.71,9517.653,9173.014,9362.548,3.128,0.0003,62178112795.0,771318562847.21,344.63900000000103,3.68,77131856.28,7713.19,7670.15,43.04,0.56,76701510.16,58188276.62,56508951.56,430346.12000000477,18513233.54,1679325.059999995,0.56,31.82,2.97,3,9144.1562,9213.324600000004,9227.560449999997,9247.605533333332
71,399001.SZ,20190823,9362.548,9165.801,9397.758,9141.891,9060.917,301.631,0.0333,62392335299.0,767015101566.61,255.8670000000002,2.73,76701510.16,7670.15,5818.83,1851.32,31.82,58188276.62,56508951.56,55054427.96,18513233.54,1679325.059999995,1454523.6000000015,31.82,2.97,2.64,3,9140.821399999999,9198.183700000003,9265.893499999996,9188.598066666666
