,code,name,src,stocks
267,TS270,农业种植,ts,"[{'stockcode': '000667.SZ', 'stockname': '美好置业', 'conceptname': '农业种植'}, {'stockcode': '000713.SZ', 'stockname': '丰乐种业', 'conceptname': '农业种植'}, {'stockcode': '000716.SZ', 'stockname': '黑芝麻', 'conceptname': '农业种植'}, {'stockcode': '000937.SZ', 'stockname': '冀中能源', 'conceptname': '农业种植'}, {'stockcode': '000998.SZ', 'stockname': '隆平高科', 'conceptname': '农业种植'}, {'stockcode': '002041.SZ', 'stockname': '登海种业', 'conceptname': '农业种植'}, {'stockcode': '002215.SZ', 'stockname': '诺普信', 'conceptname': '农业种植'}, {'stockcode': '002385.SZ', 'stockname': '大北农', 'conceptname': '农业种植'}, {'stockcode': '002772.SZ', 'stockname': '众兴菌业', 'conceptname': '农业种植'}, {'stockcode': '300087.SZ', 'stockname': '荃银高科', 'conceptname': '农业种植'}, {'stockcode': '300175.SZ', 'stockname': '朗源股份', 'conceptname': '农业种植'}, {'stockcode': '300189.SZ', 'stockname': '神农科技', 'conceptname': '农业种植'}, {'stockcode': '300511.SZ', 'stockname': '雪榕生物', 'conceptname': '农业种植'}, {'stockcode': '600108.SH', 'stockname': '亚盛集团', 'conceptname': '农业种植'}, {'stockcode': '600313.SH', 'stockname': '农发种业', 'conceptname': '农业种植'}, {'stockcode': '600354.SH', 'stockname': '敦煌种业', 'conceptname': '农业种植'}, {'stockcode': '600359.SH', 'stockname': '新农开发', 'conceptname': '农业种植'}, {'stockcode': '600371.SH', 'stockname': '万向德农', 'conceptname': '农业种植'}, {'stockcode': '600506.SH', 'stockname': '香梨股份', 'conceptname': '农业种植'}, {'stockcode': '600540.SH', 'stockname': '新赛股份', 'conceptname': '农业种植'}, {'stockcode': '600598.SH', 'stockname': '北大荒', 'conceptname': '农业种植'}, {'stockcode': '600811.SH', 'stockname': '东方集团', 'conceptname': '农业种植'}, {'stockcode': '601118.SH', 'stockname': '海南橡胶', 'conceptname': '农业种植'}, {'stockcode': '601952.SH', 'stockname': '苏垦农发', 'conceptname': '农业种植'}, {'stockcode': '603336.SH', 'stockname': '宏辉果蔬', 'conceptname': '农业种植'}]"
268,TS271,3D玻璃,ts,"[{'stockcode': '000413.SZ', 'stockname': '东旭光电', 'conceptname': '3D玻璃'}, {'stockcode': '000536.SZ', 'stockname': '华映科技', 'conceptname': '3D玻璃'}, {'stockcode': '002036.SZ', 'stockname': '联创电子', 'conceptname': '3D玻璃'}, {'stockcode': '002217.SZ', 'stockname': '合力泰', 'conceptname': '3D玻璃'}, {'stockcode': '002426.SZ', 'stockname': '胜利精密', 'conceptname': '3D玻璃'}, {'stockcode': '002456.SZ', 'stockname': '欧菲光', 'conceptname': '3D玻璃'}, {'stockcode': '002547.SZ', 'stockname': '春兴精工', 'conceptname': '3D玻璃'}, {'stockcode': '002594.SZ', 'stockname': '比亚迪', 'conceptname': '3D玻璃'}, {'stockcode': '002866.SZ', 'stockname': '传艺科技', 'conceptname': '3D玻璃'}, {'stockcode': '300083.SZ', 'stockname': '劲胜智能', 'conceptname': '3D玻璃'}, {'stockcode': '300173.SZ', 'stockname': '智慧松德', 'conceptname': '3D玻璃'}, {'stockcode': '300217.SZ', 'stockname': '东方电热', 'conceptname': '3D玻璃'}, {'stockcode': '300256.SZ', 'stockname': '星星科技', 'conceptname': '3D玻璃'}, {'stockcode': '300400.SZ', 'stockname': '劲拓股份', 'conceptname': '3D玻璃'}, {'stockcode': '300433.SZ', 'stockname': '蓝思科技', 'conceptname': '3D玻璃'}, {'stockcode': '300461.SZ', 'stockname': '田中精机', 'conceptname': '3D玻璃'}, {'stockcode': '300503.SZ', 'stockname': '昊志机电', 'conceptname': '3D玻璃'}, {'stockcode': '600207.SH', 'stockname': '安彩高科', 'conceptname': '3D玻璃'}, {'stockcode': '600552.SH', 'stockname': '凯盛科技', 'conceptname': '3D玻璃'}, {'stockcode': '600666.SH', 'stockname': '*ST瑞德', 'conceptname': '3D玻璃'}, {'stockcode': '603133.SH', 'stockname': '碳元科技', 'conceptname': '3D玻璃'}, {'stockcode': '603773.SH', 'stockname': '沃格光电', 'conceptname': '3D玻璃'}]"
269,TS272,印染,ts,"[{'stockcode': '600070.SH', 'stockname': '浙江富润', 'conceptname': '印染'}, {'stockcode': '600370.SH', 'stockname': '三房巷', 'conceptname': '印染'}, {'stockcode': '600448.SH', 'stockname': '华纺股份', 'conceptname': '印染'}, {'stockcode': '600493.SH', 'stockname': '凤竹纺织', 'conceptname': '印染'}, {'stockcode': '600987.SH', 'stockname': '航民股份', 'conceptname': '印染'}, {'stockcode': '601718.SH', 'stockname': '际华集团', 'conceptname': '印染'}]"
270,TS273,西藏,ts,"[{'stockcode': '000752.SZ', 'stockname': '*ST西发', 'conceptname': '西藏'}, {'stockcode': '000762.SZ', 'stockname': '西藏矿业', 'conceptname': '西藏'}, {'stockcode': '002287.SZ', 'stockname': '奇正藏药', 'conceptname': '西藏'}, {'stockcode': '002653.SZ', 'stockname': '海思科', 'conceptname': '西藏'}, {'stockcode': '002826.SZ', 'stockname': '易明医药', 'conceptname': '西藏'}, {'stockcode': '002827.SZ', 'stockname': '高争民爆', 'conceptname': '西藏'}, {'stockcode': '300564.SZ', 'stockname': '筑博设计', 'conceptname': '西藏'}, {'stockcode': '300624.SZ', 'stockname': '万兴科技', 'conceptname': '西藏'}, {'stockcode': '300741.SZ', 'stockname': '华宝股份', 'conceptname': '西藏'}, {'stockcode': '600211.SH', 'stockname': '西藏药业', 'conceptname': '西藏'}, {'stockcode': '600326.SH', 'stockname': '西藏天路', 'conceptname': '西藏'}, {'stockcode': '600338.SH', 'stockname': '西藏珠峰', 'conceptname': '西藏'}, {'stockcode': '600749.SH', 'stockname': '西藏旅游', 'conceptname': '西藏'}, {'stockcode': '600773.SH', 'stockname': '西藏城投', 'conceptname': '西藏'}, {'stockcode': '600873.SH', 'stockname': '梅花生物', 'conceptname': '西藏'}, {'stockcode': '601020.SH', 'stockname': '华钰矿业', 'conceptname': '西藏'}, {'stockcode': '603669.SH', 'stockname': '灵康药业', 'conceptname': '西藏'}, {'stockcode': '603676.SH', 'stockname': '卫信康', 'conceptname': '西藏'}]"
271,TS274,雄安-周边,ts,"[{'stockcode': '000039.SZ', 'stockname': '中集集团', 'conceptname': '雄安-周边'}, {'stockcode': '000709.SZ', 'stockname': '河钢股份', 'conceptname': '雄安-周边'}, {'stockcode': '002108.SZ', 'stockname': '沧州明珠', 'conceptname': '雄安-周边'}, {'stockcode': '002282.SZ', 'stockname': '博深股份', 'conceptname': '雄安-周边'}, {'stockcode': '002342.SZ', 'stockname': '巨力索具', 'conceptname': '雄安-周边'}, {'stockcode': '002494.SZ', 'stockname': '华斯股份', 'conceptname': '雄安-周边'}, {'stockcode': '300107.SZ', 'stockname': '建新股份', 'conceptname': '雄安-周边'}, {'stockcode': '300428.SZ', 'stockname': '四通新材', 'conceptname': '雄安-周边'}, {'stockcode': '600135.SH', 'stockname': '乐凯胶片', 'conceptname': '雄安-周边'}, {'stockcode': '600550.SH', 'stockname': '保变电气', 'conceptname': '雄安-周边'}, {'stockcode': '600722.SH', 'stockname': '金牛化工', 'conceptname': '雄安-周边'}, {'stockcode': '600787.SH', 'stockname': '中储股份', 'conceptname': '雄安-周边'}, {'stockcode': '601258.SH', 'stockname': 'ST庞大', 'conceptname': '雄安-周边'}, {'stockcode': '603569.SH', 'stockname': '长久物流', 'conceptname': '雄安-周边'}]"
272,TS275,跨境电商,ts,"[{'stockcode': '000797.SZ', 'stockname': '中国武夷', 'conceptname': '跨境电商'}, {'stockcode': '002072.SZ', 'stockname': '*ST凯瑞', 'conceptname': '跨境电商'}, {'stockcode': '002280.SZ', 'stockname': '联络互动', 'conceptname': '跨境电商'}, {'stockcode': '002315.SZ', 'stockname': '焦点科技', 'conceptname': '跨境电商'}, {'stockcode': '002336.SZ', 'stockname': '*ST人乐', 'conceptname': '跨境电商'}, {'stockcode': '002356.SZ', 'stockname': '*ST赫美', 'conceptname': '跨境电商'}, {'stockcode': '002640.SZ', 'stockname': '跨境通', 'conceptname': '跨境电商'}, {'stockcode': '002769.SZ', 'stockname': '普路通', 'conceptname': '跨境电商'}, {'stockcode': '002803.SZ', 'stockname': '吉宏股份', 'conceptname': '跨境电商'}, {'stockcode': '300085.SZ', 'stockname': '银之杰', 'conceptname': '跨境电商'}, {'stockcode': '300089.SZ', 'stockname': '文化长城', 'conceptname': '跨境电商'}, {'stockcode': '300240.SZ', 'stockname': '飞力达', 'conceptname': '跨境电商'}, {'stockcode': '300464.SZ', 'stockname': '星徽精密', 'conceptname': '跨境电商'}, {'stockcode': '300492.SZ', 'stockname': '山鼎设计', 'conceptname': '跨境电商'}, {'stockcode': '300592.SZ', 'stockname': '华凯创意', 'conceptname': '跨境电商'}, {'stockcode': '600053.SH', 'stockname': '九鼎投资', 'conceptname': '跨境电商'}, {'stockcode': '600146.SH', 'stockname': '商赢环球', 'conceptname': '跨境电商'}, {'stockcode': '601113.SH', 'stockname': 'ST华鼎', 'conceptname': '跨境电商'}, {'stockcode': '601598.SH', 'stockname': '中国外运', 'conceptname': '跨境电商'}, {'stockcode': '603056.SH', 'stockname': '德邦股份', 'conceptname': '跨境电商'}, {'stockcode': '603128.SH', 'stockname': '华贸物流', 'conceptname': '跨境电商'}, {'stockcode': '603557.SH', 'stockname': '起步股份', 'conceptname': '跨境电商'}, {'stockcode': '603713.SH', 'stockname': '密尔克卫', 'conceptname': '跨境电商'}]"
273,TS276,粘胶短纤,ts,"[{'stockcode': '000420.SZ', 'stockname': '吉林化纤', 'conceptname': '粘胶短纤'}, {'stockcode': '000949.SZ', 'stockname': '新乡化纤', 'conceptname': '粘胶短纤'}, {'stockcode': '002092.SZ', 'stockname': '中泰化学', 'conceptname': '粘胶短纤'}, {'stockcode': '002172.SZ', 'stockname': '澳洋健康', 'conceptname': '粘胶短纤'}, {'stockcode': '600409.SH', 'stockname': '三友化工', 'conceptname': '粘胶短纤'}, {'stockcode': '600889.SH', 'stockname': '南京化纤', 'conceptname': '粘胶短纤'}]"
274,TS277,国产软件,ts,"[{'stockcode': '000158.SZ', 'stockname': '常山北明', 'conceptname': '国产软件'}, {'stockcode': '000555.SZ', 'stockname': '神州信息', 'conceptname': '国产软件'}, {'stockcode': '000662.SZ', 'stockname': '天夏智慧', 'conceptname': '国产软件'}, {'stockcode': '000851.SZ', 'stockname': '高鸿股份', 'conceptname': '国产软件'}, {'stockcode': '000948.SZ', 'stockname': '南天信息', 'conceptname': '国产软件'}, {'stockcode': '002063.SZ', 'stockname': '远光软件', 'conceptname': '国产软件'}, {'stockcode': '002065.SZ', 'stockname': '东华软件', 'conceptname': '国产软件'}, {'stockcode': '002153.SZ', 'stockname': '石基信息', 'conceptname': '国产软件'}, {'stockcode': '002195.SZ', 'stockname': '二三四五', 'conceptname': '国产软件'}, {'stockcode': '002230.SZ', 'stockname': '科大讯飞', 'conceptname': '国产软件'}, {'stockcode': '002232.SZ', 'stockname': '启明信息', 'conceptname': '国产软件'}, {'stockcode': '002253.SZ', 'stockname': '川大智胜', 'conceptname': '国产软件'}, {'stockcode': '002279.SZ', 'stockname': '久其软件', 'conceptname': '国产软件'}, {'stockcode': '002362.SZ', 'stockname': '汉王科技', 'conceptname': '国产软件'}, {'stockcode': '002401.SZ', 'stockname': '中远海科', 'conceptname': '国产软件'}, {'stockcode': '002405.SZ', 'stockname': '四维图新', 'conceptname': '国产软件'}, {'stockcode': '002410.SZ', 'stockname': '广联达', 'conceptname': '国产软件'}, {'stockcode': '002417.SZ', 'stockname': '深南股份', 'conceptname': '国产软件'}, {'stockcode': '002439.SZ', 'stockname': '启明星辰', 'conceptname': '国产软件'}, {'stockcode': '002474.SZ', 'stockname': '榕基软件', 'conceptname': '国产软件'}, {'stockcode': '002649.SZ', 'stockname': '博彦科技', 'conceptname': '国产软件'}, {'stockcode': '002657.SZ', 'stockname': '中科金财', 'conceptname': '国产软件'}, {'stockcode': '002777.SZ', 'stockname': '久远银海', 'conceptname': '国产软件'}, {'stockcode': '300002.SZ', 'stockname': '神州泰岳', 'conceptname': '国产软件'}, {'stockcode': '300033.SZ', 'stockname': '同花顺', 'conceptname': '国产软件'}, {'stockcode': '300036.SZ', 'stockname': '超图软件', 'conceptname': '国产软件'}, {'stockcode': '300047.SZ', 'stockname': '天源迪科', 'conceptname': '国产软件'}, {'stockcode': '300051.SZ', 'stockname': '三五互联', 'conceptname': '国产软件'}, {'stockcode': '300074.SZ', 'stockname': '华平股份', 'conceptname': '国产软件'}, {'stockcode': '300075.SZ', 'stockname': '数字政通', 'conceptname': '国产软件'}, {'stockcode': '300085.SZ', 'stockname': '银之杰', 'conceptname': '国产软件'}, {'stockcode': '300096.SZ', 'stockname': '易联众', 'conceptname': '国产软件'}, {'stockcode': '300166.SZ', 'stockname': '东方国信', 'conceptname': '国产软件'}, {'stockcode': '300168.SZ', 'stockname': '万达信息', 'conceptname': '国产软件'}, {'stockcode': '300170.SZ', 'stockname': '汉得信息', 'conceptname': '国产软件'}, {'stockcode': '300177.SZ', 'stockname': '中海达', 'conceptname': '国产软件'}, {'stockcode': '300188.SZ', 'stockname': '美亚柏科', 'conceptname': '国产软件'}, {'stockcode': '300205.SZ', 'stockname': '天喻信息', 'conceptname': '国产软件'}, {'stockcode': '300209.SZ', 'stockname': '天泽信息', 'conceptname': '国产软件'}, {'stockcode': '300229.SZ', 'stockname': '拓尔思', 'conceptname': '国产软件'}, {'stockcode': '300231.SZ', 'stockname': '银信科技', 'conceptname': '国产软件'}, {'stockcode': '300235.SZ', 'stockname': '方直科技', 'conceptname': '国产软件'}, {'stockcode': '300245.SZ', 'stockname': '天玑科技', 'conceptname': '国产软件'}, {'stockcode': '300248.SZ', 'stockname': '新开普', 'conceptname': '国产软件'}, {'stockcode': '300250.SZ', 'stockname': '初灵信息', 'conceptname': '国产软件'}, {'stockcode': '300253.SZ', 'stockname': '卫宁健康', 'conceptname': '国产软件'}, {'stockcode': '300271.SZ', 'stockname': '华宇软件', 'conceptname': '国产软件'}, {'stockcode': '300277.SZ', 'stockname': '海联讯', 'conceptname': '国产软件'}, {'stockcode': '300290.SZ', 'stockname': '荣科科技', 'conceptname': '国产软件'}, {'stockcode': '300311.SZ', 'stockname': '任子行', 'conceptname': '国产软件'}, {'stockcode': '300324.SZ', 'stockname': '旋极信息', 'conceptname': '国产软件'}, {'stockcode': '300339.SZ', 'stockname': '润和软件', 'conceptname': '国产软件'}, {'stockcode': '300344.SZ', 'stockname': '太空智造', 'conceptname': '国产软件'}, {'stockcode': '300348.SZ', 'stockname': '长亮科技', 'conceptname': '国产软件'}, {'stockcode': '300352.SZ', 'stockname': '北信源', 'conceptname': '国产软件'}, {'stockcode': '300365.SZ', 'stockname': '恒华科技', 'conceptname': '国产软件'}, {'stockcode': '300366.SZ', 'stockname': '创意信息', 'conceptname': '国产软件'}, {'stockcode': '300367.SZ', 'stockname': '东方网力', 'conceptname': '国产软件'}, {'stockcode': '300369.SZ', 'stockname': '绿盟科技', 'conceptname': '国产软件'}, {'stockcode': '300377.SZ', 'stockname': '赢时胜', 'conceptname': '国产软件'}, {'stockcode': '300378.SZ', 'stockname': '鼎捷软件', 'conceptname': '国产软件'}, {'stockcode': '300379.SZ', 'stockname': '东方通', 'conceptname': '国产软件'}, {'stockcode': '300380.SZ', 'stockname': '安硕信息', 'conceptname': '国产软件'}, {'stockcode': '300386.SZ', 'stockname': '飞天诚信', 'conceptname': '国产软件'}, {'stockcode': '300399.SZ', 'stockname': '京天利', 'conceptname': '国产软件'}, {'stockcode': '300419.SZ', 'stockname': '浩丰科技', 'conceptname': '国产软件'}, {'stockcode': '300448.SZ', 'stockname': '浩云科技', 'conceptname': '国产软件'}, {'stockcode': '300451.SZ', 'stockname': '创业慧康', 'conceptname': '国产软件'}, {'stockcode': '300454.SZ', 'stockname': '深信服', 'conceptname': '国产软件'}, {'stockcode': '300465.SZ', 'stockname': '高伟达', 'conceptname': '国产软件'}, {'stockcode': '300468.SZ', 'stockname': '四方精创', 'conceptname': '国产软件'}, {'stockcode': '300469.SZ', 'stockname': '信息发展', 'conceptname': '国产软件'}, {'stockcode': '300513.SZ', 'stockname': '恒实科技', 'conceptname': '国产软件'}, {'stockcode': '300520.SZ', 'stockname': '科大国创', 'conceptname': '国产软件'}, {'stockcode': '300523.SZ', 'stockname': '辰安科技', 'conceptname': '国产软件'}, {'stockcode': '300525.SZ', 'stockname': '博思软件', 'conceptname': '国产软件'}, {'stockcode': '300541.SZ', 'stockname': '先进数通', 'conceptname': '国产软件'}, {'stockcode': '300542.SZ', 'stockname': '新晨科技', 'conceptname': '国产软件'}, {'stockcode': '300550.SZ', 'stockname': '和仁科技', 'conceptname': '国产软件'}, {'stockcode': '300559.SZ', 'stockname': '佳发教育', 'conceptname': '国产软件'}, {'stockcode': '300561.SZ', 'stockname': '汇金科技', 'conceptname': '国产软件'}, {'stockcode': '300579.SZ', 'stockname': '数字认证', 'conceptname': '国产软件'}, {'stockcode': '300588.SZ', 'stockname': '熙菱信息', 'conceptname': '国产软件'}, {'stockcode': '300598.SZ', 'stockname': '诚迈科技', 'conceptname': '国产软件'}, {'stockcode': '300605.SZ', 'stockname': '恒锋信息', 'conceptname': '国产软件'}, {'stockcode': '300608.SZ', 'stockname': '思特奇', 'conceptname': '国产软件'}, {'stockcode': '300624.SZ', 'stockname': '万兴科技', 'conceptname': '国产软件'}, {'stockcode': '300634.SZ', 'stockname': '彩讯股份', 'conceptname': '国产软件'}, {'stockcode': '300645.SZ', 'stockname': '正元智慧', 'conceptname': '国产软件'}, {'stockcode': '300659.SZ', 'stockname': '中孚信息', 'conceptname': '国产软件'}, {'stockcode': '300663.SZ', 'stockname': '科蓝软件', 'conceptname': '国产软件'}, {'stockcode': '300674.SZ', 'stockname': '宇信科技', 'conceptname': '国产软件'}, {'stockcode': '300678.SZ', 'stockname': '中科信息', 'conceptname': '国产软件'}, {'stockcode': '300682.SZ', 'stockname': '朗新科技', 'conceptname': '国产软件'}, {'stockcode': '300687.SZ', 'stockname': '赛意信息', 'conceptname': '国产软件'}, {'stockcode': '300730.SZ', 'stockname': '科创信息', 'conceptname': '国产软件'}, {'stockcode': '300768.SZ', 'stockname': '迪普科技', 'conceptname': '国产软件'}, {'stockcode': '300803.SZ', 'stockname': '指南针', 'conceptname': '国产软件'}, {'stockcode': '600271.SH', 'stockname': '航天信息', 'conceptname': '国产软件'}, {'stockcode': '600318.SH', 'stockname': '新力金融', 'conceptname': '国产软件'}, {'stockcode': '600410.SH', 'stockname': '华胜天成', 'conceptname': '国产软件'}, {'stockcode': '600446.SH', 'stockname': '金证股份', 'conceptname': '国产软件'}, {'stockcode': '600476.SH', 'stockname': '湘邮科技', 'conceptname': '国产软件'}, {'stockcode': '600536.SH', 'stockname': '中国软件', 'conceptname': '国产软件'}, {'stockcode': '600570.SH', 'stockname': '恒生电子', 'conceptname': '国产软件'}, {'stockcode': '600571.SH', 'stockname': '信雅达', 'conceptname': '国产软件'}, {'stockcode': '600588.SH', 'stockname': '用友网络', 'conceptname': '国产软件'}, {'stockcode': '600602.SH', 'stockname': '云赛智联', 'conceptname': '国产软件'}, {'stockcode': '600718.SH', 'stockname': '东软集团', 'conceptname': '国产软件'}, {'stockcode': '600728.SH', 'stockname': '佳都科技', 'conceptname': '国产软件'}, {'stockcode': '600756.SH', 'stockname': '浪潮软件', 'conceptname': '国产软件'}, {'stockcode': '600797.SH', 'stockname': '浙大网新', 'conceptname': '国产软件'}, {'stockcode': '600845.SH', 'stockname': '宝信软件', 'conceptname': '国产软件'}, {'stockcode': '600850.SH', 'stockname': '华东电脑', 'conceptname': '国产软件'}, {'stockcode': '601360.SH', 'stockname': '三六零', 'conceptname': '国产软件'}, {'stockcode': '601519.SH', 'stockname': '大智慧', 'conceptname': '国产软件'}, {'stockcode': '603039.SH', 'stockname': '泛微网络', 'conceptname': '国产软件'}, {'stockcode': '603106.SH', 'stockname': '恒银金融', 'conceptname': '国产软件'}, {'stockcode': '603138.SH', 'stockname': '海量数据', 'conceptname': '国产软件'}, {'stockcode': '603189.SH', 'stockname': '网达软件', 'conceptname': '国产软件'}, {'stockcode': '603232.SH', 'stockname': '格尔软件', 'conceptname': '国产软件'}, {'stockcode': '603383.SH', 'stockname': '顶点软件', 'conceptname': '国产软件'}, {'stockcode': '603636.SH', 'stockname': '南威软件', 'conceptname': '国产软件'}, {'stockcode': '603869.SH', 'stockname': '新智认知', 'conceptname': '国产软件'}, {'stockcode': '603927.SH', 'stockname': '中科软', 'conceptname': '国产软件'}, {'stockcode': '603990.SH', 'stockname': '麦迪科技', 'conceptname': '国产软件'}, {'stockcode': '688058.SH', 'stockname': '宝兰德', 'conceptname': '国产软件'}, {'stockcode': '688066.SH', 'stockname': '航天宏图', 'conceptname': '国产软件'}, {'stockcode': '688078.SH', 'stockname': '龙软科技', 'conceptname': '国产软件'}, {'stockcode': '688111.SH', 'stockname': '金山办公', 'conceptname': '国产软件'}, {'stockcode': '688118.SH', 'stockname': '普元信息', 'conceptname': '国产软件'}, {'stockcode': '688168.SH', 'stockname': '安博通', 'conceptname': '国产软件'}, {'stockcode': '688188.SH', 'stockname': '柏楚电子', 'conceptname': '国产软件'}, {'stockcode': '688369.SH', 'stockname': '致远互联', 'conceptname': '国产软件'}]"
275,TS278,智能音箱,ts,"[{'stockcode': '000810.SZ', 'stockname': '创维数字', 'conceptname': '智能音箱'}, {'stockcode': '000839.SZ', 'stockname': '中信国安', 'conceptname': '智能音箱'}, {'stockcode': '002045.SZ', 'stockname': '国光电器', 'conceptname': '智能音箱'}, {'stockcode': '002230.SZ', 'stockname': '科大讯飞', 'conceptname': '智能音箱'}, {'stockcode': '002241.SZ', 'stockname': '歌尔股份', 'conceptname': '智能音箱'}, {'stockcode': '002351.SZ', 'stockname': '漫步者', 'conceptname': '智能音箱'}, {'stockcode': '002402.SZ', 'stockname': '和而泰', 'conceptname': '智能音箱'}, {'stockcode': '002429.SZ', 'stockname': '兆驰股份', 'conceptname': '智能音箱'}, {'stockcode': '002579.SZ', 'stockname': '中京电子', 'conceptname': '智能音箱'}, {'stockcode': '002655.SZ', 'stockname': '共达电声', 'conceptname': '智能音箱'}, {'stockcode': '002681.SZ', 'stockname': '奋达科技', 'conceptname': '智能音箱'}, {'stockcode': '002781.SZ', 'stockname': '奇信股份', 'conceptname': '智能音箱'}, {'stockcode': '002886.SZ', 'stockname': '沃特股份', 'conceptname': '智能音箱'}, {'stockcode': '002888.SZ', 'stockname': '惠威科技', 'conceptname': '智能音箱'}, {'stockcode': '300115.SZ', 'stockname': '长盈精密', 'conceptname': '智能音箱'}, {'stockcode': '300223.SZ', 'stockname': '北京君正', 'conceptname': '智能音箱'}, {'stockcode': '300458.SZ', 'stockname': '全志科技', 'conceptname': '智能音箱'}, {'stockcode': '300716.SZ', 'stockname': '国立科技', 'conceptname': '智能音箱'}, {'stockcode': '300793.SZ', 'stockname': '佳禾智能', 'conceptname': '智能音箱'}, {'stockcode': '600083.SH', 'stockname': '博信股份', 'conceptname': '智能音箱'}, {'stockcode': '601360.SH', 'stockname': '三六零', 'conceptname': '智能音箱'}]"
276,TS279,天津国企改革,ts,"[{'stockcode': '000652.SZ', 'stockname': '泰达股份', 'conceptname': '天津国企改革'}, {'stockcode': '000695.SZ', 'stockname': '滨海能源', 'conceptname': '天津国企改革'}, {'stockcode': '000757.SZ', 'stockname': '浩物股份', 'conceptname': '天津国企改革'}, {'stockcode': '000897.SZ', 'stockname': '*ST津滨', 'conceptname': '天津国企改革'}, {'stockcode': '000965.SZ', 'stockname': '天保基建', 'conceptname': '天津国企改革'}, {'stockcode': '002129.SZ', 'stockname': '中环股份', 'conceptname': '天津国企改革'}, {'stockcode': '002134.SZ', 'stockname': '天津普林', 'conceptname': '天津国企改革'}, {'stockcode': '002393.SZ', 'stockname': '力生制药', 'conceptname': '天津国企改革'}, {'stockcode': '002820.SZ', 'stockname': '桂发祥', 'conceptname': '天津国企改革'}, {'stockcode': '300334.SZ', 'stockname': '津膜科技', 'conceptname': '天津国企改革'}, {'stockcode': '600082.SH', 'stockname': '海泰发展', 'conceptname': '天津国企改革'}, {'stockcode': '600225.SH', 'stockname': '天津松江', 'conceptname': '天津国企改革'}, {'stockcode': '600322.SH', 'stockname': '天房发展', 'conceptname': '天津国企改革'}, {'stockcode': '600329.SH', 'stockname': '中新药业', 'conceptname': '天津国企改革'}, {'stockcode': '600468.SH', 'stockname': '百利电气', 'conceptname': '天津国企改革'}, {'stockcode': '600488.SH', 'stockname': '天药股份', 'conceptname': '天津国企改革'}, {'stockcode': '600515.SH', 'stockname': '海航基础', 'conceptname': '天津国企改革'}, {'stockcode': '600717.SH', 'stockname': '天津港', 'conceptname': '天津国企改革'}, {'stockcode': '600800.SH', 'stockname': '天津磁卡', 'conceptname': '天津国企改革'}, {'stockcode': '600821.SH', 'stockname': '津劝业', 'conceptname': '天津国企改革'}, {'stockcode': '600874.SH', 'stockname': '创业环保', 'conceptname': '天津国企改革'}, {'stockcode': '603712.SH', 'stockname': '七一二', 'conceptname': '天津国企改革'}]"
